index_id,index_name,event_type,status,eligible,anchor_date,anchor_position,anchor_price,confirmation_date,confirmation_position,confirmation_price,confirmation_lag,reversal_return,threshold
csi500,中证500,top,confirmed,True,2008-11-17,938,1959.07,2008-11-18,939,1816.29,1,-0.07288152031320982,0.05
csi500,中证500,bottom,confirmed,True,2008-11-18,939,1816.29,2008-11-19,940,1944.33,1,0.07049535041210375,0.05
csi500,中证500,top,confirmed,True,2008-11-20,941,1948.68,2008-11-24,943,1842.34,2,-0.05457027321058361,0.05
csi500,中证500,bottom,confirmed,True,2008-11-25,944,1827.64,2008-12-01,948,1919.47,4,0.05024512486047583,0.05
csi500,中证500,top,confirmed,True,2008-12-10,955,2195.74,2008-12-12,957,2031.99,2,-0.07457622487179716,0.05
csi500,中证500,bottom,confirmed,True,2008-12-12,957,2031.99,2008-12-17,960,2136.31,3,0.05133883532891392,0.05
csi500,中证500,top,confirmed,True,2008-12-19,962,2194.99,2008-12-23,964,2054.53,2,-0.06399117991425907,0.05
csi500,中证500,bottom,confirmed,True,2008-12-31,970,1939.43,2009-01-06,972,2091.89,2,0.0786107258318165,0.05
csi500,中证500,top,confirmed,True,2009-02-16,996,2854.44,2009-02-18,998,2632.91,2,-0.07760891803646253,0.05
csi500,中证500,bottom,confirmed,True,2009-02-18,998,2632.91,2009-02-20,1000,2776.96,2,0.05471132701079795,0.05
csi500,中证500,top,confirmed,True,2009-02-23,1001,2871.79,2009-02-26,1004,2571.28,3,-0.10464205251776759,0.05
csi500,中证500,bottom,confirmed,True,2009-02-27,1005,2416.95,2009-03-04,1008,2651.41,3,0.09700655785183798,0.05
csi500,中证500,top,confirmed,True,2009-03-05,1009,2671.57,2009-03-09,1011,2536.01,2,-0.05074169870151257,0.05
csi500,中证500,bottom,confirmed,True,2009-03-09,1011,2536.01,2009-03-17,1017,2699.59,6,0.0645029002251567,0.05
csi500,中证500,top,confirmed,True,2009-04-20,1040,3205.88,2009-04-22,1042,3042.64,2,-0.05091893645426537,0.05
csi500,中证500,bottom,confirmed,True,2009-04-27,1045,2916.11,2009-04-30,1048,3086.22,3,0.058334562139288115,0.05
csi500,中证500,top,confirmed,True,2009-07-28,1108,4022.91,2009-07-29,1109,3764.64,1,-0.06419979567029832,0.05
csi500,中证500,bottom,confirmed,True,2009-07-29,1109,3764.64,2009-08-03,1112,4020.27,3,0.06790290705087343,0.05
csi500,中证500,top,confirmed,True,2009-08-04,1113,4069.35,2009-08-12,1119,3770.14,6,-0.07352771327116125,0.05
csi500,中证500,bottom,confirmed,True,2009-08-19,1124,3247.53,2009-08-21,1126,3468.04,2,0.06790083540413794,0.05
csi500,中证500,top,confirmed,True,2009-08-27,1130,3629.51,2009-08-31,1132,3278.0,2,-0.09684778386063142,0.05
csi500,中证500,bottom,confirmed,True,2009-09-01,1133,3245.27,2009-09-03,1135,3427.44,2,0.056134004258505454,0.05
csi500,中证500,top,confirmed,True,2009-09-17,1145,3868.67,2009-09-23,1149,3595.71,4,-0.0705565478575324,0.05
csi500,中证500,bottom,confirmed,True,2009-09-29,1153,3372.07,2009-10-09,1155,3576.44,2,0.06060668965946725,0.05
csi500,中证500,top,confirmed,True,2009-11-23,1186,4591.34,2009-11-24,1187,4347.66,1,-0.053073830297908686,0.05
csi500,中证500,bottom,confirmed,True,2009-11-27,1190,4215.34,2009-12-01,1192,4525.29,2,0.07352906289884076,0.05
csi500,中证500,top,confirmed,True,2009-12-03,1194,4621.94,2009-12-17,1204,4364.93,10,-0.055606520205800924,0.05
csi500,中证500,bottom,confirmed,True,2009-12-22,1207,4136.82,2009-12-24,1209,4345.3,2,0.050396198045842056,0.05
csi500,中证500,top,confirmed,True,2010-01-19,1226,4830.02,2010-01-22,1229,4537.88,3,-0.06048422159742617,0.05
csi500,中证500,bottom,confirmed,True,2010-01-27,1232,4267.11,2010-02-24,1247,4556.28,15,0.06776717731673187,0.05
csi500,中证500,top,confirmed,True,2010-03-03,1252,4758.43,2010-03-12,1259,4492.86,7,-0.05581042486702559,0.05
csi500,中证500,bottom,confirmed,True,2010-03-15,1260,4454.76,2010-03-22,1265,4690.2,5,0.05285133205829262,0.05
csi500,中证500,top,confirmed,True,2010-04-14,1281,4977.51,2010-04-19,1284,4688.84,3,-0.057994860884257426,0.05
csi500,中证500,bottom,confirmed,True,2010-05-20,1306,3901.26,2010-05-24,1308,4163.48,2,0.06721418208476226,0.05
csi500,中证500,top,confirmed,True,2010-05-28,1312,4235.32,2010-06-18,1324,3972.29,12,-0.06210392603156312,0.05
csi500,中证500,bottom,confirmed,True,2010-07-05,1335,3563.88,2010-07-09,1339,3807.6,4,0.06838614094750661,0.05
csi500,中证500,top,confirmed,True,2010-09-14,1386,4805.42,2010-09-20,1390,4553.12,4,-0.052503215119594215,0.05
csi500,中证500,bottom,confirmed,True,2010-09-21,1391,4546.72,2010-10-11,1397,4789.15,6,0.05331975577999071,0.05
csi500,中证500,top,confirmed,True,2010-11-10,1419,5484.74,2010-11-12,1421,5111.19,2,-0.06810714819663288,0.05
csi500,中证500,bottom,confirmed,True,2010-11-17,1424,4855.85,2010-11-22,1427,5150.66,3,0.06071233666608311,0.05
csi500,中证500,top,confirmed,True,2010-11-25,1430,5259.81,2010-12-09,1440,4964.9,10,-0.05606856521433301,0.05
csi500,中证500,bottom,confirmed,True,2010-12-09,1440,4964.9,2010-12-14,1443,5244.04,3,0.05622268323631907,0.05
csi500,中证500,top,confirmed,True,2010-12-14,1443,5244.04,2010-12-27,1452,4849.63,9,-0.07521109678797255,0.05
csi500,中证500,bottom,confirmed,True,2010-12-28,1453,4730.5,2011-01-04,1457,5011.5,4,0.05940175457139829,0.05
csi500,中证500,top,confirmed,True,2011-01-05,1458,5028.77,2011-01-14,1465,4723.43,7,-0.06071862503156833,0.05
csi500,中证500,bottom,confirmed,True,2011-01-25,1472,4341.91,2011-01-31,1476,4610.86,4,0.061942785548295465,0.05
csi500,中证500,top,confirmed,True,2011-03-25,1510,5212.35,2011-04-27,1531,4913.5,21,-0.057334983260909245,0.05
csi500,中证500,bottom,confirmed,True,2011-05-30,1553,4345.05,2011-06-08,1559,4562.97,6,0.050153623088341925,0.05
csi500,中证500,top,confirmed,True,2011-06-08,1559,4562.97,2011-06-20,1567,4278.75,8,-0.06228837796435227,0.05
csi500,中证500,bottom,confirmed,True,2011-06-20,1567,4278.75,2011-06-24,1571,4509.18,4,0.05385451358457494,0.05
csi500,中证500,top,confirmed,True,2011-07-15,1586,4896.04,2011-07-25,1592,4613.73,6,-0.05766088512348766,0.05
csi500,中证500,bottom,confirmed,True,2011-08-09,1603,4317.11,2011-08-15,1607,4571.72,4,0.05897695449038842,0.05
csi500,中证500,top,confirmed,True,2011-08-15,1607,4571.72,2011-09-05,1622,4238.07,15,-0.07298128494308498,0.05
csi500,中证500,bottom,confirmed,True,2011-10-21,1650,3671.7,2011-10-26,1653,3884.39,3,0.05792684587520758,0.05
csi500,中证500,top,confirmed,True,2011-11-15,1667,4192.66,2011-11-18,1670,3963.26,3,-0.05471466801505476,0.05
csi500,中证500,bottom,confirmed,True,2012-01-05,1702,3074.37,2012-01-10,1705,3345.39,3,0.08815464631778225,0.05
csi500,中证500,top,confirmed,True,2012-01-11,1706,3346.74,2012-01-16,1709,3130.56,3,-0.06459420211907707,0.05
csi500,中证500,bottom,confirmed,True,2012-01-16,1709,3130.56,2012-01-17,1710,3304.88,1,0.05568332822242672,0.05
csi500,中证500,top,confirmed,True,2012-03-13,1745,3910.06,2012-03-15,1747,3689.01,2,-0.056533659330035735,0.05
csi500,中证500,bottom,confirmed,True,2012-03-30,1758,3416.86,2012-04-12,1764,3640.41,6,0.06542556616308537,0.05
csi500,中证500,top,confirmed,True,2012-05-07,1779,3784.56,2012-06-07,1802,3581.14,23,-0.053749973576849075,0.05
csi500,中证500,bottom,confirmed,True,2012-07-31,1839,3159.19,2012-08-06,1843,3337.27,4,0.056368879364647295,0.05
csi500,中证500,top,confirmed,True,2012-08-09,1846,3405.06,2012-08-27,1858,3184.33,12,-0.0648241146998878,0.05
csi500,中证500,bottom,confirmed,True,2012-08-30,1861,3129.5,2012-09-07,1867,3334.66,6,0.0655567982105767,0.05
csi500,中证500,top,confirmed,True,2012-09-12,1870,3376.12,2012-09-20,1876,3161.76,6,-0.06349300380318224,0.05
csi500,中证500,bottom,confirmed,True,2012-09-26,1880,3071.99,2012-10-09,1884,3265.62,4,0.06303080413673223,0.05
csi500,中证500,top,confirmed,True,2012-10-22,1893,3298.49,2012-11-08,1906,3129.57,13,-0.051211311842691565,0.05
csi500,中证500,bottom,confirmed,True,2012-12-03,1923,2749.13,2012-12-07,1927,2950.19,4,0.0731358648008642,0.05
csi500,中证500,top,confirmed,True,2013-03-06,1982,3653.93,2013-03-13,1987,3449.35,5,-0.05598903098855201,0.05
csi500,中证500,bottom,confirmed,True,2013-04-15,2008,3346.85,2013-05-06,2020,3514.46,12,0.05007992590047361,0.05
csi500,中证500,top,confirmed,True,2013-05-30,2038,3865.13,2013-06-07,2044,3616.21,6,-0.06440145609591397,0.05
csi500,中证500,bottom,confirmed,True,2013-06-25,2053,3219.13,2013-07-04,2060,3390.49,7,0.053231773802238314,0.05
csi500,中证500,top,confirmed,True,2013-10-15,2126,4074.08,2013-10-25,2134,3821.78,8,-0.06192809174095737,0.05
csi500,中证500,bottom,confirmed,True,2013-11-13,2147,3611.76,2013-11-18,2150,3827.88,3,0.05983786298092886,0.05
csi500,中证500,top,confirmed,True,2013-12-10,2166,3950.49,2013-12-20,2174,3747.0,8,-0.05151006583993378,0.05
csi500,中证500,bottom,confirmed,True,2014-01-13,2189,3612.02,2014-01-22,2196,3799.04,7,0.05177712194284645,0.05
csi500,中证500,top,confirmed,True,2014-02-17,2209,4212.74,2014-02-25,2215,3961.44,6,-0.05965238775713666,0.05
csi500,中证500,bottom,confirmed,True,2014-03-31,2239,3840.54,2014-04-10,2246,4038.84,7,0.05163336405817942,0.05
csi500,中证500,top,confirmed,True,2014-04-14,2248,4051.33,2014-04-25,2257,3800.68,9,-0.06186857155551384,0.05
csi500,中证500,bottom,confirmed,True,2014-04-28,2258,3684.59,2014-06-13,2289,3891.56,31,0.056171785734640656,0.05
csi500,中证500,top,confirmed,True,2014-12-16,2415,5606.69,2014-12-22,2419,5305.21,4,-0.053771476575305455,0.05
csi500,中证500,bottom,confirmed,True,2014-12-23,2420,5193.72,2015-01-06,2428,5479.86,8,0.055093459023589864,0.05
csi500,中证500,top,confirmed,True,2015-04-27,2501,8513.02,2015-05-06,2507,8083.0,6,-0.05051321387709651,0.05
csi500,中证500,bottom,confirmed,True,2015-05-07,2508,7903.48,2015-05-11,2510,8558.22,2,0.0828419885923668,0.05
csi500,中证500,top,confirmed,True,2015-05-27,2522,10497.34,2015-05-28,2523,9868.42,1,-0.059912320645039596,0.05
csi500,中证500,bottom,confirmed,True,2015-05-28,2523,9868.42,2015-06-01,2525,10488.31,2,0.06281552670032275,0.05
csi500,中证500,top,confirmed,True,2015-06-12,2534,11545.89,2015-06-16,2536,10879.84,2,-0.057687194317631585,0.05
csi500,中证500,bottom,confirmed,True,2015-07-08,2551,6602.37,2015-07-10,2553,7244.78,2,0.09729990897208118,0.05
csi500,中证500,top,confirmed,True,2015-07-14,2555,7859.06,2015-07-15,2556,7405.29,1,-0.05773845727097138,0.05
csi500,中证500,bottom,confirmed,True,2015-07-15,2556,7405.29,2015-07-17,2558,7994.7,2,0.0795931016881175,0.05
csi500,中证500,top,confirmed,True,2015-07-23,2562,8551.99,2015-07-27,2564,7794.18,2,-0.088612124195655,0.05
csi500,中证500,bottom,confirmed,True,2015-08-03,2569,7540.21,2015-08-04,2570,7942.1,1,0.05329957653699302,0.05
csi500,中证500,top,confirmed,True,2015-08-17,2579,8820.46,2015-08-18,2580,8161.27,1,-0.07473419753618282,0.05
csi500,中证500,bottom,confirmed,True,2015-08-26,2586,6238.53,2015-08-28,2588,6842.89,2,0.09687538570785104,0.05
csi500,中证500,top,confirmed,True,2015-08-28,2588,6842.89,2015-09-01,2590,6169.21,2,-0.09844963166147636,0.05
csi500,中证500,bottom,confirmed,True,2015-09-02,2591,6122.55,2015-09-09,2594,6551.01,3,0.06998064531935233,0.05
csi500,中证500,top,confirmed,True,2015-09-09,2594,6551.01,2015-09-14,2597,6049.79,3,-0.07651033962701936,0.05
csi500,中证500,bottom,confirmed,True,2015-09-15,2598,5708.03,2015-09-16,2599,6084.84,1,0.06601401884713298,0.05
csi500,中证500,top,confirmed,True,2015-10-20,2618,7162.08,2015-10-21,2619,6712.74,1,-0.0627387574559346,0.05
csi500,中证500,bottom,confirmed,True,2015-10-21,2619,6712.74,2015-10-23,2621,7138.23,2,0.06338544320203066,0.05
csi500,中证500,top,confirmed,True,2015-11-25,2644,7922.38,2015-11-27,2646,7376.12,2,-0.0689515019476471,0.05
csi500,中证500,bottom,confirmed,True,2015-12-11,2656,7290.7,2015-12-17,2660,7716.25,4,0.05836888090306824,0.05
csi500,中证500,top,confirmed,True,2015-12-22,2663,7856.61,2016-01-04,2671,6983.4,8,-0.11114335572212442,0.05
csi500,中证500,bottom,confirmed,True,2016-01-15,2680,5893.68,2016-01-19,2682,6197.09,2,0.05148056901630227,0.05
csi500,中证500,top,confirmed,True,2016-01-19,2682,6197.09,2016-01-21,2684,5886.88,2,-0.05005736563451557,0.05
csi500,中证500,bottom,confirmed,True,2016-01-28,2689,5271.23,2016-02-02,2692,5586.63,3,0.05983423223801676,0.05
csi500,中证500,top,confirmed,True,2016-02-24,2703,6111.04,2016-02-25,2704,5626.05,1,-0.07936292349583696,0.05
csi500,中证500,bottom,confirmed,True,2016-02-29,2706,5350.43,2016-03-02,2708,5753.15,2,0.07526871671996438,0.05
csi500,中证500,top,confirmed,True,2016-04-14,2738,6401.85,2016-04-20,2742,6022.21,4,-0.059301608128900285,0.05
csi500,中证500,bottom,confirmed,True,2016-05-18,2761,5631.19,2016-05-31,2770,5947.32,9,0.05613911091616508,0.05
csi500,中证500,top,confirmed,True,2016-06-06,2774,6051.86,2016-06-13,2777,5746.44,3,-0.05046712911402451,0.05
csi500,中证500,bottom,confirmed,True,2016-06-13,2777,5746.44,2016-06-27,2787,6044.22,10,0.05181990936997516,0.05
csi500,中证500,top,confirmed,True,2016-07-26,2808,6494.47,2016-08-01,2812,6109.28,4,-0.059310459514017366,0.05
csi500,中证500,bottom,confirmed,True,2016-08-01,2812,6109.28,2016-08-15,2822,6442.53,10,0.05454816279496111,0.05
csi500,中证500,top,confirmed,True,2016-11-28,2890,6670.8,2016-12-12,2900,6249.08,10,-0.06321880434130844,0.05
csi500,中证500,bottom,confirmed,True,2017-01-16,2924,6031.24,2017-02-10,2938,6337.11,14,0.05071428097704622,0.05
csi500,中证500,top,confirmed,True,2017-04-11,2978,6629.17,2017-04-24,2987,6138.5,9,-0.07401680753397488,0.05
csi500,中证500,bottom,confirmed,True,2017-06-01,3012,5710.0,2017-06-15,3022,6021.17,10,0.0544956217162873,0.05
csi500,中证500,top,confirmed,True,2017-07-07,3038,6226.01,2017-07-17,3044,5876.46,6,-0.05614350121506395,0.05
csi500,中证500,bottom,confirmed,True,2017-07-17,3044,5876.46,2017-07-27,3052,6184.02,8,0.05233763183957696,0.05
csi500,中证500,top,confirmed,True,2017-10-13,3103,6709.82,2017-11-17,3128,6361.94,25,-0.05184639826403692,0.05
csi500,中证500,bottom,confirmed,True,2017-12-05,3140,6132.91,2018-01-08,3163,6446.18,23,0.051080156075990146,0.05
csi500,中证500,top,confirmed,True,2018-01-08,3163,6446.18,2018-02-01,3181,5984.74,18,-0.07158348044888607,0.05
csi500,中证500,bottom,confirmed,True,2018-02-09,3187,5554.9,2018-02-22,3191,5875.73,4,0.05775621523339747,0.05
csi500,中证500,top,confirmed,True,2018-03-12,3203,6295.78,2018-03-23,3212,5787.15,9,-0.08078903646569613,0.05
csi500,中证500,bottom,confirmed,True,2018-03-23,3212,5787.15,2018-03-30,3217,6114.74,5,0.056606447042153674,0.05
csi500,中证500,top,confirmed,True,2018-04-02,3218,6121.96,2018-05-30,3256,5682.59,38,-0.07176949865729276,0.05
csi500,中证500,bottom,confirmed,True,2018-07-05,3281,4982.76,2018-07-24,3294,5304.64,13,0.06459873644325631,0.05
csi500,中证500,top,confirmed,True,2018-07-25,3295,5308.66,2018-08-02,3301,4996.01,6,-0.05889433491690932,0.05
csi500,中证500,bottom,confirmed,True,2018-10-18,3350,4018.46,2018-10-22,3352,4333.14,2,0.07830860578430543,0.05
csi500,中证500,top,confirmed,True,2018-11-19,3372,4670.74,2018-11-23,3376,4374.76,4,-0.0633689736529971,0.05
csi500,中证500,bottom,confirmed,True,2019-01-03,3403,4112.81,2019-01-15,3411,4347.36,8,0.05702913579766622,0.05
csi500,中证500,top,confirmed,True,2019-04-04,3463,5871.56,2019-04-25,3477,5458.42,14,-0.07036290185231864,0.05
csi500,中证500,bottom,confirmed,True,2019-06-06,3504,4678.78,2019-06-20,3513,4954.73,9,0.0589790500942553,0.05
csi500,中证500,top,confirmed,True,2019-07-01,3520,5100.26,2019-07-10,3527,4843.86,7,-0.050271946920353194,0.05
csi500,中证500,bottom,confirmed,True,2019-08-09,3549,4600.35,2019-08-19,3555,4875.04,6,0.05971067418783349,0.05
csi500,中证500,top,confirmed,True,2019-09-09,3570,5263.46,2019-09-26,3582,4970.24,12,-0.05570860232622654,0.05
csi500,中证500,bottom,confirmed,True,2019-11-15,3613,4868.44,2019-12-16,3634,5166.04,21,0.06112841074348263,0.05
csi500,中证500,top,confirmed,True,2020-01-20,3658,5587.54,2020-02-03,3662,4910.9,4,-0.12109801451085811,0.05
csi500,中证500,bottom,confirmed,True,2020-02-03,3662,4910.9,2020-02-06,3665,5282.89,3,0.07574782626402499,0.05
csi500,中证500,top,confirmed,True,2020-02-25,3678,5897.72,2020-02-28,3681,5451.29,3,-0.07569535345862477,0.05
csi500,中证500,bottom,confirmed,True,2020-02-28,3681,5451.29,2020-03-05,3685,5801.12,4,0.06417380106360149,0.05
csi500,中证500,top,confirmed,True,2020-03-05,3685,5801.12,2020-03-12,3690,5493.88,5,-0.05296218661224039,0.05
csi500,中证500,bottom,confirmed,True,2020-03-23,3697,4998.91,2020-04-07,3707,5267.07,10,0.05364369432536287,0.05
csi500,中证500,top,confirmed,True,2020-07-13,3771,6899.52,2020-07-16,3774,6320.0,3,-0.08399424887528417,0.05
csi500,中证500,bottom,confirmed,True,2020-07-24,3780,6283.98,2020-08-03,3786,6739.81,6,0.07253842310128311,0.05
csi500,中证500,top,confirmed,True,2020-08-18,3797,6789.4,2020-09-09,3813,6349.22,16,-0.06483341679677135,0.05
csi500,中证500,bottom,confirmed,True,2020-09-28,3826,6178.47,2020-10-12,3830,6541.18,4,0.058705472390413904,0.05
csi500,中证500,top,confirmed,True,2020-10-13,3831,6551.4,2020-10-23,3839,6213.26,8,-0.05161339561009848,0.05
csi500,中证500,bottom,confirmed,True,2020-10-30,3844,6111.48,2020-11-09,3850,6421.65,6,0.05075202733216844,0.05
csi500,中证500,top,confirmed,True,2021-01-25,3904,6645.31,2021-02-05,3913,6239.87,9,-0.06101145018065379,0.05
csi500,中证500,bottom,confirmed,True,2021-02-05,3913,6239.87,2021-02-18,3917,6614.54,4,0.06004452015827244,0.05
csi500,中证500,top,confirmed,True,2021-02-19,3918,6703.48,2021-02-26,3923,6364.35,5,-0.05059014124007222,0.05
csi500,中证500,bottom,confirmed,True,2021-03-10,3931,6062.26,2021-04-19,3958,6425.26,27,0.05987865911392776,0.05
csi500,中证500,top,confirmed,True,2021-07-22,4022,7026.55,2021-07-28,4026,6621.98,4,-0.057577331691939904,0.05
csi500,中证500,bottom,confirmed,True,2021-07-28,4026,6621.98,2021-08-09,4034,6979.53,8,0.05399442462828352,0.05
csi500,中证500,top,confirmed,True,2021-09-13,4059,7648.75,2021-09-27,4067,7170.59,8,-0.06251478999836568,0.05
csi500,中证500,bottom,confirmed,True,2021-10-28,4085,6950.28,2021-12-03,4111,7301.92,26,0.05059364514810927,0.05
csi500,中证500,top,confirmed,True,2021-12-16,4120,7381.0,2022-01-21,4145,6976.62,25,-0.05478661427990794,0.05
csi500,中证500,bottom,confirmed,True,2022-03-15,4177,5964.98,2022-03-17,4179,6267.52,2,0.050719365362499325,0.05
csi500,中证500,top,confirmed,True,2022-03-23,4183,6398.1,2022-04-11,4194,6029.89,11,-0.057549897625857716,0.05
csi500,中证500,bottom,confirmed,True,2022-04-26,4205,5234.01,2022-04-29,4208,5627.9,3,0.07525587455889449,0.05
csi500,中证500,top,confirmed,True,2022-07-04,4250,6523.13,2022-07-15,4259,6196.8,9,-0.050026597660938865,0.05
csi500,中证500,bottom,confirmed,True,2022-08-03,4272,6124.31,2022-08-11,4278,6439.36,6,0.051442529852342433,0.05
csi500,中证500,top,confirmed,True,2022-08-17,4282,6493.5,2022-08-31,4292,6155.75,10,-0.05201355201355207,0.05
csi500,中证500,bottom,confirmed,True,2022-10-10,4314,5635.71,2022-10-14,4318,5973.44,4,0.059926788283996,0.05
csi500,中证500,top,confirmed,True,2022-11-15,4340,6236.38,2022-12-20,4365,5878.03,25,-0.05746121948951155,0.05
csi500,中证500,bottom,confirmed,True,2022-12-23,4368,5763.35,2023-01-13,4382,6057.69,14,0.05107099169753693,0.05
csi500,中证500,top,confirmed,True,2023-04-07,4436,6464.47,2023-04-25,4448,6118.15,12,-0.053572837371045234,0.05
csi500,中证500,bottom,confirmed,True,2023-10-23,4566,5290.33,2023-11-06,4576,5605.06,10,0.059491562908174034,0.05
csi500,中证500,top,confirmed,True,2023-11-15,4583,5664.62,2023-12-19,4607,5379.87,24,-0.05026815567504972,0.05
csi500,中证500,bottom,confirmed,True,2024-01-22,4630,4780.97,2024-01-25,4633,5073.18,3,0.061119396273141335,0.05
csi500,中证500,top,confirmed,True,2024-01-25,4633,5073.18,2024-01-30,4636,4814.99,3,-0.05089312817601588,0.05
csi500,中证500,bottom,confirmed,True,2024-02-05,4640,4460.26,2024-02-06,4641,4805.9,1,0.07749324030437665,0.05
csi500,中证500,top,confirmed,True,2024-03-18,4664,5528.45,2024-03-27,4671,5156.68,7,-0.06724669663287175,0.05
csi500,中证500,bottom,confirmed,True,2024-03-27,4671,5156.68,2024-04-29,4692,5478.49,21,0.06240643204542451,0.05
csi500,中证500,top,confirmed,True,2024-05-09,4697,5556.77,2024-06-03,4714,5274.07,17,-0.05087487875150509,0.05
csi500,中证500,bottom,confirmed,True,2024-09-13,4787,4450.96,2024-09-24,4792,4689.6,5,0.05361539982385821,0.05
csi500,中证500,top,confirmed,True,2024-10-08,4797,6155.58,2024-10-09,4798,5735.64,1,-0.06822102872515667,0.05
csi500,中证500,bottom,confirmed,True,2024-10-17,4804,5418.99,2024-10-21,4806,5704.23,2,0.05263711503435142,0.05
csi500,中证500,top,confirmed,True,2024-11-11,4821,6330.62,2024-11-15,4825,5924.48,4,-0.06415485371101093,0.05
csi500,中证500,bottom,confirmed,True,2024-11-26,4832,5690.48,2024-12-06,4840,5979.2,8,0.05073737189129912,0.05
csi500,中证500,top,confirmed,True,2024-12-12,4844,6100.39,2024-12-31,4857,5725.73,13,-0.0614157455506944,0.05
csi500,中证500,bottom,confirmed,True,2025-01-10,4864,5369.28,2025-01-24,4874,5649.95,10,0.05227330293819654,0.05
csi500,中证500,top,confirmed,True,2025-03-18,4905,6133.3,2025-04-07,4918,5287.03,13,-0.13797955423670782,0.05
csi500,中证500,bottom,confirmed,True,2025-04-07,4918,5287.03,2025-04-11,4922,5581.32,4,0.05566263100455271,0.05
csi500,中证500,top,confirmed,True,2025-09-01,5019,7110.29,2025-09-04,5022,6698.45,3,-0.05792168814492804,0.05
csi500,中证500,bottom,confirmed,True,2025-09-04,5022,6698.45,2025-09-11,5027,7122.71,5,0.06333704065865997,0.05
csi500,中证500,top,confirmed,True,2025-10-09,5041,7548.92,2025-10-17,5047,7016.07,6,-0.07058625604722268,0.05
csi500,中证500,bottom,confirmed,True,2025-10-17,5047,7016.07,2025-10-27,5053,7379.39,6,0.051783975929544646,0.05
csi500,中证500,top,confirmed,True,2025-10-29,5055,7480.97,2025-11-20,5071,7061.95,16,-0.056011453060231586,0.05
csi500,中证500,bottom,confirmed,True,2025-11-21,5072,6817.41,2025-12-08,5083,7172.37,11,0.05206669394975516,0.05
csi500,中证500,top,confirmed,True,2026-01-28,5118,8601.16,2026-02-02,5121,8037.05,3,-0.06558533965186086,0.05
csi500,中证500,bottom,confirmed,True,2026-02-02,5121,8037.05,2026-02-25,5132,8527.56,11,0.06103109971942433,0.05
csi500,中证500,top,confirmed,True,2026-02-27,5134,8658.45,2026-03-16,5145,8185.15,11,-0.054663363535043974,0.05
csi500,中证500,bottom,confirmed,True,2026-03-23,5150,7440.75,2026-04-08,5161,7945.15,11,0.06778886536975426,0.05
csi500,中证500,top,confirmed,True,2026-05-13,5183,8918.24,2026-05-21,5189,8419.84,6,-0.0558854661906385,0.05
csi500,中证500,bottom,confirmed,True,2026-06-08,5201,7963.45,2026-06-15,5206,8406.75,5,0.05566682781960086,0.05
csi500,中证500,top,confirmed,True,2026-06-30,5216,9031.38,2026-07-07,5221,8508.79,5,-0.05786380375977962,0.05
csi500,中证500,bottom,confirmed,True,2026-07-20,5230,7411.31,2026-07-21,5231,7800.61,1,0.0525278257150219,0.05
csi500,中证500,top,confirmed,True,2026-07-21,5231,7800.61,2026-07-30,5238,7309.58,7,-0.06294764127420804,0.05
csi500,中证500,bottom,confirmed,True,2026-07-30,5238,7309.58,2026-08-05,5242,7809.21,4,0.06835276445431893,0.05
csi500,中证500,top,unconfirmed,False,2026-08-12,5247,8045.31,,,,,,0.05
csi500,中证500,bottom,confirmed,False,2005-02-01,20,913.33,2005-02-22,28,1007.69,8,0.10331424567242942,0.1
csi500,中证500,top,confirmed,True,2005-03-09,39,1032.55,2005-03-22,48,922.56,9,-0.10652268655270936,0.1
csi500,中证500,bottom,confirmed,True,2005-06-03,96,765.97,2005-06-09,100,849.73,4,0.109351541183075,0.1
csi500,中证500,top,confirmed,True,2005-06-09,100,849.73,2005-07-01,116,760.35,16,-0.10518635331222859,0.1
csi500,中证500,bottom,confirmed,True,2005-07-18,127,696.85,2005-08-03,139,769.75,12,0.1046136184257731,0.1
csi500,中证500,top,confirmed,True,2005-09-19,172,930.49,2005-10-28,196,825.06,24,-0.11330589259422463,0.1
csi500,中证500,bottom,confirmed,True,2005-12-05,222,796.93,2006-01-05,243,882.73,21,0.10766315736639354,0.1
csi500,中证500,top,confirmed,True,2006-07-12,365,1562.06,2006-08-02,380,1401.86,15,-0.10255688001741292,0.1
csi500,中证500,bottom,confirmed,True,2006-08-07,383,1323.73,2006-08-28,398,1457.32,15,0.10091937177521082,0.1
csi500,中证500,top,confirmed,True,2007-05-29,576,4853.64,2007-05-31,578,4267.78,2,-0.12070528510561152,0.1
csi500,中证500,bottom,confirmed,True,2007-06-04,580,3618.69,2007-06-08,584,4002.87,4,0.10616549082679083,0.1
csi500,中证500,top,confirmed,True,2007-06-19,591,4529.03,2007-06-25,595,3851.94,4,-0.14950000331196744,0.1
csi500,中证500,bottom,confirmed,True,2007-07-05,603,3380.18,2007-07-20,614,3788.74,11,0.12086930281819308,0.1
csi500,中证500,top,confirmed,True,2007-10-09,666,5141.89,2007-10-24,677,4596.63,11,-0.10604271970034373,0.1
csi500,中证500,bottom,confirmed,True,2007-11-28,702,4078.04,2007-12-11,711,4534.94,9,0.11203911683063428,0.1
csi500,中证500,top,confirmed,True,2008-01-15,734,5487.09,2008-01-22,739,4661.83,5,-0.15040030325728215,0.1
csi500,中证500,bottom,confirmed,True,2008-02-01,747,4456.93,2008-02-14,751,4910.36,4,0.10173594828727373,0.1
