date,signal_id,model_id,direction,version,test_year,raw_value,pred_score,pred_probability_episode_match,probability_status,filter_status,threshold,threshold_probability,candidate_present,source_candidate_episode_id,raw_triggered,triggered,universe_size,valid_count,target_operational_match,target_operational_strict_match,target_legacy_window_20d_match,target_legacy_strict_match,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2021-07-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-14,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-21,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-28,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-07-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-04,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-05,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-06,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-11,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-08-31,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-01,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-06,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-07,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-14,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-28,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-09-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-11,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,21.551130366874784,21.551130366874784,0.21551130366874782,calibrated,selected,21.28132555776306,0.21281325557763062,True,ma20_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000060,True,True,1,1,False,False,False,False,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000004,4,1,onset,True,False,False,False,,2
2021-10-14,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,ma20_episode_ml_l2_logistic::bottom::all_a_ma20_episode_match_walk_forward_v1::000004,4,,exit,False,False,True,True,short_episode_exit,2
2021-10-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-21,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-27,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-28,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-10-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-01,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-04,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-05,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-11,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-12,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-18,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-19,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-22,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-23,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-24,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-25,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-26,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-29,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-11-30,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-01,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-02,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-03,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-06,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-07,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-08,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-09,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-10,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-13,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-14,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-15,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-16,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-17,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-20,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
2021-12-21,ma20_episode_ml_l2_logistic,l2_logistic,bottom,all_a_ma20_episode_match_walk_forward_v1,2021,0.0,,,calibrated,selected,21.28132555776306,0.21281325557763062,False,,False,False,1,1,,,,,,,,inactive,False,False,False,False,,2
