index_id,index_name,signal_id,threshold_level,event_type,lead_window_days,event_count,matched_event_count,event_recall,evaluable_trigger_days,hit_signal_days,signal_precision,unconditional_window_event_rate,precision_lift,conditional_baseline_days,conditional_window_event_rate,conditional_precision_lift,median_nearest_lead_days
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,top,0,26,1,0.038461538461538464,70,1,0.014285714285714285,0.02294792586054722,0.6225274725274724,618,0.014563106796116505,0.9809523809523809,0.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,top,5,25,5,0.2,70,6,0.08571428571428572,0.13297872340425532,0.6445714285714286,618,0.09061488673139159,0.9459183673469387,1.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,top,10,25,9,0.36,70,12,0.17142857142857143,0.2404274265360641,0.713015873015873,618,0.18770226537216828,0.9133004926108375,4.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,top,20,25,15,0.6,70,23,0.32857142857142857,0.44294699011680144,0.7417849898580121,609,0.3825944170771757,0.8587982832618026,9.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,bottom,0,26,0,0.0,70,0,0.0,0.02294792586054722,0.0,618,0.040453074433656956,0.0,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,bottom,5,26,8,0.3076923076923077,70,8,0.11428571428571428,0.1374113475177305,0.831705069124424,618,0.21035598705501618,0.5432967032967033,2.5
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,bottom,10,26,14,0.5384615384615384,70,16,0.22857142857142856,0.24309884238646481,0.9402407116692831,618,0.3478964401294498,0.6570099667774086,5.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,small,bottom,20,26,21,0.8076923076923077,70,28,0.4,0.44025157232704404,0.9085714285714286,609,0.5615763546798029,0.7122807017543861,7.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,top,0,10,1,0.1,70,1,0.014285714285714285,0.0088261253309797,1.6185714285714288,618,0.0048543689320388345,2.942857142857143,0.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,top,5,10,2,0.2,70,3,0.04285714285714286,0.05319148936170213,0.8057142857142857,618,0.022653721682847898,1.8918367346938774,0.5
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,top,10,10,2,0.2,70,4,0.05714285714285714,0.09795191451469279,0.5833766233766233,618,0.05663430420711974,1.0089795918367346,0.5
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,top,20,10,4,0.4,70,9,0.12857142857142856,0.18867924528301888,0.6814285714285713,609,0.14285714285714285,0.8999999999999999,7.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,bottom,0,10,0,0.0,70,0,0.0,0.0088261253309797,0.0,618,0.014563106796116505,0.0,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,bottom,5,10,1,0.1,70,1,0.014285714285714285,0.05319148936170213,0.26857142857142857,618,0.08090614886731391,0.17657142857142857,2.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,bottom,10,10,5,0.5,70,6,0.08571428571428572,0.09795191451469279,0.8750649350649351,618,0.13754045307443366,0.6231932773109243,7.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,medium,bottom,20,10,8,0.8,70,14,0.2,0.18508535489667566,1.0805825242718448,609,0.23973727422003285,0.8342465753424657,8.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,top,0,2,0,0.0,70,0,0.0,0.00176522506619594,0.0,618,0.0,,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,top,5,2,0,0.0,70,0,0.0,0.010638297872340425,0.0,618,0.0,,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,top,10,2,0,0.0,70,0,0.0,0.019590382902938557,0.0,618,0.008090614886731391,0.0,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,top,20,2,0,0.0,70,0,0.0,0.03773584905660377,0.0,609,0.024630541871921183,0.0,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,bottom,0,3,0,0.0,70,0,0.0,0.00264783759929391,0.0,618,0.0048543689320388345,0.0,
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,bottom,5,3,1,0.3333333333333333,70,1,0.014285714285714285,0.015957446808510637,0.8952380952380953,618,0.02912621359223301,0.49047619047619045,2.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,bottom,10,3,1,0.3333333333333333,70,2,0.02857142857142857,0.029385574354407838,0.9722943722943722,618,0.05177993527508091,0.5517857142857142,2.0
sse_composite,上证指数,four_industry_top1_breadth_le_50_onset,large,bottom,20,3,3,1.0,70,5,0.07142857142857142,0.05660377358490566,1.2619047619047619,609,0.08374384236453201,0.8529411764705882,14.0
