index_id,index_name,signal_id,sample_definition,control_definition,horizon_days,trigger_n,control_n,trigger_median_max_down,control_median_max_down,difference_median_max_down,trigger_median_max_up,control_median_max_up,difference_median_max_up,trigger_median_return,control_median_return,difference_median_return,trigger_mean_return,control_mean_return,difference_mean_return,trigger_negative_return_rate,control_negative_return_rate,difference_negative_return_rate
sse_composite,上证指数,target_nonferrous_top1,nonferrous Top1 days,nonferrous not-Top1 days,60,48,1025,-0.03820394008517505,-0.0513920750943478,0.01318813500917275,0.04930381317594765,0.0386652047574329,0.010638608418514744,-0.00065235118160465,0.0013146435947826,-0.00196699477638725,0.0013627884366869184,0.009945346903320976,-0.008582558466634058,0.5,0.48585365853658535,0.014146341463414647
sse_composite,上证指数,target_steel_top1,steel Top1 days,steel not-Top1 days,5,38,1090,-0.00977952559725645,-0.00708258130375695,-0.0026969442934994996,0.00695713374002015,0.0069299514386798496,2.718230134030053e-05,-0.00158392917569085,0.0007371236326558499,-0.0023210528083467,0.0027061415181292743,0.0005154460006845362,0.002190695517444738,0.5263157894736842,0.4798165137614679,0.04649927571221629
sse_composite,上证指数,target_steel_top1,steel Top1 days,steel not-Top1 days,10,37,1086,-0.0137850409035629,-0.012757768242016451,-0.0010272726615464488,0.0115335899059774,0.01240292448570395,-0.0008693345797265509,0.0094127957445511,0.0002657032977979,0.0091470924467532,0.0070673419139587555,0.0009115349849328948,0.00615580692902586,0.43243243243243246,0.49355432780847147,-0.061121895376039015
sse_composite,上证指数,target_steel_top1,steel Top1 days,steel not-Top1 days,20,37,1076,-0.0150291819724401,-0.023597214602066,0.0085680326296259,0.0247222213670186,0.017751998046592152,0.006970223320426447,0.0113943887022833,-0.00248968699438085,0.01388407569666415,0.018575871277683096,0.0015350879713134447,0.017040783306369652,0.3783783783783784,0.5343866171003717,-0.15600823872199332
sse_composite,上证指数,target_steel_top1,steel Top1 days,steel not-Top1 days,60,37,1036,-0.0150291819724401,-0.05102931338372265,0.036000131411282554,0.045940356661172,0.0392390590516963,0.006701297609475701,0.0026350707941116,0.0007126596033908,0.0019224111907208,0.027072620649909757,0.008936011058704932,0.018136609591204826,0.35135135135135137,0.49131274131274133,-0.13996138996138996
csi300,沪深300,four_industry_top1,all active days,all inactive days,5,468,660,-0.01102055499613705,-0.0084306449276496,-0.002589910068487449,0.007582996618663599,0.00846461827721395,-0.0008816216585503505,-0.00257265563583055,0.0005491777779804499,-0.0031218334138110003,-0.0011093070636088997,0.0008024177786144854,-0.0019117248422233853,0.5576923076923077,0.48787878787878786,0.06981351981351985
csi300,沪深300,four_industry_top1,all active days,all inactive days,10,464,659,-0.01933347483330195,-0.0142799522620283,-0.005053522571273651,0.010503589136486899,0.0144969087857211,-0.0039933196492342015,-0.00664604473267755,-0.001332680999991,-0.00531336373268655,-0.0037026034752806257,0.002678671702583007,-0.006381275177863632,0.5883620689655172,0.5174506828528073,0.07091138611270997
csi300,沪深300,four_industry_top1,all active days,all inactive days,20,454,659,-0.03484400760136905,-0.0239251686840946,-0.010918838917274448,0.01883511027040405,0.0207111586234982,-0.0018760483530941528,-0.0133995639553919,-0.0051050005801136,-0.008294563375278301,-0.004575091092700974,0.0034177225538998004,-0.007992813646600774,0.566079295154185,0.5508345978755691,0.015244697278615882
csi300,沪深300,four_industry_top1,all active days,all inactive days,60,437,636,-0.0555114365067904,-0.053652447699608447,-0.0018589888071819521,0.0494507059222992,0.041202507622155354,0.008248198300143846,-0.0022066608359417,-0.00806732779754405,0.00586066696160235,0.00797178322902929,0.0020441841378676206,0.005927599091161669,0.5080091533180778,0.539308176100629,-0.031299022782551145
csi300,沪深300,four_industry_top1_onset,first active day of each episode,all inactive days,5,106,660,-0.00832817536745965,-0.0084306449276496,0.00010246956018995085,0.0075344545192984,0.00846461827721395,-0.0009301637579155501,-0.00248543113502105,0.0005491777779804499,-0.0030346089130015,0.0008537562840412163,0.0008024177786144854,5.1338505426730906e-05,0.5660377358490566,0.48787878787878786,0.07815894797026873
csi300,沪深300,four_industry_top1_onset,first active day of each episode,all inactive days,10,105,659,-0.0172647292168842,-0.0142799522620283,-0.0029847769548559007,0.0128227683194335,0.0144969087857211,-0.0016741404662875999,-0.0040263310660576,-0.001332680999991,-0.0026936500660666,0.0004983929396394614,0.002678671702583007,-0.002180278762943546,0.5523809523809524,0.5174506828528073,0.03493026952814515
csi300,沪深300,four_industry_top1_onset,first active day of each episode,all inactive days,20,105,659,-0.0269638706427813,-0.0239251686840946,-0.0030387019586867008,0.021536063108843,0.0207111586234982,0.0008249044853448004,-0.0047020558236552,-0.0051050005801136,0.00040294475645839996,-0.0042224449840776385,0.0034177225538998004,-0.007640167537977438,0.5428571428571428,0.5508345978755691,-0.007977455018426283
csi300,沪深300,four_industry_top1_onset,first active day of each episode,all inactive days,60,103,636,-0.0557084913753165,-0.053652447699608447,-0.0020560436757080525,0.0456806772208562,0.041202507622155354,0.004478169598700843,-0.002316465870377,-0.00806732779754405,0.005750861927167051,0.006264544125220342,0.0020441841378676206,0.004220359987352722,0.5145631067961165,0.539308176100629,-0.02474506930451248
csi300,沪深300,four_industry_top1_continuation,active days after episode onset,all inactive days,5,362,660,-0.0113247870061104,-0.0084306449276496,-0.002894142078460799,0.0075875582056600995,0.00846461827721395,-0.0008770600715538503,-0.0027970745016826,0.0005491777779804499,-0.0033462522796630497,-0.0016841267178931882,0.0008024177786144854,-0.0024865444965076738,0.5552486187845304,0.48787878787878786,0.0673698309057425
csi300,沪深300,four_industry_top1_continuation,active days after episode onset,all inactive days,10,359,659,-0.0199857151851057,-0.0142799522620283,-0.005705762923077399,0.0099862566761268,0.0144969087857211,-0.004510652109594301,-0.007213070614047,-0.001332680999991,-0.005880389614056,-0.004931307162095692,0.002678671702583007,-0.007609978864678699,0.5988857938718662,0.5174506828528073,0.08143511101905898
csi300,沪深300,four_industry_top1_continuation,active days after episode onset,all inactive days,20,349,659,-0.0361322642844939,-0.0239251686840946,-0.012207095600399297,0.0181051290150418,0.0207111586234982,-0.0026060296084564026,-0.0149004130996462,-0.0051050005801136,-0.0097954125195326,-0.0046811880594787685,0.0034177225538998004,-0.00809891061337857,0.5730659025787965,0.5508345978755691,0.022231304703227428
csi300,沪深300,four_industry_top1_continuation,active days after episode onset,all inactive days,60,334,636,-0.05466159572554785,-0.053652447699608447,-0.0010091480259394048,0.050855606133476006,0.041202507622155354,0.009653098511320651,-0.0017308191019037,-0.00806732779754405,0.00633650869564035,0.00849826714427576,0.0020441841378676206,0.006454083006408139,0.5059880239520959,0.539308176100629,-0.03332015214853312
csi300,沪深300,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,5,105,555,-0.0054230744482337,-0.0088531263193047,0.003430051871071,0.0096589754015044,0.0081186508428787,0.0015403245586256987,0.0028397625613776,4.682317747284337e-05,0.0027929393839047564,0.000609017497935191,0.0008390070209051628,-0.0002299895229699718,0.4380952380952381,0.4972972972972973,-0.05920205920205923
csi300,沪深300,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,10,104,555,-0.01619219459880625,-0.014060449841228,-0.0021317447575782515,0.016030220128898452,0.0144232512601081,0.0016069688687903524,0.00148003890955425,-0.0016343072073742,0.00311434611692845,-0.0009447949944050416,0.003357663660216802,-0.004302458654621844,0.4807692307692308,0.5243243243243243,-0.043555093555093516
csi300,沪深300,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,20,104,555,-0.023579513802384447,-0.0239251686840946,0.0003456548817101536,0.0221787260933838,0.0204857091470072,0.0016930169463766007,-0.00044045594273220005,-0.0059515105806058,0.0055110546378736,0.0005269850336112288,0.003959410305449372,-0.0034324252718381434,0.5,0.5603603603603604,-0.06036036036036041
csi300,沪深300,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,60,103,533,-0.0540480788778205,-0.0531036357174217,-0.0009444431603988016,0.0469036560082929,0.0405173886263527,0.006386267381940203,0.0054797237507246,-0.0094650125070377,0.014944736257762301,0.008554694337179525,0.0007860555252426198,0.007768638811936905,0.46601941747572817,0.5534709193245778,-0.08745150184884964
csi300,沪深300,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,5,70,841,-0.0117894533073393,-0.0084247226091416,-0.003364730698197699,0.00550101443166825,0.0084465199564549,-0.002945505524786649,-0.0059017543250835,0.0001200602855901,-0.0060218146106736006,-0.0038341397636439335,0.0011113318092298176,-0.004945471572873751,0.6,0.4958382877526754,0.10416171224732457
csi300,沪深300,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,10,70,836,-0.0200920997879375,-0.01499662199879525,-0.005095477789142249,0.00971949485626825,0.01384994613491705,-0.0041304512786488005,-0.00722319345511525,-0.0026181532667418498,-0.0046050401883734006,-0.00535099226577906,0.0016183476834669417,-0.006969339949246002,0.5857142857142857,0.5311004784688995,0.054613807245386226
csi300,沪深300,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,20,70,835,-0.03182383299112555,-0.0240773511836065,-0.007746481807519055,0.01482782507531685,0.0206851790577515,-0.00585735398243465,-0.01959016840246745,-0.0047519429252846,-0.014838225477182849,-0.012872902819008982,0.002167623976223111,-0.015040526795232094,0.6571428571428571,0.5413173652694611,0.11582549187339608
csi300,沪深300,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,60,68,812,-0.05870949208659055,-0.05304318510906935,-0.005666306977521199,0.0499517646090493,0.041202507622155354,0.008749256986893945,0.0109090695618716,-0.00898021820219615,0.019889287764067752,0.004464602385423613,-9.36086612731685e-05,0.004558211046696781,0.4852941176470588,0.5517241379310345,-0.06643002028397565
csi300,沪深300,four_industry_top1_breadth_le_50_exit,first exit day after 全市场宽度≤50% filter,filtered inactive days excluding exits after 全市场宽度≤50% filter,5,70,771,-0.0070046144077764005,-0.0084740432862553,0.001469428878478899,0.0073693294188853,0.0085944210397153,-0.0012250916208300005,-0.00017664121859350002,0.0001200602855901,-0.00029670150418360005,2.998156373515633e-05,0.001209508874320124,-0.0011795273105849678,0.5,0.49546044098573283,0.004539559014267169
csi300,沪深300,four_industry_top1_breadth_le_50_exit,first exit day after 全市场宽度≤50% filter,filtered inactive days excluding exits after 全市场宽度≤50% filter,10,70,766,-0.01890669493380535,-0.0144973123273564,-0.00440938260644895,0.01408961606223235,0.013831638384077801,0.0002579776781545494,0.0004300854926499,-0.0026410409180331997,0.0030711264106831,-0.003789697234267559,0.0021125554435732275,-0.005902252677840787,0.5,0.5339425587467362,-0.03394255874673624
csi300,沪深300,four_industry_top1_breadth_le_50_exit,first exit day after 全市场宽度≤50% filter,filtered inactive days excluding exits after 全市场宽度≤50% filter,20,69,766,-0.0305595835322303,-0.023952855393372947,-0.006606728138857352,0.019874666207253,0.02069816884062485,-0.0008235026333718518,-0.014755344813608,-0.00422116828076855,-0.01053417653283945,-0.006049386740724373,0.0029077985708306528,-0.008957185311555026,0.5652173913043478,0.5391644908616188,0.02605290044272901
csi300,沪深300,four_industry_top1_breadth_le_50_exit,first exit day after 全市场宽度≤50% filter,filtered inactive days excluding exits after 全市场宽度≤50% filter,60,68,744,-0.05692546103808415,-0.0525787678311473,-0.004346693206936848,0.04973684921971285,0.04064408461579045,0.009092764603922401,0.0167640140021546,-0.01197581219501955,0.028739826197174148,0.013553593243262843,-0.0013409335665264589,0.014894526809789302,0.36764705882352944,0.5685483870967742,-0.2009013282732448
csi300,沪深300,four_industry_top1_breadth_gt_50_onset,first day after 全市场宽度>50% filter,days inactive after 全市场宽度>50% filter,5,70,947,-0.0058127044408006,-0.0096513830656383,0.0038386786248376997,0.0078310197711287,0.0079013489210579,-7.032914992920018e-05,-0.0009558015846582999,-0.00086297324039,-9.282834426829994e-05,0.005014530234837996,-0.00041667823607193335,0.005431208470909929,0.5142857142857142,0.515311510031679,-0.0010257957459647304
csi300,沪深300,four_industry_top1_breadth_gt_50_onset,first day after 全市场宽度>50% filter,days inactive after 全市场宽度>50% filter,10,69,946,-0.0113131637313953,-0.017251621755640052,0.005938458024244753,0.0139335638814641,0.013629868373496948,0.0003036955079671524,-0.0019725338509931,-0.0029233324774645,0.0009507986264714,0.0036350893231900483,0.00048577444830425945,0.0031493148748857887,0.5217391304347826,0.540169133192389,-0.018430002757606423
csi300,沪深300,four_industry_top1_breadth_gt_50_onset,first day after 全市场宽度>50% filter,days inactive after 全市场宽度>50% filter,20,68,937,-0.01989849519266445,-0.0275588379673805,0.007660342774716052,0.024646891712699598,0.0202921458715399,0.004354745841159698,0.0051967946878665496,-0.0077273657948419,0.01292416048270845,-0.002746426378580349,0.0006590191566781183,-0.0034054455352584673,0.45588235294117646,0.5667022411953042,-0.11081988825412775
csi300,沪深300,four_industry_top1_breadth_gt_50_onset,first day after 全市场宽度>50% filter,days inactive after 全市场宽度>50% filter,60,68,897,-0.05399796857090475,-0.0545385441823856,0.0005405756114808535,0.041703872706299,0.0432924416303917,-0.0015885689240926967,-0.0049313244513754,-0.0026891667891704,-0.002242157662205,0.007244300143772079,0.0068672037094840875,0.00037709643428799136,0.5147058823529411,0.5128205128205128,0.0018853695324283493
csi300,沪深300,four_industry_top1_breadth_gt_50_exit,first exit day after 全市场宽度>50% filter,filtered inactive days excluding exits after 全市场宽度>50% filter,5,69,878,-0.0045879843827936,-0.0097988036552163,0.0052108192724227,0.0082239641208918,0.0078823763402472,0.00034158778064460014,0.0029086150306587,-0.0013966354226773998,0.0043052504533361,0.000782279633289124,-0.000510901576602586,0.00129318120989171,0.42028985507246375,0.5227790432801822,-0.10248918820771846
csi300,沪深300,four_industry_top1_breadth_gt_50_exit,first exit day after 全市场宽度>50% filter,filtered inactive days excluding exits after 全市场宽度>50% filter,10,68,878,-0.012220007340145049,-0.017467128662782,0.005247121322636952,0.01475635440490595,0.013553083695678349,0.0012032707092276013,-0.0007663443721705745,-0.00303627670558255,0.0022699323334119757,-0.0001332268674405818,0.0005337153246945211,-0.0006669421921351029,0.5,0.5432801822323462,-0.0432801822323462
csi300,沪深300,four_industry_top1_breadth_gt_50_exit,first exit day after 全市场宽度>50% filter,filtered inactive days excluding exits after 全市场宽度>50% filter,20,68,869,-0.02214074402869105,-0.0280265407473744,0.005885796718683351,0.02107682446487085,0.0200922001486452,0.0009846243162256497,0.00112656266596785,-0.0086113540529573,0.00973791671892515,-0.0025336667520645746,0.0009088495845198925,-0.0034425163365844674,0.4852941176470588,0.57307249712313,-0.0877783794760712
csi300,沪深300,four_industry_top1_breadth_gt_50_exit,first exit day after 全市场宽度>50% filter,filtered inactive days excluding exits after 全市场宽度>50% filter,60,68,829,-0.0538051681947769,-0.054669187942123,0.0008640197473460953,0.04276361854049355,0.0432924416303917,-0.0005288230898981491,-0.01146222110232915,-0.002316465870377,-0.00914575523195215,0.0016242132834592556,0.007297268062885405,-0.00567305477942615,0.5588235294117647,0.5090470446320868,0.04977648477967789
csi300,沪深300,target_bank_top1,bank Top1 days,bank not-Top1 days,5,264,864,-0.0112860136711192,-0.00876890713359195,-0.00251710653752725,0.0076188146585316,0.0080136195938257,-0.0003948049352941003,-0.00200526009238095,-0.00041153815792350004,-0.00159372193445745,-0.0007468950008002309,0.0002403012827868707,-0.0009871962835871016,0.5454545454545454,0.5081018518518519,0.037352693602693554
csi300,沪深300,target_bank_top1,bank Top1 days,bank not-Top1 days,10,263,860,-0.0184055005221632,-0.016689554002664,-0.0017159465194992,0.0114509054633935,0.013629868373496948,-0.0021789629101034488,-0.0062359470858072,-0.0029665734883764,-0.0032693735974308,-0.0021257383999116726,0.0007050067891264673,-0.00283074518903814,0.5475285171102662,0.5465116279069767,0.0010168892032894616
csi300,沪深300,target_bank_top1,bank Top1 days,bank not-Top1 days,20,253,860,-0.0331789968463129,-0.02588514118044145,-0.007293855665871447,0.0197753127547222,0.020446237293856348,-0.0006709245391341469,-0.0099191242075297,-0.007160504257795099,-0.0027586199497346003,-0.003643731771420054,0.0012756417966313962,-0.00491937356805145,0.5533596837944664,0.5581395348837209,-0.004779851089254494
csi300,沪深300,target_bank_top1,bank Top1 days,bank not-Top1 days,60,242,831,-0.0520007145289281,-0.0549486380252113,0.0029479234962832,0.0592395804117804,0.0402777813713643,0.018961799040416102,0.02344697441063255,-0.0088543788187372,0.03230135322936975,0.023926518299172316,-0.0012111276120699117,0.025137645911242228,0.43388429752066116,0.5535499398315282,-0.11966564231086707
csi300,沪深300,target_coal_top1,coal Top1 days,coal not-Top1 days,5,154,974,-0.01190211161048925,-0.00888463270646555,-0.0030174789040237,0.006022883098806799,0.0081175297341948,-0.0020946466353880012,-0.0049195856604732,-0.00041153815792350004,-0.0045080475025497,7.353639000401172e-05,-9.081888542326293e-07,7.444457885824435e-05,0.577922077922078,0.5071868583162218,0.07073521960585616
csi300,沪深300,target_coal_top1,coal Top1 days,coal not-Top1 days,10,154,969,-0.0213827565175617,-0.0161822811756442,-0.005200475341917501,0.0091668398613519,0.0136497101412904,-0.004482870279938499,-0.009322211639651249,-0.0021867446642598,-0.007135466975391449,-0.006075490334579831,0.0010143056253841952,-0.007089795959964026,0.6623376623376623,0.5283797729618163,0.13395788937584607
csi300,沪深300,target_coal_top1,coal Top1 days,coal not-Top1 days,20,154,959,-0.040878608441605055,-0.0256229714166055,-0.015255637024999553,0.0148363724028406,0.0206851790577515,-0.0058488066549109,-0.0189090597927732,-0.0056859705225094,-0.013223089270263801,-0.00743243283365877,0.0013762069481930944,-0.008808639781851865,0.6298701298701299,0.5453597497393118,0.08451038013081813
csi300,沪深300,target_coal_top1,coal Top1 days,coal not-Top1 days,60,148,925,-0.0596658257954142,-0.052982734500717,-0.006683091294697199,0.037149288322399346,0.0439333073880341,-0.006784019065634757,-0.023942484174146503,-0.0026415452117714,-0.0213009389623751,-0.017310072022524325,0.007941255180652118,-0.025251327203176445,0.6216216216216216,0.5113513513513513,0.11027027027027025
csi300,沪深300,target_nonferrous_top1,nonferrous Top1 days,nonferrous not-Top1 days,5,50,1078,-0.0071574976180977,-0.00965141614251255,0.0024939185244148496,0.00905855707419285,0.00788884039618285,0.00116971667801,-0.001101746590216,-0.0008701008012704,-0.00023164578894559998,-0.003303379051936054,0.00016290257951150097,-0.0034662816314475547,0.54,0.5157699443413729,0.024230055658627125
csi300,沪深300,target_nonferrous_top1,nonferrous Top1 days,nonferrous not-Top1 days,10,48,1075,-0.0167214266329153,-0.0173038368875046,0.0005824102545892995,0.0160060026967804,0.0125938804508025,0.0034121222459778996,0.0041551090879126,-0.0035139859233095,0.0076690950112220995,0.00022574010109024443,3.3861501971776435e-05,0.00019187859911846798,0.4583333333333333,0.5506976744186046,-0.0923643410852713
csi300,沪深300,target_nonferrous_top1,nonferrous Top1 days,nonferrous not-Top1 days,20,48,1065,-0.017344781357088,-0.0277922598756767,0.0104474785185887,0.0365096905075914,0.0195698224559437,0.016939868051647697,0.02060055819839185,-0.0089824961008659,0.029583054299257748,0.01473520961550871,-0.0004996265301508851,0.015234836145659595,0.2916666666666667,0.5690140845070423,-0.2773474178403756
csi300,沪深300,target_nonferrous_top1,nonferrous Top1 days,nonferrous not-Top1 days,60,48,1025,-0.05073717320420605,-0.0545385441823856,0.0038013709781795496,0.04730521387325435,0.042819080622902,0.004486133250352346,-0.00931136919064915,-0.0041861264650837,-0.005125242725565449,-0.005975815915773575,0.00494693614314804,-0.010922752058921615,0.6666666666666666,0.52,0.1466666666666666
csi300,沪深300,target_steel_top1,steel Top1 days,steel not-Top1 days,5,38,1090,-0.018502144732150748,-0.009236881637850351,-0.009265263094300397,0.0079272024046609,0.00799869094053195,-7.148853587105042e-05,-0.00756341024403975,-0.0008621475658524499,-0.0067012626781873,0.0013677754941459697,-3.810590886325836e-05,0.001405881403009228,0.6052631578947368,0.5137614678899083,0.09150169000482855
csi300,沪深300,target_steel_top1,steel Top1 days,steel not-Top1 days,10,37,1086,-0.0229331408616644,-0.01698129880871445,-0.005951842052949952,0.0078281069088808,0.013324593901926,-0.0054964869930452,-0.0027833508946656,-0.00334583683837265,0.0005624859437070502,0.0009361170616286661,1.1602493730875457e-05,0.0009245145678977906,0.6486486486486487,0.5432780847145487,0.10537056393409994
csi300,沪深300,target_steel_top1,steel Top1 days,steel not-Top1 days,20,37,1076,-0.0258642128823675,-0.02720299760450635,0.0013387847221388513,0.0209110071053795,0.02018397315328855,0.0007270339520909497,-0.0026752751935832,-0.0077210414941950994,0.005045766300611899,0.008746028534174062,-0.0001379323873891396,0.008883960921563202,0.5135135135135135,0.5585501858736059,-0.045036672360092456
csi300,沪深300,target_steel_top1,steel Top1 days,steel not-Top1 days,60,37,1036,-0.048905865565007,-0.05460361282040775,0.005697747255400752,0.0456806772208562,0.04326994472763745,0.0024107324932187493,-0.0077108516131239,-0.0045243629247692495,-0.0031864886883546505,0.01739307253062576,0.003996357817699281,0.013396714712926479,0.5675675675675675,0.525096525096525,0.0424710424710425
csi500,中证500,four_industry_top1,all active days,all inactive days,5,468,660,-0.01131499414313995,-0.0098730845318492,-0.0014419096112907488,0.009222952106025601,0.0101638807913235,-0.0009409286852978989,-0.0016282672429105,0.0025026008259939,-0.0041308680689044,-0.0006346332054720203,0.002055040351432159,-0.0026896735569041795,0.5149572649572649,0.4575757575757576,0.057381507381507324
csi500,中证500,four_industry_top1,all active days,all inactive days,10,464,659,-0.0213553161502474,-0.0169392953113011,-0.004416020838946301,0.014176758301656399,0.01718067475561,-0.0030039164539536027,-0.00578740200156055,0.0017080104705406,-0.00749541247210115,-0.002360786095672848,0.004566570401037317,-0.006927356496710165,0.5538793103448276,0.4779969650986343,0.0758823452461933
csi500,中证500,four_industry_top1,all active days,all inactive days,20,454,659,-0.0438831869451099,-0.0269272079745236,-0.0169559789705863,0.0191448971841967,0.0253448213445317,-0.006199924160334998,-0.01441493031562205,-0.0020315874613124,-0.012383342854309651,-0.0017542127979425183,0.006566623934040165,-0.008320836731982684,0.5704845814977973,0.511380880121396,0.05910370137640131
csi500,中证500,four_industry_top1,all active days,all inactive days,60,437,636,-0.0782873072337109,-0.0671336171933774,-0.011153690040333494,0.0487261705472588,0.03981972730165225,0.008906443245606549,3.559997830104855e-05,-0.01079304279111005,0.010828642769411099,0.016902079198039762,0.013289209156866419,0.003612870041173343,0.4988558352402746,0.5455974842767296,-0.046741649036455
csi500,中证500,four_industry_top1_onset,first active day of each episode,all inactive days,5,106,660,-0.0081945632284862,-0.0098730845318492,0.0016785213033630002,0.0127288865439142,0.0101638807913235,0.0025650057525907002,9.185285413680004e-05,0.0025026008259939,-0.0024107479718570995,0.003438326803823706,0.002055040351432159,0.001383286452391547,0.5,0.4575757575757576,0.04242424242424242
csi500,中证500,four_industry_top1_onset,first active day of each episode,all inactive days,10,105,659,-0.0166490012486357,-0.0169392953113011,0.0002902940626654006,0.0193703403224301,0.01718067475561,0.002189665566820098,-0.0015554552987211,0.0017080104705406,-0.0032634657692617,0.004382176414423751,0.004566570401037317,-0.00018439398661356573,0.5238095238095238,0.4779969650986343,0.04581255871088952
csi500,中证500,four_industry_top1_onset,first active day of each episode,all inactive days,20,105,659,-0.0346278294238843,-0.0269272079745236,-0.007700621449360703,0.0221285504236881,0.0253448213445317,-0.0032162709208435995,-0.0025791531930124,-0.0020315874613124,-0.0005475657317000004,-0.00032745307376251504,0.006566623934040165,-0.006894077007802681,0.5238095238095238,0.511380880121396,0.012428643688127794
csi500,中证500,four_industry_top1_onset,first active day of each episode,all inactive days,60,103,636,-0.0769458860421002,-0.0671336171933774,-0.0098122688487228,0.0466842235799063,0.03981972730165225,0.0068644962782540495,-0.0010408385022097,-0.01079304279111005,0.00975220428890035,0.014015393001908405,0.013289209156866419,0.0007261838450419861,0.5048543689320388,0.5455974842767296,-0.04074311534469077
csi500,中证500,four_industry_top1_continuation,active days after episode onset,all inactive days,5,362,660,-0.01328451041088285,-0.0098730845318492,-0.003411425879033649,0.0088170080962173,0.0101638807913235,-0.0013468726951062007,-0.0018281479907905499,0.0025026008259939,-0.00433074881678445,-0.0018272679043265707,0.002055040351432159,-0.00388230825575873,0.5193370165745856,0.4575757575757576,0.06176125899882806
csi500,中证500,four_industry_top1_continuation,active days after episode onset,all inactive days,10,359,659,-0.0225630147132945,-0.0169392953113011,-0.0056237194019934,0.0126663871383603,0.01718067475561,-0.0045142876172497015,-0.0068399142090456,0.0017080104705406,-0.0085479246795862,-0.00433296176018578,0.004566570401037317,-0.008899532161223097,0.5626740947075209,0.4779969650986343,0.08467712960888663
csi500,中证500,four_industry_top1_continuation,active days after episode onset,all inactive days,20,349,659,-0.048829378649971,-0.0269272079745236,-0.0219021706754474,0.0169618411351848,0.0253448213445317,-0.0083829802093469,-0.0173391087518156,-0.0020315874613124,-0.015307521290503199,-0.0021834671562201693,0.006566623934040165,-0.008750091090260335,0.5845272206303725,0.511380880121396,0.0731463405089765
csi500,中证500,four_industry_top1_continuation,active days after episode onset,all inactive days,60,334,636,-0.0785412422121782,-0.0671336171933774,-0.011407625018800799,0.0489134509156621,0.03981972730165225,0.009093723614009848,7.739666157502428e-05,-0.01079304279111005,0.010870439452685074,0.01779228482139763,0.013289209156866419,0.00450307566453121,0.49700598802395207,0.5455974842767296,-0.04859149625277753
csi500,中证500,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,5,105,555,-0.0090315955675817,-0.0099890542535679,0.0009574586859861997,0.0110788101269996,0.0101093706802963,0.0009694394467033001,0.0046863997723385,0.0023769259992671,0.0023094737730714006,0.0031849148006127194,0.0018412803205061072,0.0013436344801066123,0.44761904761904764,0.4594594594594595,-0.011840411840411846
csi500,中证500,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,10,104,555,-0.01626711607096755,-0.0169657402826216,0.0006986242116540503,0.01844037032607275,0.0169236753992048,0.0015166949268679494,0.0027857079538243503,0.0013633229651319,0.0014223849886924502,0.0029977226778438383,0.004860552677095194,-0.0018628299992513556,0.4807692307692308,0.4774774774774775,0.0032917532917532966
csi500,中证500,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,20,104,555,-0.029159309432909453,-0.0267103018774044,-0.0024490075555050513,0.0284720933075003,0.0244639546124467,0.004008138695053599,0.0050102380395557495,-0.0028481657528209,0.00785840379237665,0.0037174679279294524,0.007100519834284334,-0.0033830519063548815,0.46153846153846156,0.5207207207207207,-0.05918225918225917
csi500,中证500,four_industry_top1_exit,first inactive day after each episode,inactive days excluding exits,60,103,533,-0.0691316286417677,-0.0670464810383354,-0.0020851476034322997,0.0583074584694076,0.0386291845012243,0.0196782739681833,0.002516004835027,-0.0141396375715673,0.0166556424065943,0.017960316903509372,0.012386537303387575,0.005573779600121797,0.47572815533980584,0.5590994371482176,-0.0833712818084118
csi500,中证500,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,5,70,841,-0.012199128956523801,-0.0090989910149406,-0.0031001379415832014,0.0080145012585769,0.0101964320085907,-0.0021819307500137997,-0.006333373558501601,0.0025961108763656,-0.008929484434867201,-0.006012978880467382,0.002879117645667769,-0.008892096526135151,0.6,0.45422116527942924,0.14577883472057074
csi500,中证500,four_industry_top1_breadth_le_50_onset,first day after 全市场宽度≤50% filter,days inactive after 全市场宽度≤50% filter,10,70,836,-0.023254033165052798,-0.016214001407749652,-0.007040031757303146,0.0151461757672641,0.0166015876037983,-0.0014554118365341998,-0.0052078821394955,0.000973405714257,-0.0061812878537525,-0.006266126902448206,0.0036482599308716997,-0.009914386833319905,0.5714285714285714,0.49282296650717705,0.07860560492139435
