date,signal_id,model_id,direction,version,fold_id,calibration_start_year,calibration_end_year,test_year,raw_value,pred_score,pred_probability_today,probability_status,alert_eligible,threshold,entry_probability,exit_probability,cooldown_days,raw_triggered,triggered,universe_size,valid_count,truth_intensity,actual_in_strict_lobe_today,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2023-04-28,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4605206798069043,0.4605206798069043,0.004605206798069043,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-04,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4777161853215372,0.4777161853215372,0.004777161853215372,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-05,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.7990307673124697,0.7990307673124697,0.007990307673124697,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-08,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4777161853215372,0.4777161853215372,0.004777161853215372,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-09,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.939946559348311,0.939946559348311,0.009399465593483109,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-10,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.8794965124814498,0.8794965124814498,0.008794965124814497,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-11,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.9360237083559861,0.9360237083559861,0.00936023708355986,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-12,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,9.525932456856733,9.525932456856733,0.09525932456856734,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-15,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.8794965124814498,0.8794965124814498,0.008794965124814497,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-16,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,5.399892737959143,5.399892737959143,0.05399892737959143,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-17,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.1762395806103627,1.1762395806103627,0.011762395806103627,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-18,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.9741209047919296,0.9741209047919296,0.009741209047919296,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-19,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.945266259277475,0.945266259277475,0.00945266259277475,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-22,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.7243457033810605,0.7243457033810605,0.007243457033810605,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-23,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,4.027459385871821,4.027459385871821,0.04027459385871821,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-24,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,13.212818931091707,13.212818931091707,0.13212818931091708,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-25,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,14.262918203031411,14.262918203031411,0.1426291820303141,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-26,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,11.630602051762198,11.630602051762198,0.11630602051762198,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-29,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,8.317388285778962,8.317388285778962,0.08317388285778962,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-30,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,11.630602051762198,11.630602051762198,0.11630602051762198,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-05-31,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,9.258861345514187,9.258861345514187,0.09258861345514188,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-01,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,14.262918203031411,14.262918203031411,0.1426291820303141,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-02,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.639471195466938,2.639471195466938,0.026394711954669383,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-05,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.974776009635356,1.974776009635356,0.01974776009635356,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-06,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,15.037033726615734,15.037033726615734,0.15037033726615734,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-07,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,22.252355074470984,22.252355074470984,0.22252355074470984,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-08,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,24.502260377477914,24.502260377477914,0.24502260377477914,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-09,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,22.252355074470984,22.252355074470984,0.22252355074470984,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-12,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,6.535027854135351,6.535027854135351,0.06535027854135352,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-13,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.2495505074762194,2.2495505074762194,0.022495505074762195,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-14,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.2536403025775926,2.2536403025775926,0.022536403025775927,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-15,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-16,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-19,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-20,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-21,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,5.935934353402309,5.935934353402309,0.05935934353402309,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-26,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,23.83364085388715,23.83364085388715,0.2383364085388715,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-27,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,10.442842097519689,10.442842097519689,0.10442842097519689,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-28,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,13.500843879565853,13.500843879565853,0.13500843879565852,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-29,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,4.811918303264078,4.811918303264078,0.04811918303264078,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-06-30,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.1480481445307955,2.1480481445307955,0.021480481445307956,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-03,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-04,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-05,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.6110612958032529,1.6110612958032529,0.016110612958032528,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-06,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.758346486093676,1.758346486093676,0.01758346486093676,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-07,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.158830205277178,2.158830205277178,0.02158830205277178,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-10,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.3895459881585202,1.3895459881585202,0.013895459881585201,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-11,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.1383184180695805,1.1383184180695805,0.011383184180695805,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-12,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.389728620624974,1.389728620624974,0.01389728620624974,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-13,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.45435780241211193,0.45435780241211193,0.0045435780241211195,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-14,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.48540766550388414,0.48540766550388414,0.0048540766550388414,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-17,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.3218390277465786,2.3218390277465786,0.023218390277465785,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-18,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,2.085427038705078,2.085427038705078,0.020854270387050778,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-19,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.5572714355609214,0.5572714355609214,0.005572714355609214,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-20,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,4.506439217393184,4.506439217393184,0.045064392173931836,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-21,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.7755889496107252,0.7755889496107252,0.007755889496107252,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-24,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.7993059195988136,0.7993059195988136,0.007993059195988136,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-25,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.48540766550388414,0.48540766550388414,0.0048540766550388414,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-26,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.5572714355609214,0.5572714355609214,0.005572714355609214,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-27,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.5572714355609214,0.5572714355609214,0.005572714355609214,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-28,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-07-31,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.3657461181118802,0.3657461181118802,0.0036574611811188017,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-01,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-02,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-03,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.42348323544872296,0.42348323544872296,0.0042348323544872295,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-04,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.3539975892068247,0.3539975892068247,0.0035399758920682473,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-07,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-08,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-09,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.46793660509817103,0.46793660509817103,0.00467936605098171,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-10,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.4082318501543429,0.4082318501543429,0.004082318501543429,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-11,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.44069954455375415,0.44069954455375415,0.004406995445537541,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-14,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.44069954455375415,0.44069954455375415,0.004406995445537541,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-15,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.9693097805927599,0.9693097805927599,0.009693097805927598,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-16,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,3.132812382896926,3.132812382896926,0.03132812382896926,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-17,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.272140144080165,1.272140144080165,0.012721401440801649,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-18,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,20.830532697935414,20.830532697935414,0.20830532697935414,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-21,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,23.83364085388715,23.83364085388715,0.2383364085388715,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-22,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,25.480017924348648,25.480017924348648,0.25480017924348647,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-23,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,25.373833063070073,25.373833063070073,0.2537383306307007,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-24,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,27.088764309538142,27.088764309538142,0.27088764309538144,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-25,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,27.088764309538142,27.088764309538142,0.27088764309538144,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-28,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,27.088764309538142,27.088764309538142,0.27088764309538144,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-29,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,12.524765831744435,12.524765831744435,0.12524765831744436,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-30,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,1.7216264480951433,1.7216264480951433,0.017216264480951433,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-08-31,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,5.190319163041619,5.190319163041619,0.05190319163041619,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-09-01,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,3.3993291201163687,3.3993291201163687,0.033993291201163685,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-09-04,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.37592848387811606,0.37592848387811606,0.0037592848387811607,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
2023-09-05,ml_today_calibrated_shallow_gbdt,shallow_gbdt,bottom,all_a_ml_today_walk_forward_v2,wf_cal3_2023,2020,2022,2023,0.428749761239601,0.428749761239601,0.00428749761239601,calibrated,True,50.0,0.5,0.3,10,False,False,1,1,0.0,0,,,,inactive,False,False,False,False,,2
