above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,base_valid_missing_industry_count,breadth_ma120,breadth_ma20,breadth_ma60,close_missing_count,date,four_industry_present_count,four_industry_top1_ids,four_industry_top1_triggered,insufficient_history_count_ma120,insufficient_history_count_ma20,insufficient_history_count_ma60,paused_count,paused_status_missing_count,ranked_industry_count_ma20,st_count,st_status_missing_count,target_bank_breadth_ma20,target_bank_expected_name,target_bank_industry_code,target_bank_industry_name,target_bank_is_top1_ma20,target_bank_mapping_count,target_bank_rank_ma20,target_bank_valid_count_ma20,target_coal_breadth_ma20,target_coal_expected_name,target_coal_industry_code,target_coal_industry_name,target_coal_is_top1_ma20,target_coal_mapping_count,target_coal_rank_ma20,target_coal_valid_count_ma20,target_nonferrous_breadth_ma20,target_nonferrous_expected_name,target_nonferrous_industry_code,target_nonferrous_industry_name,target_nonferrous_is_top1_ma20,target_nonferrous_mapping_count,target_nonferrous_rank_ma20,target_nonferrous_valid_count_ma20,target_steel_breadth_ma20,target_steel_expected_name,target_steel_industry_code,target_steel_industry_name,target_steel_is_top1_ma20,target_steel_mapping_count,target_steel_rank_ma20,target_steel_valid_count_ma20,top1_industry_codes_ma20,top1_industry_names_ma20,top1_tie_count_ma20,universe_size,valid_count_ma120,valid_count_ma20,valid_count_ma60
1752,2580,2191,3463,0,0.5073848827,0.7450187699,0.6326884204,0,2019-12-27,3,bank,True,10,0,0,6,0,28,2,0,0.96875,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.9619047619,有色金属,801050,有色金属I,False,1,2,105,0.6774193548,钢铁,801040,钢铁I,False,1,21,31,801780,银行I,1,3471,3453,3463,3463
1916,2556,2327,3462,0,0.5550405562,0.7383015598,0.6721548238,0,2019-12-30,3,nonferrous,True,10,0,0,7,0,28,2,0,0.96875,银行,801780,银行I,False,1,2,32,,煤炭,,,False,0,,0,0.9714285714,有色金属,801050,有色金属I,True,1,1,105,0.8387096774,钢铁,801040,钢铁I,False,1,8,31,801050,有色金属I,1,3471,3452,3462,3462
2021,2681,2515,3462,0,0.5854577057,0.7744078567,0.7264586944,0,2019-12-31,3,bank,True,10,0,0,7,0,28,2,0,0.96875,银行,801780,银行I,True,1,1,32,,煤炭,,,False,0,,0,0.9615384615,有色金属,801050,有色金属I,False,1,2,104,0.9032258065,钢铁,801040,钢铁I,False,1,7,31,801780,银行I,1,3471,3452,3462,3462
2324,3078,2861,3461,0,0.6734279919,0.8893383415,0.8266396995,0,2020-01-02,3,,False,10,0,0,8,0,28,2,0,0.96875,银行,801780,银行I,False,1,3,32,,煤炭,,,False,0,,0,0.9714285714,有色金属,801050,有色金属I,False,1,2,105,0.935483871,钢铁,801040,钢铁I,False,1,7,31,801790,非银金融I,1,3471,3451,3461,3461
2414,3098,2948,3462,0,0.6993047509,0.8948584633,0.851530907,0,2020-01-03,3,,False,10,0,0,7,0,28,2,0,0.96875,银行,801780,银行I,False,1,5,32,,煤炭,,,False,0,,0,0.980952381,有色金属,801050,有色金属I,False,1,3,105,0.9032258065,钢铁,801040,钢铁I,False,1,13,31,801790,非银金融I,1,3471,3452,3462,3462
2512,3073,2998,3461,0,0.7276940904,0.8878936723,0.8662236348,0,2020-01-06,3,nonferrous,True,9,0,0,8,0,28,2,0,0.875,银行,801780,银行I,False,1,19,32,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,105,0.8709677419,钢铁,801040,钢铁I,False,1,21,31,801050,有色金属I,1,3471,3452,3461,3461
2714,3202,3149,3463,0,0.78552822,0.9246318221,0.909327173,0,2020-01-07,3,nonferrous,True,8,0,0,6,0,28,2,0,0.90625,银行,801780,银行I,False,1,22,32,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,105,0.9677419355,钢铁,801040,钢铁I,False,1,7,31,801050|801210,有色金属I|休闲服务I,2,3471,3455,3463,3463
2439,2831,2935,3462,0,0.7059334298,0.8177354131,0.8477758521,0,2020-01-08,3,,False,7,0,0,7,0,28,2,0,0.40625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9619047619,有色金属,801050,有色金属I,False,1,2,105,0.8387096774,钢铁,801040,钢铁I,False,1,13,31,801740,国防军工I,1,3471,3455,3462,3462
2684,3150,3158,3461,0,0.7770700637,0.9101415776,0.9124530483,0,2020-01-09,3,,False,7,0,0,8,0,28,2,0,0.625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9523809524,有色金属,801050,有色金属I,False,1,8,105,0.8709677419,钢铁,801040,钢铁I,False,1,22,31,801210,休闲服务I,1,3471,3454,3461,3461
2643,3044,3142,3459,0,0.7656431054,0.8800231281,0.9083550159,0,2020-01-10,3,,False,7,0,0,10,0,28,2,0,0.46875,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9047619048,有色金属,801050,有色金属I,False,1,11,105,0.7419354839,钢铁,801040,钢铁I,False,1,26,31,801750,计算机I,1,3471,3452,3459,3459
2713,3098,3188,3457,0,0.7861489423,0.8961527336,0.9221868672,0,2020-01-13,3,,False,6,0,0,11,0,28,2,0,0.625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9142857143,有色金属,801050,有色金属I,False,1,10,105,0.7741935484,钢铁,801040,钢铁I,False,1,26,31,801750,计算机I,1,3470,3451,3457,3457
2749,3039,3190,3458,0,0.7963499421,0.8788316946,0.9224985541,0,2020-01-14,3,nonferrous,True,6,0,0,10,0,28,2,0,0.375,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9428571429,有色金属,801050,有色金属I,True,1,1,105,0.7741935484,钢铁,801040,钢铁I,False,1,26,31,801050,有色金属I,1,3470,3452,3458,3458
2577,2631,3087,3456,0,0.7467400753,0.7612847222,0.8932291667,0,2020-01-15,3,,False,5,0,0,12,0,28,2,0,0.09375,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.7523809524,有色金属,801050,有色金属I,False,1,15,105,0.4516129032,钢铁,801040,钢铁I,False,1,27,31,801750,计算机I,1,3470,3451,3456,3456
2464,2283,2963,3456,0,0.7139959432,0.6605902778,0.857349537,0,2020-01-16,3,,False,5,0,0,12,0,28,2,0,0.09375,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.6380952381,有色金属,801050,有色金属I,False,1,16,105,0.2903225806,钢铁,801040,钢铁I,False,1,27,31,801750,计算机I,1,3470,3451,3456,3456
2389,2058,2859,3460,0,0.6912615741,0.5947976879,0.826300578,0,2020-01-17,3,,False,4,0,0,8,0,28,2,0,0.03125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.5333333333,有色金属,801050,有色金属I,False,1,18,105,0.3225806452,钢铁,801040,钢铁I,False,1,27,31,801750,计算机I,1,3470,3456,3460,3460
2499,2253,2912,3462,0,0.7222543353,0.650779896,0.8411322935,0,2020-01-20,3,,False,2,0,0,6,0,28,2,0,0.125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.5619047619,有色金属,801050,有色金属I,False,1,18,105,0.3225806452,钢铁,801040,钢铁I,False,1,26,31,801750,计算机I,1,3470,3460,3462,3462
2262,1601,2599,3461,0,0.6537572254,0.4625830685,0.750939035,0,2020-01-21,3,,False,1,0,0,7,0,28,2,0,0.03125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.3238095238,有色金属,801050,有色金属I,False,1,18,105,0.2258064516,钢铁,801040,钢铁I,False,1,24,31,801150,医药生物I,1,3470,3460,3461,3461
2188,1481,2505,3463,0,0.6318221195,0.4276638753,0.7233612475,0,2020-01-22,3,,False,0,0,0,4,0,28,3,0,0.03125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.3238095238,有色金属,801050,有色金属I,False,1,15,105,0.1612903226,钢铁,801040,钢铁I,False,1,25,31,801150,医药生物I,1,3470,3463,3463,3463
1645,813,1634,3463,0,0.4750216575,0.2347675426,0.4718452209,0,2020-01-23,3,,False,0,0,0,4,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1619047619,有色金属,801050,有色金属I,False,1,14,105,0.09677419355,钢铁,801040,钢铁I,False,1,20,31,801150,医药生物I,1,3470,3463,3463,3463
786,285,622,3464,0,0.2269053118,0.08227482679,0.1795612009,0,2020-02-03,3,,False,0,0,0,3,0,28,3,0,0,银行,801780,银行I,False,1,22,32,,煤炭,,,False,0,,0,0.02857142857,有色金属,801050,有色金属I,False,1,16,105,0,钢铁,801040,钢铁I,False,1,22,31,801150,医药生物I,1,3470,3464,3464,3464
844,411,722,3464,0,0.2436489607,0.1186489607,0.2084295612,0,2020-02-04,3,,False,0,0,0,3,0,28,3,0,0,银行,801780,银行I,False,1,25,32,,煤炭,,,False,0,,0,0.06666666667,有色金属,801050,有色金属I,False,1,12,105,0.03225806452,钢铁,801040,钢铁I,False,1,18,31,801150,医药生物I,1,3470,3464,3464,3464
995,534,872,3465,0,0.2871572872,0.1541125541,0.2516594517,0,2020-02-05,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.07619047619,有色金属,801050,有色金属I,False,1,14,105,0.03225806452,钢铁,801040,钢铁I,False,1,21,31,801150,医药生物I,1,3470,3465,3465,3465
1157,696,1048,3465,0,0.3339105339,0.2008658009,0.3024531025,0,2020-02-06,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.07619047619,有色金属,801050,有色金属I,False,1,18,105,0.03225806452,钢铁,801040,钢铁I,False,1,24,31,801150,医药生物I,1,3470,3465,3465,3465
1243,789,1159,3465,0,0.3587301587,0.2277056277,0.3344877345,0,2020-02-07,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.09523809524,有色金属,801050,有色金属I,False,1,17,105,0.03225806452,钢铁,801040,钢铁I,False,1,26,31,801150,医药生物I,1,3470,3465,3465,3465
1346,870,1277,3465,0,0.3884559885,0.2510822511,0.3685425685,0,2020-02-10,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1619047619,有色金属,801050,有色金属I,False,1,15,105,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801150,医药生物I,1,3470,3465,3465,3465
1292,803,1229,3465,0,0.3728715729,0.2317460317,0.3546897547,0,2020-02-11,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.180952381,有色金属,801050,有色金属I,False,1,14,105,0.09677419355,钢铁,801040,钢铁I,False,1,22,31,801150,医药生物I,1,3470,3465,3465,3465
1389,985,1349,3465,0,0.4008658009,0.2842712843,0.3893217893,0,2020-02-12,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.2857142857,有色金属,801050,有色金属I,False,1,7,105,0.06451612903,钢铁,801040,钢铁I,False,1,25,31,801150,医药生物I,1,3470,3465,3465,3465
1324,922,1275,3465,0,0.3821067821,0.2660894661,0.367965368,0,2020-02-13,3,,False,0,0,0,2,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.3333333333,有色金属,801050,有色金属I,False,1,5,105,0.06451612903,钢铁,801040,钢铁I,False,1,24,31,801750,计算机I,1,3470,3465,3465,3465
1335,953,1300,3466,0,0.385170225,0.2749567224,0.3750721293,0,2020-02-14,3,,False,0,0,0,1,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.3904761905,有色金属,801050,有色金属I,False,1,4,105,0.06451612903,钢铁,801040,钢铁I,False,1,25,31,801750,计算机I,1,3470,3466,3466,3466
1599,1594,1611,3466,0,0.461338719,0.4598961339,0.4648009233,0,2020-02-17,3,,False,0,0,0,1,0,28,1,0,0.1875,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.5523809524,有色金属,801050,有色金属I,False,1,8,105,0.2258064516,钢铁,801040,钢铁I,False,1,22,31,801080,电子I,1,3468,3466,3466,3466
1720,2118,1818,3464,0,0.4965357968,0.6114318707,0.5248267898,0,2020-02-18,3,,False,0,0,0,3,0,28,1,0,0.0625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.7904761905,有色金属,801050,有色金属I,False,1,5,105,0.2580645161,钢铁,801040,钢铁I,False,1,26,31,801750,计算机I,1,3468,3464,3464,3464
1689,2116,1803,3466,0,0.487305251,0.6105020196,0.5201961916,0,2020-02-19,3,,False,0,0,0,1,0,28,1,0,0.09375,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.780952381,有色金属,801050,有色金属I,False,1,6,105,0.2258064516,钢铁,801040,钢铁I,False,1,26,31,801770,通信I,1,3468,3466,3466,3466
1892,2899,2054,3466,0,0.5458742066,0.8364108482,0.5926139642,0,2020-02-20,3,,False,0,0,0,1,0,28,1,0,0.78125,银行,801780,银行I,False,1,19,32,,煤炭,,,False,0,,0,0.9333333333,有色金属,801050,有色金属I,False,1,8,105,0.6451612903,钢铁,801040,钢铁I,False,1,27,31,801770,通信I,1,3468,3466,3466,3466
1978,3091,2166,3466,0,0.5706866705,0.8918061166,0.6249278707,0,2020-02-21,3,,False,0,0,0,1,0,28,1,0,0.78125,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.9523809524,有色金属,801050,有色金属I,False,1,10,105,0.8064516129,钢铁,801040,钢铁I,False,1,24,31,801080|801210|801770|801790,电子I|休闲服务I|通信I|非银金融I,4,3468,3466,3466,3466
2057,3033,2222,3466,0,0.5934795153,0.8750721293,0.641084824,0,2020-02-24,3,,False,0,0,0,1,0,28,1,0,0.5,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.9428571429,有色金属,801050,有色金属I,False,1,11,105,0.6451612903,钢铁,801040,钢铁I,False,1,25,31,801080|801750|801770,电子I|计算机I|通信I,3,3468,3466,3466,3466
1978,2730,2064,3466,0,0.5706866705,0.7876514714,0.5954991344,0,2020-02-25,3,,False,0,0,0,1,0,28,1,0,0.3125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.8571428571,有色金属,801050,有色金属I,False,1,10,105,0.3870967742,钢铁,801040,钢铁I,False,1,27,31,801770,通信I,1,3468,3466,3466,3466
1920,2798,2065,3465,0,0.5541125541,0.8075036075,0.595959596,0,2020-02-26,3,,False,0,0,0,2,0,28,1,0,0.53125,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.8571428571,有色金属,801050,有色金属I,False,1,13,105,0.8387096774,钢铁,801040,钢铁I,False,1,14,31,801740,国防军工I,1,3468,3465,3465,3465
1963,2909,2110,3465,0,0.5665223665,0.8395382395,0.6089466089,0,2020-02-27,3,,False,0,0,0,2,0,28,1,0,0.6875,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.8285714286,有色金属,801050,有色金属I,False,1,19,105,0.8387096774,钢铁,801040,钢铁I,False,1,17,31,801770,通信I,1,3468,3465,3465,3465
1466,1269,1365,3465,0,0.4230880231,0.3662337662,0.3939393939,0,2020-02-28,3,,False,0,0,0,2,0,28,1,0,0.09375,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.2761904762,有色金属,801050,有色金属I,False,1,19,105,0.2580645161,钢铁,801040,钢铁I,False,1,22,31,801710,建筑材料I,1,3468,3465,3465,3465
1849,2362,1870,3463,0,0.5339301184,0.6820675715,0.5399942247,0,2020-03-02,3,,False,0,0,0,4,0,28,1,0,0.46875,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.5428571429,有色金属,801050,有色金属I,False,1,25,105,0.935483871,钢铁,801040,钢铁I,False,1,2,31,801710,建筑材料I,1,3468,3463,3463,3463
1962,2517,2011,3463,0,0.5665607854,0.7268264511,0.5807103667,0,2020-03-03,3,,False,0,0,0,4,0,28,1,0,0.5625,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.580952381,有色金属,801050,有色金属I,False,1,25,105,0.9032258065,钢铁,801040,钢铁I,False,1,4,31,801710,建筑材料I,1,3468,3463,3463,3463
2098,2601,2194,3461,0,0.6061831841,0.7515169026,0.6339208321,0,2020-03-04,3,,False,0,0,0,6,0,28,1,0,0.5,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.6571428571,有色金属,801050,有色金属I,False,1,23,105,0.9032258065,钢铁,801040,钢铁I,False,1,4,31,801180,房地产I,1,3468,3461,3461,3461
2332,2887,2479,3462,0,0.6735990757,0.8339110341,0.7160600809,0,2020-03-05,3,,False,0,0,0,5,0,28,1,0,0.96875,银行,801780,银行I,False,1,2,32,,煤炭,,,False,0,,0,0.7904761905,有色金属,801050,有色金属I,False,1,24,105,0.935483871,钢铁,801040,钢铁I,False,1,13,31,801790,非银金融I,1,3468,3462,3462,3462
2317,2772,2424,3460,0,0.6696531792,0.8011560694,0.7005780347,0,2020-03-06,3,,False,0,0,0,7,0,28,1,0,0.8125,银行,801780,银行I,False,1,21,32,,煤炭,,,False,0,,0,0.6923076923,有色金属,801050,有色金属I,False,1,24,104,0.9032258065,钢铁,801040,钢铁I,False,1,12,31,801130,纺织服装I,1,3468,3460,3460,3460
1952,1777,1842,3459,0,0.5643249494,0.5137322926,0.5325238508,0,2020-03-09,3,,False,0,0,0,8,0,28,1,0,0.125,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.2211538462,有色金属,801050,有色金属I,False,1,25,104,0.3548387097,钢铁,801040,钢铁I,False,1,21,31,801130,纺织服装I,1,3468,3459,3459,3459
2179,2153,2129,3459,0,0.6299508528,0.6224342295,0.615495808,0,2020-03-10,3,,False,0,0,0,8,0,28,1,0,0.21875,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.3365384615,有色金属,801050,有色金属I,False,1,27,104,0.5483870968,钢铁,801040,钢铁I,False,1,20,31,801130,纺织服装I,1,3468,3459,3459,3459
2098,1898,2013,3457,0,0.606884582,0.5490309517,0.5822967891,0,2020-03-11,3,,False,0,0,0,10,0,28,1,0,0.15625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.2233009709,有色金属,801050,有色金属I,False,1,27,103,0.4838709677,钢铁,801040,钢铁I,False,1,20,31,801210,休闲服务I,1,3468,3457,3457,3457
1854,1208,1653,3456,0,0.5364583333,0.349537037,0.4782986111,0,2020-03-12,3,,False,0,0,0,11,0,28,1,0,0.15625,银行,801780,银行I,False,1,26,32,,煤炭,,,False,0,,0,0.1165048544,有色金属,801050,有色金属I,False,1,27,103,0.2258064516,钢铁,801040,钢铁I,False,1,22,31,801770,通信I,1,3468,3456,3456,3456
1694,908,1410,3456,0,0.490162037,0.2627314815,0.4079861111,0,2020-03-13,3,,False,0,0,0,11,0,28,1,0,0.1875,银行,801780,银行I,False,1,22,32,,煤炭,,,False,0,,0,0.08737864078,有色金属,801050,有色金属I,False,1,27,103,0.1935483871,钢铁,801040,钢铁I,False,1,21,31,801770,通信I,1,3468,3456,3456,3456
1288,524,957,3455,0,0.3727930535,0.1516642547,0.2769898698,0,2020-03-16,3,,False,0,0,0,12,0,28,1,0,0.0625,银行,801780,银行I,False,1,25,32,,煤炭,,,False,0,,0,0.05825242718,有色金属,801050,有色金属I,False,1,26,103,0.09677419355,钢铁,801040,钢铁I,False,1,21,31,801730,电气设备I,1,3468,3455,3455,3455
1248,501,902,3454,0,0.3613202085,0.1450492183,0.2611464968,0,2020-03-17,3,,False,0,0,0,13,0,28,1,0,0.0625,银行,801780,银行I,False,1,24,32,,煤炭,,,False,0,,0,0.05825242718,有色金属,801050,有色金属I,False,1,27,103,0.06451612903,钢铁,801040,钢铁I,False,1,23,31,801730,电气设备I,1,3468,3454,3454,3454
1121,400,798,3454,0,0.3245512449,0.1158077591,0.2310364794,0,2020-03-18,3,,False,0,0,0,13,0,28,1,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.05825242718,有色金属,801050,有色金属I,False,1,24,103,0.06451612903,钢铁,801040,钢铁I,False,1,21,31,801730,电气设备I,1,3468,3454,3454,3454
1212,467,870,3456,0,0.3506944444,0.1351273148,0.2517361111,0,2020-03-19,3,,False,0,0,0,11,0,28,1,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.06796116505,有色金属,801050,有色金属I,False,1,23,103,0.06451612903,钢铁,801040,钢铁I,False,1,24,31,801730,电气设备I,1,3468,3456,3456,3456
1328,593,999,3458,0,0.3840370156,0.1714864083,0.2888953152,0,2020-03-20,3,,False,0,0,0,9,0,28,1,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.08653846154,有色金属,801050,有色金属I,False,1,23,104,0.06451612903,钢铁,801040,钢铁I,False,1,24,31,801210,休闲服务I,1,3468,3458,3458,3458
1023,427,733,3459,0,0.2957502168,0.1234460827,0.2119109569,0,2020-03-23,3,,False,0,0,0,7,0,28,2,0,0,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.05769230769,有色金属,801050,有色金属I,False,1,22,104,0.03225806452,钢铁,801040,钢铁I,False,1,25,31,801730,电气设备I,1,3468,3459,3459,3459
1177,564,846,3458,0,0.3403701562,0.1631000578,0.2446500868,0,2020-03-24,3,,False,0,0,0,8,0,28,2,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1346153846,有色金属,801050,有色金属I,False,1,13,104,0.06451612903,钢铁,801040,钢铁I,False,1,22,31,801120,食品饮料I,1,3468,3458,3458,3458
1373,774,1021,3457,0,0.3971651721,0.2238935493,0.2953427828,0,2020-03-25,3,,False,0,0,0,9,0,28,2,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1619047619,有色金属,801050,有色金属I,False,1,17,105,0.03225806452,钢铁,801040,钢铁I,False,1,26,31,801120,食品饮料I,1,3468,3457,3457,3457
1270,710,932,3459,0,0.3671581382,0.2052616363,0.2694420353,0,2020-03-26,3,,False,0,0,0,7,0,28,2,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1619047619,有色金属,801050,有色金属I,False,1,14,105,0.03225806452,钢铁,801040,钢铁I,False,1,27,31,801010,农林牧渔I,1,3468,3459,3459,3459
1241,697,906,3460,0,0.3586705202,0.2014450867,0.261849711,0,2020-03-27,3,,False,0,0,0,6,0,28,2,0,0.03125,银行,801780,银行I,False,1,27,32,,煤炭,,,False,0,,0,0.1428571429,有色金属,801050,有色金属I,False,1,18,105,0.1290322581,钢铁,801040,钢铁I,False,1,20,31,801120,食品饮料I,1,3468,3460,3460,3460
1034,563,712,3459,0,0.2989303267,0.1627638046,0.2058398381,0,2020-03-30,3,,False,0,0,0,7,0,28,2,0,0.0625,银行,801780,银行I,False,1,23,32,,煤炭,,,False,0,,0,0.08571428571,有色金属,801050,有色金属I,False,1,18,105,0.06451612903,钢铁,801040,钢铁I,False,1,22,31,801010,农林牧渔I,1,3468,3459,3459,3459
999,645,717,3458,0,0.2888953152,0.1865240023,0.2073452863,0,2020-03-31,3,,False,0,0,0,7,0,28,3,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1238095238,有色金属,801050,有色金属I,False,1,18,105,0.03225806452,钢铁,801040,钢铁I,False,1,25,31,801010,农林牧渔I,1,3468,3458,3458,3458
954,551,659,3458,0,0.2758820127,0.1593406593,0.1905725853,0,2020-04-01,3,,False,0,0,0,5,0,28,5,0,0,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.1714285714,有色金属,801050,有色金属I,False,1,8,105,0.03225806452,钢铁,801040,钢铁I,False,1,26,31,801010,农林牧渔I,1,3468,3458,3458,3458
1098,762,759,3458,0,0.3175245807,0.2203585888,0.2194910353,0,2020-04-02,3,,False,0,0,0,5,0,28,5,0,0.15625,银行,801780,银行I,False,1,16,32,,煤炭,,,False,0,,0,0.180952381,有色金属,801050,有色金属I,False,1,13,105,0.1612903226,钢铁,801040,钢铁I,False,1,15,31,801010,农林牧渔I,1,3468,3458,3458,3458
1041,836,749,3458,0,0.3010410642,0.2417582418,0.2165991903,0,2020-04-03,3,,False,0,0,0,5,0,28,5,0,0.0625,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.219047619,有色金属,801050,有色金属I,False,1,13,105,0.09677419355,钢铁,801040,钢铁I,False,1,25,31,801010,农林牧渔I,1,3468,3458,3458,3458
1317,1574,978,3454,0,0.3812970469,0.4557035321,0.283149971,0,2020-04-07,3,,False,0,0,0,9,0,28,5,0,0.28125,银行,801780,银行I,False,1,23,32,,煤炭,,,False,0,,0,0.5047619048,有色金属,801050,有色金属I,False,1,9,105,0.3870967742,钢铁,801040,钢铁I,False,1,17,31,801010,农林牧渔I,1,3468,3454,3454,3454
1397,1966,1084,3455,0,0.404341534,0.5690303907,0.313748191,0,2020-04-08,3,,False,0,0,0,8,0,28,5,0,0.21875,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.7333333333,有色金属,801050,有色金属I,False,1,6,105,0.4838709677,钢铁,801040,钢铁I,False,1,21,31,801010,农林牧渔I,1,3468,3455,3455,3455
1486,2405,1223,3454,0,0.4302258251,0.6962941517,0.3540822235,0,2020-04-09,3,,False,0,0,0,9,0,28,5,0,0.25,银行,801780,银行I,False,1,28,32,,煤炭,,,False,0,,0,0.7714285714,有色金属,801050,有色金属I,False,1,9,105,0.6774193548,钢铁,801040,钢铁I,False,1,18,31,801120,食品饮料I,1,3468,3454,3454,3454
1232,1623,977,3453,0,0.3567911961,0.4700260643,0.282942369,0,2020-04-10,3,,False,0,0,0,9,0,28,6,0,0.28125,银行,801780,银行I,False,1,24,32,,煤炭,,,False,0,,0,0.4761904762,有色金属,801050,有色金属I,False,1,12,105,0.4193548387,钢铁,801040,钢铁I,False,1,18,31,801120,食品饮料I,1,3468,3453,3453,3453
1169,1459,959,3452,0,0.3386442642,0.4226535342,0.2778099652,0,2020-04-13,3,,False,0,0,0,10,0,28,4,0,0.28125,银行,801780,银行I,False,1,22,32,,煤炭,,,False,0,,0,0.4476190476,有色金属,801050,有色金属I,False,1,13,105,0.4838709677,钢铁,801040,钢铁I,False,1,8,31,801120,食品饮料I,1,3466,3452,3452,3452
1353,2078,1117,3454,0,0.3917197452,0.6016213086,0.3233931673,0,2020-04-14,3,,False,0,0,0,8,0,28,4,0,0.40625,银行,801780,银行I,False,1,24,32,,煤炭,,,False,0,,0,0.7619047619,有色金属,801050,有色金属I,False,1,5,105,0.7096774194,钢铁,801040,钢铁I,False,1,8,31,801120,食品饮料I,1,3466,3454,3454,3454
1252,1786,1048,3450,0,0.3628985507,0.5176811594,0.3037681159,0,2020-04-15,3,,False,0,0,0,12,0,28,4,0,0.375,银行,801780,银行I,False,1,24,32,,煤炭,,,False,0,,0,0.619047619,有色金属,801050,有色金属I,False,1,6,105,0.5806451613,钢铁,801040,钢铁I,False,1,8,31,801150,医药生物I,1,3466,3450,3450,3450
1320,1854,1108,3454,0,0.3821656051,0.5367689635,0.3207874928,0,2020-04-16,3,,False,0,0,0,7,0,28,5,0,0.40625,银行,801780,银行I,False,1,25,32,,煤炭,,,False,0,,0,0.5619047619,有色金属,801050,有色金属I,False,1,6,105,0.4516129032,钢铁,801040,钢铁I,False,1,20,31,801150,医药生物I,1,3466,3454,3454,3454
1302,1874,1109,3454,0,0.3769542559,0.5425593515,0.3210770122,0,2020-04-17,3,,False,0,0,0,7,0,28,5,0,0.46875,银行,801780,银行I,False,1,19,32,,煤炭,,,False,0,,0,0.5428571429,有色金属,801050,有色金属I,False,1,10,105,0.6129032258,钢铁,801040,钢铁I,False,1,5,31,801150,医药生物I,1,3466,3454,3454,3454
