above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,breadth_ma120,breadth_ma20,breadth_ma60,date,industry_code,industry_name,universe_count,valid_count_ma120,valid_count_ma20,valid_count_ma60,rank_eligible_ma20,rank_ma20,is_top1_ma20,target_id,is_target_industry
31,36,32,36,0.8611111111,1,0.8888888889,2019-02-22,801230,综合I,36,36,36,36,True,1,True,,False
49,66,61,69,0.7101449275,0.9565217391,0.884057971,2019-02-22,801710,建筑材料I,69,69,69,69,True,22,False,,False
87,115,100,121,0.7190082645,0.9504132231,0.826446281,2019-02-22,801720,建筑装饰I,121,121,121,121,True,25,False,,False
159,176,168,183,0.868852459,0.9617486339,0.9180327869,2019-02-22,801730,电气设备I,184,183,183,183,True,18,False,,False
35,48,47,48,0.7291666667,1,0.9791666667,2019-02-22,801740,国防军工I,48,48,48,48,True,1,True,,False
166,196,184,200,0.83,0.98,0.92,2019-02-22,801750,计算机I,200,200,200,200,True,9,False,,False
97,139,115,145,0.6689655172,0.9586206897,0.7931034483,2019-02-22,801760,传媒I,146,145,145,145,True,21,False,,False
87,97,91,98,0.887755102,0.9897959184,0.9285714286,2019-02-22,801770,通信I,101,98,98,98,True,7,False,,False
24,25,26,26,0.9230769231,0.9615384615,1,2019-02-22,801780,银行I,26,26,26,26,True,19,False,bank,True
64,66,66,67,0.9552238806,0.9850746269,0.9850746269,2019-02-22,801790,非银金融I,67,67,67,67,True,8,False,,False
115,160,139,166,0.6927710843,0.9638554217,0.8373493976,2019-02-22,801880,汽车I,166,166,166,166,True,15,False,,False
257,306,287,313,0.821086262,0.9776357827,0.9169329073,2019-02-22,801890,机械设备I,314,313,313,313,True,11,False,,False
77,84,81,84,0.9166666667,1,0.9642857143,2019-02-25,801010,农林牧渔I,85,84,84,84,True,1,True,,False
43,54,51,54,0.7962962963,1,0.9444444444,2019-02-25,801020,采掘I,54,54,54,54,True,1,True,,False
262,298,289,301,0.8704318937,0.9900332226,0.9601328904,2019-02-25,801030,化工I,303,301,301,301,True,23,False,,False
28,31,31,31,0.9032258065,1,1,2019-02-25,801040,钢铁I,31,31,31,31,True,1,True,steel,True
107,114,113,114,0.9385964912,1,0.9912280702,2019-02-25,801050,有色金属I,115,114,114,114,True,1,True,nonferrous,True
208,220,218,220,0.9454545455,1,0.9909090909,2019-02-25,801080,电子I,220,220,220,220,True,1,True,,False
53,61,59,61,0.868852459,1,0.9672131148,2019-02-25,801110,家用电器I,61,61,61,61,True,1,True,,False
76,82,83,85,0.8941176471,0.9647058824,0.9764705882,2019-02-25,801120,食品饮料I,85,85,85,85,True,28,False,,False
73,83,79,86,0.8488372093,0.9651162791,0.9186046512,2019-02-25,801130,纺织服装I,86,86,86,86,True,27,False,,False
106,120,116,121,0.8760330579,0.9917355372,0.958677686,2019-02-25,801140,轻工制造I,122,121,121,121,True,22,False,,False
213,275,267,278,0.7661870504,0.9892086331,0.9604316547,2019-02-25,801150,医药生物I,280,278,278,278,True,24,False,,False
123,152,138,152,0.8092105263,1,0.9078947368,2019-02-25,801160,公用事业I,152,152,152,152,True,1,True,,False
99,110,106,110,0.9082568807,1,0.9724770642,2019-02-25,801170,交通运输I,110,109,110,109,True,1,True,,False
115,123,120,123,0.9349593496,1,0.9756097561,2019-02-25,801180,房地产I,125,123,123,123,True,1,True,,False
88,95,93,95,0.9263157895,1,0.9789473684,2019-02-25,801200,商业贸易I,95,95,95,95,True,1,True,,False
29,33,32,33,0.8787878788,1,0.9696969697,2019-02-25,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,34,36,0.9444444444,1,0.9444444444,2019-02-25,801230,综合I,36,36,36,36,True,1,True,,False
61,68,67,69,0.884057971,0.9855072464,0.9710144928,2019-02-25,801710,建筑材料I,69,69,69,69,True,25,False,,False
110,119,113,121,0.9090909091,0.9834710744,0.9338842975,2019-02-25,801720,建筑装饰I,121,121,121,121,True,26,False,,False
169,182,180,182,0.9285714286,1,0.989010989,2019-02-25,801730,电气设备I,184,182,182,182,True,1,True,,False
45,48,48,48,0.9375,1,1,2019-02-25,801740,国防军工I,48,48,48,48,True,1,True,,False
188,200,196,200,0.94,1,0.98,2019-02-25,801750,计算机I,200,200,200,200,True,1,True,,False
119,144,137,145,0.8206896552,0.9931034483,0.9448275862,2019-02-25,801760,传媒I,146,145,145,145,True,21,False,,False
93,98,98,98,0.9489795918,1,1,2019-02-25,801770,通信I,101,98,98,98,True,1,True,,False
26,26,26,26,1,1,1,2019-02-25,801780,银行I,26,26,26,26,True,1,True,bank,True
66,67,66,67,0.9850746269,1,0.9850746269,2019-02-25,801790,非银金融I,67,67,67,67,True,1,True,,False
135,166,156,166,0.813253012,1,0.9397590361,2019-02-25,801880,汽车I,166,166,166,166,True,1,True,,False
290,312,304,312,0.9294871795,1,0.9743589744,2019-02-25,801890,机械设备I,314,312,312,312,True,1,True,,False
78,84,81,84,0.9285714286,1,0.9642857143,2019-02-26,801010,农林牧渔I,85,84,84,84,True,1,True,,False
46,54,52,54,0.8518518519,1,0.962962963,2019-02-26,801020,采掘I,54,54,54,54,True,1,True,,False
264,298,290,301,0.877076412,0.9900332226,0.9634551495,2019-02-26,801030,化工I,303,301,301,301,True,19,False,,False
30,31,31,31,0.9677419355,1,1,2019-02-26,801040,钢铁I,31,31,31,31,True,1,True,steel,True
105,114,114,114,0.9210526316,1,1,2019-02-26,801050,有色金属I,115,114,114,114,True,1,True,nonferrous,True
206,220,218,220,0.9363636364,1,0.9909090909,2019-02-26,801080,电子I,220,220,220,220,True,1,True,,False
52,61,59,61,0.8524590164,1,0.9672131148,2019-02-26,801110,家用电器I,61,61,61,61,True,1,True,,False
77,77,84,85,0.9058823529,0.9058823529,0.9882352941,2019-02-26,801120,食品饮料I,85,85,85,85,True,28,False,,False
75,81,78,86,0.8720930233,0.9418604651,0.9069767442,2019-02-26,801130,纺织服装I,86,86,86,86,True,27,False,,False
107,117,116,121,0.8842975207,0.9669421488,0.958677686,2019-02-26,801140,轻工制造I,122,121,121,121,True,26,False,,False
224,275,274,278,0.8057553957,0.9892086331,0.9856115108,2019-02-26,801150,医药生物I,280,278,278,278,True,21,False,,False
126,152,140,152,0.8289473684,1,0.9210526316,2019-02-26,801160,公用事业I,152,152,152,152,True,1,True,,False
97,109,105,110,0.8899082569,0.9909090909,0.9633027523,2019-02-26,801170,交通运输I,110,109,110,109,True,18,False,,False
116,123,121,123,0.9430894309,1,0.9837398374,2019-02-26,801180,房地产I,125,123,123,123,True,1,True,,False
86,94,91,94,0.914893617,1,0.9680851064,2019-02-26,801200,商业贸易I,95,94,94,94,True,1,True,,False
29,33,32,33,0.8787878788,1,0.9696969697,2019-02-26,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,34,36,0.9444444444,1,0.9444444444,2019-02-26,801230,综合I,36,36,36,36,True,1,True,,False
61,68,67,69,0.884057971,0.9855072464,0.9710144928,2019-02-26,801710,建筑材料I,69,69,69,69,True,23,False,,False
110,119,117,121,0.9090909091,0.9834710744,0.9669421488,2019-02-26,801720,建筑装饰I,121,121,121,121,True,24,False,,False
169,178,177,182,0.9285714286,0.978021978,0.9725274725,2019-02-26,801730,电气设备I,184,182,182,182,True,25,False,,False
43,48,48,48,0.8958333333,1,1,2019-02-26,801740,国防军工I,48,48,48,48,True,1,True,,False
187,200,195,200,0.935,1,0.975,2019-02-26,801750,计算机I,200,200,200,200,True,1,True,,False
120,143,137,145,0.8275862069,0.9862068966,0.9448275862,2019-02-26,801760,传媒I,146,145,145,145,True,22,False,,False
92,97,96,98,0.9387755102,0.9897959184,0.9795918367,2019-02-26,801770,通信I,101,98,98,98,True,20,False,,False
26,26,26,26,1,1,1,2019-02-26,801780,银行I,26,26,26,26,True,1,True,bank,True
65,67,66,67,0.9701492537,1,0.9850746269,2019-02-26,801790,非银金融I,67,67,67,67,True,1,True,,False
136,165,159,166,0.8192771084,0.9939759036,0.9578313253,2019-02-26,801880,汽车I,166,166,166,166,True,17,False,,False
294,312,303,312,0.9423076923,1,0.9711538462,2019-02-26,801890,机械设备I,314,312,312,312,True,1,True,,False
77,82,79,84,0.9166666667,0.9761904762,0.9404761905,2019-02-27,801010,农林牧渔I,85,84,84,84,True,21,False,,False
45,54,51,54,0.8333333333,1,0.9444444444,2019-02-27,801020,采掘I,54,54,54,54,True,1,True,,False
266,297,288,301,0.8837209302,0.9867109635,0.9568106312,2019-02-27,801030,化工I,303,301,301,301,True,13,False,,False
30,31,31,31,0.9677419355,1,1,2019-02-27,801040,钢铁I,31,31,31,31,True,1,True,steel,True
106,112,114,114,0.9298245614,0.9824561404,1,2019-02-27,801050,有色金属I,115,114,114,114,True,19,False,nonferrous,True
205,220,218,220,0.9318181818,1,0.9909090909,2019-02-27,801080,电子I,220,220,220,220,True,1,True,,False
52,60,60,61,0.8524590164,0.9836065574,0.9836065574,2019-02-27,801110,家用电器I,61,61,61,61,True,17,False,,False
77,81,83,85,0.9058823529,0.9529411765,0.9764705882,2019-02-27,801120,食品饮料I,85,85,85,85,True,28,False,,False
74,82,79,86,0.8604651163,0.9534883721,0.9186046512,2019-02-27,801130,纺织服装I,86,86,86,86,True,27,False,,False
110,118,116,121,0.9090909091,0.9752066116,0.958677686,2019-02-27,801140,轻工制造I,122,121,121,121,True,23,False,,False
216,274,270,278,0.7769784173,0.9856115108,0.9712230216,2019-02-27,801150,医药生物I,280,278,278,278,True,14,False,,False
126,150,141,152,0.8289473684,0.9868421053,0.9276315789,2019-02-27,801160,公用事业I,152,152,152,152,True,12,False,,False
95,107,105,110,0.871559633,0.9727272727,0.9633027523,2019-02-27,801170,交通运输I,110,109,110,109,True,24,False,,False
116,123,121,123,0.9430894309,1,0.9837398374,2019-02-27,801180,房地产I,125,123,123,123,True,1,True,,False
84,94,92,94,0.8936170213,1,0.9787234043,2019-02-27,801200,商业贸易I,95,94,94,94,True,1,True,,False
29,32,32,33,0.8787878788,0.9696969697,0.9696969697,2019-02-27,801210,休闲服务I,33,33,33,33,True,25,False,,False
34,36,35,36,0.9444444444,1,0.9722222222,2019-02-27,801230,综合I,36,36,36,36,True,1,True,,False
60,68,67,69,0.8695652174,0.9855072464,0.9710144928,2019-02-27,801710,建筑材料I,69,69,69,69,True,15,False,,False
108,118,116,120,0.9,0.9833333333,0.9666666667,2019-02-27,801720,建筑装饰I,121,120,120,120,True,18,False,,False
166,175,174,182,0.9120879121,0.9615384615,0.956043956,2019-02-27,801730,电气设备I,184,182,182,182,True,26,False,,False
46,48,48,48,0.9583333333,1,1,2019-02-27,801740,国防军工I,48,48,48,48,True,1,True,,False
182,200,196,200,0.91,1,0.98,2019-02-27,801750,计算机I,200,200,200,200,True,1,True,,False
121,142,139,145,0.8344827586,0.9793103448,0.9586206897,2019-02-27,801760,传媒I,146,145,145,145,True,20,False,,False
95,97,96,98,0.9693877551,0.9897959184,0.9795918367,2019-02-27,801770,通信I,101,98,98,98,True,11,False,,False
26,26,26,26,1,1,1,2019-02-27,801780,银行I,26,26,26,26,True,1,True,bank,True
65,66,66,67,0.9701492537,0.9850746269,0.9850746269,2019-02-27,801790,非银金融I,67,67,67,67,True,16,False,,False
141,162,159,166,0.8493975904,0.9759036145,0.9578313253,2019-02-27,801880,汽车I,166,166,166,166,True,22,False,,False
294,311,302,312,0.9423076923,0.9967948718,0.9679487179,2019-02-27,801890,机械设备I,314,312,312,312,True,10,False,,False
76,83,80,84,0.9047619048,0.9880952381,0.9523809524,2019-02-28,801010,农林牧渔I,85,84,84,84,True,17,False,,False
46,54,53,54,0.8518518519,1,0.9814814815,2019-02-28,801020,采掘I,54,54,54,54,True,1,True,,False
265,297,291,300,0.8833333333,0.99,0.97,2019-02-28,801030,化工I,303,300,300,300,True,14,False,,False
29,31,31,31,0.935483871,1,1,2019-02-28,801040,钢铁I,31,31,31,31,True,1,True,steel,True
106,113,112,114,0.9298245614,0.9912280702,0.9824561404,2019-02-28,801050,有色金属I,115,114,114,114,True,13,False,nonferrous,True
205,220,219,220,0.9318181818,1,0.9954545455,2019-02-28,801080,电子I,220,220,220,220,True,1,True,,False
53,60,60,61,0.868852459,0.9836065574,0.9836065574,2019-02-28,801110,家用电器I,61,61,61,61,True,21,False,,False
77,82,84,85,0.9058823529,0.9647058824,0.9882352941,2019-02-28,801120,食品饮料I,85,85,85,85,True,26,False,,False
76,82,79,86,0.8837209302,0.9534883721,0.9186046512,2019-02-28,801130,纺织服装I,86,86,86,86,True,28,False,,False
113,118,118,121,0.9338842975,0.9752066116,0.9752066116,2019-02-28,801140,轻工制造I,122,121,121,121,True,25,False,,False
237,274,272,277,0.8555956679,0.9891696751,0.9819494585,2019-02-28,801150,医药生物I,280,277,277,277,True,16,False,,False
125,150,140,152,0.8223684211,0.9868421053,0.9210526316,2019-02-28,801160,公用事业I,152,152,152,152,True,19,False,,False
98,108,104,110,0.8990825688,0.9818181818,0.9541284404,2019-02-28,801170,交通运输I,110,109,110,109,True,23,False,,False
116,123,122,123,0.9430894309,1,0.9918699187,2019-02-28,801180,房地产I,125,123,123,123,True,1,True,,False
84,94,92,94,0.8936170213,1,0.9787234043,2019-02-28,801200,商业贸易I,95,94,94,94,True,1,True,,False
31,33,32,33,0.9393939394,1,0.9696969697,2019-02-28,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,35,36,0.9444444444,1,0.9722222222,2019-02-28,801230,综合I,36,36,36,36,True,1,True,,False
62,69,67,69,0.8985507246,1,0.9710144928,2019-02-28,801710,建筑材料I,69,69,69,69,True,1,True,,False
109,119,117,121,0.9008264463,0.9834710744,0.9669421488,2019-02-28,801720,建筑装饰I,121,121,121,121,True,22,False,,False
166,175,178,182,0.9120879121,0.9615384615,0.978021978,2019-02-28,801730,电气设备I,184,182,182,182,True,27,False,,False
44,48,48,48,0.9166666667,1,1,2019-02-28,801740,国防军工I,48,48,48,48,True,1,True,,False
184,200,198,200,0.92,1,0.99,2019-02-28,801750,计算机I,200,200,200,200,True,1,True,,False
124,143,141,146,0.8493150685,0.9794520548,0.9657534247,2019-02-28,801760,传媒I,146,146,146,146,True,24,False,,False
95,98,96,99,0.9595959596,0.9898989899,0.9696969697,2019-02-28,801770,通信I,101,99,99,99,True,15,False,,False
26,26,26,26,1,1,1,2019-02-28,801780,银行I,26,26,26,26,True,1,True,bank,True
64,66,66,67,0.9552238806,0.9850746269,0.9850746269,2019-02-28,801790,非银金融I,67,67,67,67,True,20,False,,False
146,164,162,166,0.8795180723,0.9879518072,0.9759036145,2019-02-28,801880,汽车I,166,166,166,166,True,18,False,,False
297,311,305,312,0.9519230769,0.9967948718,0.9775641026,2019-02-28,801890,机械设备I,314,312,312,312,True,12,False,,False
77,83,81,84,0.9166666667,0.9880952381,0.9642857143,2019-03-01,801010,农林牧渔I,85,84,84,84,True,16,False,,False
46,54,52,54,0.8518518519,1,0.962962963,2019-03-01,801020,采掘I,54,54,54,54,True,1,True,,False
269,297,293,301,0.8936877076,0.9867109635,0.9734219269,2019-03-01,801030,化工I,303,301,301,301,True,18,False,,False
29,31,31,31,0.935483871,1,1,2019-03-01,801040,钢铁I,31,31,31,31,True,1,True,steel,True
108,113,114,115,0.9391304348,0.9826086957,0.9913043478,2019-03-01,801050,有色金属I,115,115,115,115,True,22,False,nonferrous,True
206,217,219,220,0.9363636364,0.9863636364,0.9954545455,2019-03-01,801080,电子I,220,220,220,220,True,19,False,,False
53,61,60,61,0.868852459,1,0.9836065574,2019-03-01,801110,家用电器I,61,61,61,61,True,1,True,,False
78,83,84,85,0.9176470588,0.9764705882,0.9882352941,2019-03-01,801120,食品饮料I,85,85,85,85,True,25,False,,False
77,82,80,86,0.8953488372,0.9534883721,0.9302325581,2019-03-01,801130,纺织服装I,86,86,86,86,True,28,False,,False
113,119,117,121,0.9338842975,0.9834710744,0.9669421488,2019-03-01,801140,轻工制造I,122,121,121,121,True,20,False,,False
236,276,274,278,0.8489208633,0.9928057554,0.9856115108,2019-03-01,801150,医药生物I,280,278,278,278,True,14,False,,False
128,147,144,152,0.8421052632,0.9671052632,0.9473684211,2019-03-01,801160,公用事业I,152,152,152,152,True,26,False,,False
98,108,105,110,0.8990825688,0.9818181818,0.9633027523,2019-03-01,801170,交通运输I,110,109,110,109,True,23,False,,False
116,123,121,123,0.9430894309,1,0.9837398374,2019-03-01,801180,房地产I,125,123,123,123,True,1,True,,False
86,93,91,93,0.9247311828,1,0.9784946237,2019-03-01,801200,商业贸易I,95,93,93,93,True,1,True,,False
31,33,32,33,0.9393939394,1,0.9696969697,2019-03-01,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,35,36,0.9444444444,1,0.9722222222,2019-03-01,801230,综合I,36,36,36,36,True,1,True,,False
64,69,67,69,0.9275362319,1,0.9710144928,2019-03-01,801710,建筑材料I,69,69,69,69,True,1,True,,False
110,119,118,121,0.9090909091,0.9834710744,0.9752066116,2019-03-01,801720,建筑装饰I,121,121,121,121,True,20,False,,False
166,176,178,182,0.9120879121,0.967032967,0.978021978,2019-03-01,801730,电气设备I,184,182,182,182,True,27,False,,False
44,48,48,48,0.9166666667,1,1,2019-03-01,801740,国防军工I,48,48,48,48,True,1,True,,False
185,200,197,200,0.925,1,0.985,2019-03-01,801750,计算机I,200,200,200,200,True,1,True,,False
117,143,137,146,0.801369863,0.9794520548,0.9383561644,2019-03-01,801760,传媒I,146,146,146,146,True,24,False,,False
96,98,96,99,0.9696969697,0.9898989899,0.9696969697,2019-03-01,801770,通信I,101,99,99,99,True,15,False,,False
26,26,26,26,1,1,1,2019-03-01,801780,银行I,26,26,26,26,True,1,True,bank,True
65,67,66,67,0.9701492537,1,0.9850746269,2019-03-01,801790,非银金融I,67,67,67,67,True,1,True,,False
143,164,160,166,0.8614457831,0.9879518072,0.9638554217,2019-03-01,801880,汽车I,166,166,166,166,True,17,False,,False
299,313,310,313,0.9552715655,1,0.9904153355,2019-03-01,801890,机械设备I,314,313,313,313,True,1,True,,False
78,84,81,84,0.9285714286,1,0.9642857143,2019-03-04,801010,农林牧渔I,85,84,84,84,True,1,True,,False
48,54,53,54,0.8888888889,1,0.9814814815,2019-03-04,801020,采掘I,54,54,54,54,True,1,True,,False
274,299,296,301,0.9102990033,0.9933554817,0.9833887043,2019-03-04,801030,化工I,303,301,301,301,True,20,False,,False
30,31,31,31,0.9677419355,1,1,2019-03-04,801040,钢铁I,31,31,31,31,True,1,True,steel,True
108,114,114,114,0.9473684211,1,1,2019-03-04,801050,有色金属I,115,114,114,114,True,1,True,nonferrous,True
209,218,220,220,0.95,0.9909090909,1,2019-03-04,801080,电子I,220,220,220,220,True,22,False,,False
53,61,60,61,0.868852459,1,0.9836065574,2019-03-04,801110,家用电器I,61,61,61,61,True,1,True,,False
78,85,84,85,0.9176470588,1,0.9882352941,2019-03-04,801120,食品饮料I,85,85,85,85,True,1,True,,False
77,83,81,86,0.8953488372,0.9651162791,0.9418604651,2019-03-04,801130,纺织服装I,86,86,86,86,True,28,False,,False
114,120,119,122,0.9344262295,0.9836065574,0.9754098361,2019-03-04,801140,轻工制造I,122,122,122,122,True,25,False,,False
244,276,274,277,0.880866426,0.9963898917,0.9891696751,2019-03-04,801150,医药生物I,280,277,277,277,True,18,False,,False
134,149,150,152,0.8815789474,0.9802631579,0.9868421053,2019-03-04,801160,公用事业I,152,152,152,152,True,26,False,,False
101,110,108,110,0.9266055046,1,0.9908256881,2019-03-04,801170,交通运输I,110,109,110,109,True,1,True,,False
116,123,121,123,0.9430894309,1,0.9837398374,2019-03-04,801180,房地产I,125,123,123,123,True,1,True,,False
88,93,92,93,0.9462365591,1,0.9892473118,2019-03-04,801200,商业贸易I,95,93,93,93,True,1,True,,False
31,33,32,33,0.9393939394,1,0.9696969697,2019-03-04,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,35,36,0.9444444444,1,0.9722222222,2019-03-04,801230,综合I,36,36,36,36,True,1,True,,False
65,69,68,69,0.9420289855,1,0.9855072464,2019-03-04,801710,建筑材料I,69,69,69,69,True,1,True,,False
114,120,119,121,0.9421487603,0.9917355372,0.9834710744,2019-03-04,801720,建筑装饰I,121,121,121,121,True,21,False,,False
170,179,181,183,0.9289617486,0.9781420765,0.9890710383,2019-03-04,801730,电气设备I,184,183,183,183,True,27,False,,False
46,48,48,48,0.9583333333,1,1,2019-03-04,801740,国防军工I,48,48,48,48,True,1,True,,False
191,200,198,200,0.955,1,0.99,2019-03-04,801750,计算机I,200,200,200,200,True,1,True,,False
126,144,142,146,0.8630136986,0.9863013699,0.9726027397,2019-03-04,801760,传媒I,146,146,146,146,True,24,False,,False
97,98,99,99,0.9797979798,0.9898989899,1,2019-03-04,801770,通信I,101,99,99,99,True,23,False,,False
26,26,26,26,1,1,1,2019-03-04,801780,银行I,26,26,26,26,True,1,True,bank,True
65,67,66,67,0.9701492537,1,0.9850746269,2019-03-04,801790,非银金融I,67,67,67,67,True,1,True,,False
148,165,162,166,0.8915662651,0.9939759036,0.9759036145,2019-03-04,801880,汽车I,166,166,166,166,True,19,False,,False
303,313,311,313,0.9680511182,1,0.9936102236,2019-03-04,801890,机械设备I,314,313,313,313,True,1,True,,False
80,84,82,84,0.9523809524,1,0.9761904762,2019-03-05,801010,农林牧渔I,85,84,84,84,True,1,True,,False
49,54,54,54,0.9074074074,1,1,2019-03-05,801020,采掘I,54,54,54,54,True,1,True,,False
281,300,297,301,0.9335548173,0.9966777409,0.9867109635,2019-03-05,801030,化工I,303,301,301,301,True,17,False,,False
30,31,31,31,0.9677419355,1,1,2019-03-05,801040,钢铁I,31,31,31,31,True,1,True,steel,True
112,114,115,115,0.9739130435,0.9913043478,1,2019-03-05,801050,有色金属I,115,115,115,115,True,21,False,nonferrous,True
218,219,220,220,0.9909090909,0.9954545455,1,2019-03-05,801080,电子I,220,220,220,220,True,18,False,,False
55,61,61,61,0.9016393443,1,1,2019-03-05,801110,家用电器I,61,61,61,61,True,1,True,,False
79,85,84,85,0.9294117647,1,0.9882352941,2019-03-05,801120,食品饮料I,85,85,85,85,True,1,True,,False
78,84,82,86,0.9069767442,0.976744186,0.9534883721,2019-03-05,801130,纺织服装I,86,86,86,86,True,27,False,,False
115,120,119,122,0.9426229508,0.9836065574,0.9754098361,2019-03-05,801140,轻工制造I,122,122,122,122,True,26,False,,False
260,277,275,277,0.9386281588,1,0.9927797834,2019-03-05,801150,医药生物I,280,277,277,277,True,1,True,,False
136,151,151,152,0.8947368421,0.9934210526,0.9934210526,2019-03-05,801160,公用事业I,152,152,152,152,True,19,False,,False
104,109,109,110,0.9541284404,0.9909090909,1,2019-03-05,801170,交通运输I,110,109,110,109,True,22,False,,False
116,123,122,123,0.9430894309,1,0.9918699187,2019-03-05,801180,房地产I,125,123,123,123,True,1,True,,False
90,93,92,93,0.9677419355,1,0.9892473118,2019-03-05,801200,商业贸易I,95,93,93,93,True,1,True,,False
32,33,33,33,0.9696969697,1,1,2019-03-05,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,36,36,0.9444444444,1,1,2019-03-05,801230,综合I,36,36,36,36,True,1,True,,False
67,69,68,69,0.9710144928,1,0.9855072464,2019-03-05,801710,建筑材料I,69,69,69,69,True,1,True,,False
115,119,118,120,0.9583333333,0.9916666667,0.9833333333,2019-03-05,801720,建筑装饰I,121,120,120,120,True,20,False,,False
174,178,182,183,0.9508196721,0.9726775956,0.9945355191,2019-03-05,801730,电气设备I,184,183,183,183,True,28,False,,False
48,48,48,48,1,1,1,2019-03-05,801740,国防军工I,48,48,48,48,True,1,True,,False
196,200,199,200,0.98,1,0.995,2019-03-05,801750,计算机I,200,200,200,200,True,1,True,,False
135,144,145,146,0.9246575342,0.9863013699,0.9931506849,2019-03-05,801760,传媒I,146,146,146,146,True,25,False,,False
98,97,98,98,1,0.9897959184,1,2019-03-05,801770,通信I,101,98,98,98,True,23,False,,False
26,26,26,26,1,1,1,2019-03-05,801780,银行I,26,26,26,26,True,1,True,bank,True
65,67,66,67,0.9701492537,1,0.9850746269,2019-03-05,801790,非银金融I,67,67,67,67,True,1,True,,False
154,164,163,166,0.9277108434,0.9879518072,0.9819277108,2019-03-05,801880,汽车I,166,166,166,166,True,24,False,,False
306,313,312,313,0.9776357827,1,0.9968051118,2019-03-05,801890,机械设备I,314,313,313,313,True,1,True,,False
82,83,83,84,0.9761904762,0.9880952381,0.9880952381,2019-03-06,801010,农林牧渔I,85,84,84,84,True,25,False,,False
52,53,53,53,0.9811320755,1,1,2019-03-06,801020,采掘I,54,53,53,53,True,1,True,,False
289,301,299,301,0.9601328904,1,0.9933554817,2019-03-06,801030,化工I,303,301,301,301,True,1,True,,False
30,31,31,31,0.9677419355,1,1,2019-03-06,801040,钢铁I,31,31,31,31,True,1,True,steel,True
113,115,115,115,0.9826086957,1,1,2019-03-06,801050,有色金属I,115,115,115,115,True,1,True,nonferrous,True
219,220,220,220,0.9954545455,1,1,2019-03-06,801080,电子I,220,220,220,220,True,1,True,,False
57,61,61,61,0.9344262295,1,1,2019-03-06,801110,家用电器I,61,61,61,61,True,1,True,,False
82,83,84,85,0.9647058824,0.9764705882,0.9882352941,2019-03-06,801120,食品饮料I,85,85,85,85,True,28,False,,False
79,85,82,86,0.9186046512,0.988372093,0.9534883721,2019-03-06,801130,纺织服装I,86,86,86,86,True,24,False,,False
120,121,120,122,0.9836065574,0.9918032787,0.9836065574,2019-03-06,801140,轻工制造I,122,122,122,122,True,22,False,,False
265,277,275,277,0.9566787004,1,0.9927797834,2019-03-06,801150,医药生物I,280,277,277,277,True,1,True,,False
140,150,151,151,0.9271523179,0.9933774834,1,2019-03-06,801160,公用事业I,152,151,151,151,True,20,False,,False
106,108,109,110,0.9724770642,0.9818181818,1,2019-03-06,801170,交通运输I,110,109,110,109,True,26,False,,False
120,123,122,123,0.9756097561,1,0.9918699187,2019-03-06,801180,房地产I,125,123,123,123,True,1,True,,False
92,94,93,94,0.9787234043,1,0.9893617021,2019-03-06,801200,商业贸易I,95,94,94,94,True,1,True,,False
32,33,33,33,0.9696969697,1,1,2019-03-06,801210,休闲服务I,33,33,33,33,True,1,True,,False
34,36,36,36,0.9444444444,1,1,2019-03-06,801230,综合I,36,36,36,36,True,1,True,,False
67,69,69,69,0.9710144928,1,1,2019-03-06,801710,建筑材料I,69,69,69,69,True,1,True,,False
118,120,120,120,0.9833333333,1,1,2019-03-06,801720,建筑装饰I,121,120,120,120,True,1,True,,False
177,179,182,183,0.9672131148,0.9781420765,0.9945355191,2019-03-06,801730,电气设备I,184,183,183,183,True,27,False,,False
47,47,47,47,1,1,1,2019-03-06,801740,国防军工I,48,47,47,47,True,1,True,,False
197,200,199,200,0.985,1,0.995,2019-03-06,801750,计算机I,200,200,200,200,True,1,True,,False
140,145,145,146,0.9589041096,0.9931506849,0.9931506849,2019-03-06,801760,传媒I,146,146,146,146,True,21,False,,False
98,97,98,98,1,0.9897959184,1,2019-03-06,801770,通信I,101,98,98,98,True,23,False,,False
26,26,26,26,1,1,1,2019-03-06,801780,银行I,26,26,26,26,True,1,True,bank,True
66,67,67,67,0.9850746269,1,1,2019-03-06,801790,非银金融I,67,67,67,67,True,1,True,,False
161,164,164,165,0.9757575758,0.9939393939,0.9939393939,2019-03-06,801880,汽车I,166,165,165,165,True,19,False,,False
309,312,312,312,0.9903846154,1,1,2019-03-06,801890,机械设备I,314,312,312,312,True,1,True,,False
82,83,83,84,0.9761904762,0.9880952381,0.9880952381,2019-03-07,801010,农林牧渔I,85,84,84,84,True,21,False,,False
52,54,54,54,0.962962963,1,1,2019-03-07,801020,采掘I,54,54,54,54,True,1,True,,False
294,300,300,301,0.976744186,0.9966777409,0.9966777409,2019-03-07,801030,化工I,303,301,301,301,True,14,False,,False
31,31,31,31,1,1,1,2019-03-07,801040,钢铁I,31,31,31,31,True,1,True,steel,True
