date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,index_id,index_name,index_close,index_close_high_60,breadth_ma20,breadth_ma20_high_60,index_price_distance_from_high_60,breadth_distance_from_high_60,breadth_price_divergence,comparison_available,index_price_valid_count_60,above_count_ma20,valid_count_ma20,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2017-09-01,all_a_ma20_breadth_price_divergence_top,top,0.1041479207310132,False,2965,2784,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4972.25,4972.25,0.7751436782,0.8652585579,0.0,0.1041479207310132,0.1041479207310132,True,59,2158,2784,,,,inactive,False,False,False,False,,2
2017-09-04,all_a_ma20_breadth_price_divergence_top,top,0.08448048751740622,False,2965,2781,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4996.97998046875,4996.97998046875,0.7921610931,0.8652585579,0.0,0.08448048751740622,0.08448048751740622,True,59,2203,2781,,,,inactive,False,False,False,False,,2
2017-09-05,all_a_ma20_breadth_price_divergence_top,top,0.0975058293612977,False,2965,2784,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5005.27001953125,5005.27001953125,0.7808908046,0.8652585579,0.0,0.0975058293612977,0.0975058293612977,True,59,2174,2784,,,,inactive,False,False,False,False,,2
2017-09-06,all_a_ma20_breadth_price_divergence_top,top,0.09584530651886891,False,2965,2784,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5014.3798828125,5014.3798828125,0.7823275862,0.8652585579,0.0,0.09584530651886891,0.09584530651886891,True,59,2178,2784,,,,inactive,False,False,False,False,,2
2017-09-07,all_a_ma20_breadth_price_divergence_top,top,0.1425345251821789,False,2965,2778,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4989.18017578125,5014.3798828125,0.7375809935,0.8652585579,0.005025488219914442,0.14756001340209335,0.1425345251821789,True,59,2049,2778,,,,inactive,False,False,False,False,,2
2017-09-08,all_a_ma20_breadth_price_divergence_top,top,0.17812767490053472,False,2965,2769,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4993.18994140625,5014.3798828125,0.707475623,0.8652585579,0.00422583487918049,0.1823535097797152,0.17812767490053472,True,59,1959,2769,,,,inactive,False,False,False,False,,2
2017-09-11,all_a_ma20_breadth_price_divergence_top,top,0.13707062185879826,False,2965,2767,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5018.18994140625,5018.18994140625,0.7466570293,0.8652585579,0.0,0.13707062185879826,0.13707062185879826,True,60,2066,2767,,,,inactive,False,False,False,False,,2
2017-09-12,all_a_ma20_breadth_price_divergence_top,top,0.20280510651739836,True,2965,2769,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5020.0498046875,5020.0498046875,0.6897797039,0.8652585579,0.0,0.20280510651739836,0.20280510651739836,True,60,1910,2769,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000058,58,1,onset,True,False,False,False,,2
2017-09-13,all_a_ma20_breadth_price_divergence_top,top,0.11770853985658847,False,2965,2770,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5035.2998046875,5035.2998046875,0.6989169675,0.7921610931,0.0,0.11770853985658847,0.11770853985658847,True,60,1936,2770,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000058,58,,exit,False,False,True,True,short_episode_exit,2
2017-09-14,all_a_ma20_breadth_price_divergence_top,top,0.1497907237152809,False,2965,2772,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5023.9501953125,5035.2998046875,0.6717171717,0.7921610931,0.002254008661894291,0.1520447323771752,0.1497907237152809,True,60,1862,2772,,,,inactive,False,False,False,False,,2
2017-09-15,all_a_ma20_breadth_price_divergence_top,top,0.24131786644163733,True,2965,2772,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5010.14990234375,5035.2998046875,0.597041847,0.7921610931,0.004994717955093209,0.24631258439673054,0.24131786644163733,True,60,1655,2772,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000059,59,1,onset,True,False,False,False,,2
2017-09-18,all_a_ma20_breadth_price_divergence_top,top,0.17299314393707632,False,2965,2772,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5036.7099609375,5036.7099609375,0.6551226551,0.7921610931,0.0,0.17299314393707632,0.17299314393707632,True,60,1816,2772,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000059,59,,exit,False,False,True,True,short_episode_exit,2
2017-09-19,all_a_ma20_breadth_price_divergence_top,top,0.2556933373590735,True,2965,2778,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5018.5400390625,5036.7099609375,0.5867530598,0.7921610931,0.00360749815175343,0.25930083551082694,0.2556933373590735,True,60,1630,2778,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000060,60,1,onset,True,False,False,False,,2
2017-09-20,all_a_ma20_breadth_price_divergence_top,top,0.1825044191885723,False,2965,2778,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5046.25,5046.25,0.6475881929,0.7921610931,0.0,0.1825044191885723,0.1825044191885723,True,60,1799,2778,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000060,60,,exit,False,False,True,True,short_episode_exit,2
2017-09-21,all_a_ma20_breadth_price_divergence_top,top,0.35294294488232525,True,2965,2782,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5014.240234375,5046.25,0.5075485262,0.7921610931,0.006343277805300973,0.3592862226876262,0.35294294488232525,True,60,1412,2782,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,1,onset,True,False,False,False,,2
2017-09-22,all_a_ma20_breadth_price_divergence_top,top,0.45098704907216025,True,2965,2786,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5001.31982421875,5046.25,0.4278535535,0.7921610931,0.008903676151845397,0.45989072522400565,0.45098704907216025,True,60,1192,2786,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,2,continuation,False,True,False,True,nth_active_day,2
2017-09-25,all_a_ma20_breadth_price_divergence_top,top,0.5841703848875137,True,2965,2788,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4953.990234375,5046.25,0.3149210904,0.7921610931,0.018282836883824594,0.6024532217713383,0.5841703848875137,True,60,878,2788,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,3,continuation,False,True,False,False,,2
2017-09-26,all_a_ma20_breadth_price_divergence_top,top,0.6366466313570853,True,2965,2793,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4962.0400390625,5046.25,0.2746151092,0.7921610931,0.016687631595244,0.6533342629523293,0.6366466313570853,True,60,767,2793,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,4,continuation,False,True,False,False,,2
2017-09-27,all_a_ma20_breadth_price_divergence_top,top,0.5848201698831689,True,2965,2790,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4983.22998046875,5046.25,0.3189964158,0.7921610931,0.012488485416150552,0.5973086552993194,0.5848201698831689,True,60,890,2790,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,5,continuation,False,True,False,False,,2
2017-09-28,all_a_ma20_breadth_price_divergence_top,top,0.6114605055716471,True,2965,2790,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4973.81982421875,5046.25,0.2964157706,0.7921610931,0.014353267432499428,0.6258137730041465,0.6114605055716471,True,60,827,2790,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,6,continuation,False,True,False,False,,2
2017-09-29,all_a_ma20_breadth_price_divergence_top,top,0.5529042079990888,True,2965,2790,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5002.5498046875,5046.25,0.347311828,0.7921610931,0.008659934666831792,0.5615641426659206,0.5529042079990888,True,60,969,2790,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,7,continuation,False,True,False,False,,2
2017-10-09,all_a_ma20_breadth_price_divergence_top,top,0.41729821532432954,True,2965,2786,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5060.31982421875,5060.31982421875,0.4615936827,0.7921610931,0.0,0.41729821532432954,0.41729821532432954,True,60,1286,2786,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,8,continuation,False,True,False,False,,2
2017-10-10,all_a_ma20_breadth_price_divergence_top,top,0.20960359849311572,True,2965,2787,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5082.4599609375,5082.4599609375,0.6261212774,0.7921610931,0.0,0.20960359849311572,0.20960359849311572,True,60,1745,2787,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,9,continuation,False,True,False,False,,2
2017-10-11,all_a_ma20_breadth_price_divergence_top,top,0.21330824747527832,True,2965,2787,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5080.56982421875,5082.4599609375,0.6228919986,0.7921610931,0.00037189406965865146,0.21368014154493697,0.21330824747527832,True,60,1736,2787,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,10,continuation,False,True,False,False,,2
2017-10-12,all_a_ma20_breadth_price_divergence_top,top,0.28507192011767535,True,2965,2789,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5081.27001953125,5082.4599609375,0.5661527429,0.7921610931,0.0002341270596120104,0.28530604717728736,0.28507192011767535,True,60,1579,2789,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,11,continuation,False,True,False,False,,2
2017-10-13,all_a_ma20_breadth_price_divergence_top,top,0.21717724046096565,True,2965,2793,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5100.5498046875,5100.5498046875,0.6201217329,0.7921610931,0.0,0.21717724046096565,0.21717724046096565,True,60,1732,2793,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,12,continuation,False,True,False,False,,2
2017-10-16,all_a_ma20_breadth_price_divergence_top,top,0.5402080356460598,True,2965,2792,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5049.97998046875,5100.5498046875,0.3563753582,0.7921610931,0.009914582967560759,0.5501226186136206,0.5402080356460598,True,60,995,2792,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,13,continuation,False,True,False,False,,2
2017-10-17,all_a_ma20_breadth_price_divergence_top,top,0.5417244505722486,True,2965,2788,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5047.14990234375,5100.5498046875,0.3547345768,0.7921610931,0.010469440430652122,0.5521938910029007,0.5417244505722486,True,60,989,2788,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,14,continuation,False,True,False,False,,2
2017-10-18,all_a_ma20_breadth_price_divergence_top,top,0.6085897315600842,True,2965,2788,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5044.08984375,5100.5498046875,0.3012912482,0.7921610931,0.011069387242452211,0.6196591188025364,0.6085897315600842,True,60,840,2788,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,15,continuation,False,True,False,False,,2
2017-10-19,all_a_ma20_breadth_price_divergence_top,top,0.6696483743535357,True,2965,2785,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5010.81982421875,5100.5498046875,0.2477558348,0.7921610931,0.017592217291219514,0.6872405916447553,0.6696483743535357,True,60,690,2785,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,16,continuation,False,True,False,False,,2
2017-10-20,all_a_ma20_breadth_price_divergence_top,top,0.5972575588809413,True,2965,2785,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5036.93017578125,5100.5498046875,0.3091561939,0.7921610931,0.012473092380704265,0.6097306512616456,0.5972575588809413,True,60,861,2785,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,17,continuation,False,True,False,False,,2
2017-10-23,all_a_ma20_breadth_price_divergence_top,top,0.5382632402547036,True,2965,2788,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5054.89990234375,5100.5498046875,0.3586800574,0.7921610931,0.00894999639093752,0.5472132366456411,0.5382632402547036,True,60,1000,2788,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,18,continuation,False,True,False,False,,2
2017-10-24,all_a_ma20_breadth_price_divergence_top,top,0.572988959628327,True,2965,2784,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5061.8798828125,5100.5498046875,0.3322557471,0.7921610931,0.0075815202979611085,0.5805704799262881,0.572988959628327,True,60,925,2784,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,19,continuation,False,True,False,False,,2
2017-10-25,all_a_ma20_breadth_price_divergence_top,top,0.5139494443514682,True,2965,2786,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5089.7001953125,5100.5498046875,0.3833452979,0.7921610931,0.0021271450707194273,0.5160765894221876,0.5139494443514682,True,60,1068,2786,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,20,continuation,False,True,False,False,,2
2017-10-26,all_a_ma20_breadth_price_divergence_top,top,0.4547107706216631,True,2965,2785,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5109.77978515625,5109.77978515625,0.431956912,0.7921610931,0.0,0.4547107706216631,0.4547107706216631,True,60,1203,2785,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,21,continuation,False,True,False,False,,2
2017-10-27,all_a_ma20_breadth_price_divergence_top,top,0.5259127648967474,True,2965,2788,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5109.68017578125,5109.77978515625,0.3755380201,0.7921610931,1.9493868461673003e-05,0.5259322587652091,0.5259127648967474,True,60,1047,2788,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,22,continuation,False,True,False,False,,2
2017-10-30,all_a_ma20_breadth_price_divergence_top,top,0.6960919836068395,True,2965,2791,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5045.259765625,5109.77978515625,0.2307416697,0.7921610931,0.01262677106333987,0.7087187546701794,0.6960919836068395,True,60,644,2791,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,23,continuation,False,True,False,False,,2
2017-10-31,all_a_ma20_breadth_price_divergence_top,top,0.6537644582454077,True,2965,2799,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5062.08984375,5109.77978515625,0.2668810289,0.7921610931,0.009333071758745426,0.6630975300041532,0.6537644582454077,True,60,747,2799,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,24,continuation,False,True,False,False,,2
2017-11-01,all_a_ma20_breadth_price_divergence_top,top,0.6392943624528291,True,2965,2802,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5055.3701171875,5109.77978515625,0.2773019272,0.7921610931,0.010648143414479061,0.6499425058673082,0.6392943624528291,True,60,777,2802,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,25,continuation,False,True,False,False,,2
2017-11-02,all_a_ma20_breadth_price_divergence_top,top,0.6842562136290993,True,2965,2811,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5026.97021484375,5109.77978515625,0.237282106,0.7921610931,0.016206093764169482,0.7004623073932688,0.6842562136290993,True,60,667,2811,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,26,continuation,False,True,False,False,,2
2017-11-03,all_a_ma20_breadth_price_divergence_top,top,0.7175074554344153,False,2965,2813,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5003.169921875,5109.77978515625,0.2072520441,0.7921610931,0.020863886070188076,0.7383713415046034,0.7175074554344153,True,60,583,2813,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000061,61,,exit,False,False,True,False,,2
2017-11-06,all_a_ma20_breadth_price_divergence_top,top,0.6877289348273767,True,2965,2811,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5047.009765625,5109.77978515625,0.2376378513,0.7921610931,0.012284290550758192,0.7000132253781349,0.6877289348273767,True,60,668,2811,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,1,onset,True,False,False,False,,2
2017-11-07,all_a_ma20_breadth_price_divergence_top,top,0.652369184778403,True,2965,2812,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5081.41015625,5109.77978515625,0.2709815078,0.7921610931,0.005552025742608935,0.6579212105210119,0.652369184778403,True,60,762,2812,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,2,continuation,False,True,False,True,nth_active_day,2
2017-11-08,all_a_ma20_breadth_price_divergence_top,top,0.6106712129186191,True,2965,2816,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5083.47021484375,5109.77978515625,0.3043323864,0.7921610931,0.005148865786531287,0.6158200787051504,0.6106712129186191,True,60,857,2816,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,3,continuation,False,True,False,False,,2
2017-11-09,all_a_ma20_breadth_price_divergence_top,top,0.573384536625635,True,2965,2817,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5116.7900390625,5116.7900390625,0.3379481718,0.7921610931,0.0,0.573384536625635,0.573384536625635,True,60,952,2817,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,4,continuation,False,True,False,False,,2
2017-11-10,all_a_ma20_breadth_price_divergence_top,top,0.5317740452910916,True,2965,2812,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5145.68994140625,5145.68994140625,0.3709103841,0.7921610931,0.0,0.5317740452910916,0.5317740452910916,True,60,1043,2812,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,5,continuation,False,True,False,False,,2
2017-11-13,all_a_ma20_breadth_price_divergence_top,top,0.5249823576572723,True,2965,2809,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5159.419921875,5159.419921875,0.3762904948,0.7921610931,0.0,0.5249823576572723,0.5249823576572723,True,60,1057,2809,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,6,continuation,False,True,False,False,,2
2017-11-14,all_a_ma20_breadth_price_divergence_top,top,0.5651698455700968,True,2965,2810,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5122.52001953125,5159.419921875,0.3387900356,0.7921610931,0.0071519478744696,0.5723217934445664,0.5651698455700968,True,60,952,2810,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,7,continuation,False,True,False,False,,2
2017-11-15,all_a_ma20_breadth_price_divergence_top,top,0.6133895585629023,True,2965,2809,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5082.259765625,5159.419921875,0.2944108224,0.7921610931,0.014955199890370419,0.6283447584532728,0.6133895585629023,True,60,827,2809,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,8,continuation,False,True,False,False,,2
2017-11-16,all_a_ma20_breadth_price_divergence_top,top,0.6339566723074135,True,2965,2801,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5100.83984375,5159.419921875,0.2809710818,0.7921610931,0.01135400471604009,0.6453106770234536,0.6339566723074135,True,60,787,2801,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,9,continuation,False,True,False,False,,2
2017-11-17,all_a_ma20_breadth_price_divergence_top,top,0.7619880407202443,False,2965,2806,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5026.990234375,5159.419921875,0.1682109765,0.7921610931,0.02566755362139106,0.7876555943416353,0.7619880407202443,True,60,472,2806,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000062,62,,exit,False,False,True,False,,2
2017-11-20,all_a_ma20_breadth_price_divergence_top,top,0.7507469323217072,False,2965,2800,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5055.080078125,5159.419921875,0.1814285714,0.7921610931,0.020223173405137684,0.7709701057268449,0.7507469323217072,True,60,508,2800,,,,inactive,False,False,False,False,,2
2017-11-21,all_a_ma20_breadth_price_divergence_top,top,0.7304998765738897,True,2965,2799,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5102.2900390625,5159.419921875,0.20471597,0.7921610931,0.011072927514637732,0.7415728040885274,0.7304998765738897,True,60,573,2799,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000063,63,1,onset,True,False,False,False,,2
2017-11-22,all_a_ma20_breadth_price_divergence_top,top,0.7267696879346338,True,2965,2796,breadth_price_divergence_v1_20120104_20260814,all_a,全A,5105.43994140625,5159.419921875,0.2081545064,0.7921610931,0.0104624126909858,0.7372321006256196,0.7267696879346338,True,60,582,2796,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000063,63,2,continuation,False,True,False,True,nth_active_day,2
2017-11-23,all_a_ma20_breadth_price_divergence_top,top,0.7866026975691924,False,2965,2793,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4970.2001953125,5159.419921875,0.1399928392,0.7921610931,0.03667461253933657,0.823277310108529,0.7866026975691924,True,60,391,2793,all_a_ma20_breadth_price_divergence_top::top::breadth_price_divergence_v1_20120104_20260814::000063,63,,exit,False,False,True,False,,2
2017-11-24,all_a_ma20_breadth_price_divergence_top,top,0.777619220149465,False,2965,2791,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4973.509765625,5159.419921875,0.1476173415,0.7921610931,0.036033150831893845,0.8136523709813589,0.777619220149465,True,60,412,2791,,,,inactive,False,False,False,False,,2
2017-11-27,all_a_ma20_breadth_price_divergence_top,top,0.8106537469108916,False,2965,2792,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4912.66015625,5159.419921875,0.1121060172,0.7921610931,0.047827036636189146,0.8584807835470808,0.8106537469108916,True,60,313,2792,,,,inactive,False,False,False,False,,2
2017-11-28,all_a_ma20_breadth_price_divergence_top,top,0.7635912939480198,False,2965,2784,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4952.68017578125,5159.419921875,0.1555316092,0.7921610931,0.040070346904157006,0.8036616408521768,0.7635912939480198,True,60,433,2784,,,,inactive,False,False,False,False,,2
2017-11-29,all_a_ma20_breadth_price_divergence_top,top,0.7275868680214083,False,2965,2786,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4957.89013671875,5159.419921875,0.1848528356,0.7921610931,0.03906055103245243,0.7666474190538607,0.7275868680214083,True,60,515,2786,,,,inactive,False,False,False,False,,2
2017-11-30,all_a_ma20_breadth_price_divergence_top,top,0.7495423496231111,False,2965,2782,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4913.7001953125,5159.419921875,0.1606757728,0.7921610931,0.04762545601700163,0.7971678056401127,0.7495423496231111,True,60,447,2782,,,,inactive,False,False,False,False,,2
2017-12-01,all_a_ma20_breadth_price_divergence_top,top,0.7140293764565879,False,2965,2781,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4929.919921875,5159.419921875,0.1912980942,0.7921610931,0.04448174474555988,0.7585111212021478,0.7140293764565879,True,60,532,2781,,,,inactive,False,False,False,False,,2
2017-12-04,all_a_ma20_breadth_price_divergence_top,top,0.7333433853270854,False,2965,2776,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4921.58984375,5159.419921875,0.1725504323,0.7823275862,0.046096282474827,0.7794396678019124,0.7333433853270854,True,60,479,2776,,,,inactive,False,False,False,False,,2
2017-12-05,all_a_ma20_breadth_price_divergence_top,top,0.7915711715162811,False,2965,2780,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4874.02001953125,5159.419921875,0.1197841727,0.7823275862,0.05531627715234155,0.8468874486686226,0.7915711715162811,True,60,333,2780,,,,inactive,False,False,False,False,,2
2017-12-06,all_a_ma20_breadth_price_divergence_top,top,0.7480735041323466,False,2965,2780,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4878.72998046875,5159.419921875,0.1474820144,0.7466570293,0.05440339139990835,0.802476895532255,0.7480735041323466,True,60,410,2780,,,,inactive,False,False,False,False,,2
2017-12-07,all_a_ma20_breadth_price_divergence_top,top,0.7232601125478687,False,2965,2773,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4845.47998046875,5159.419921875,0.1611972593,0.7466570293,0.06084791433145453,0.7841080268793232,0.7232601125478687,True,60,447,2773,,,,inactive,False,False,False,False,,2
2017-12-08,all_a_ma20_breadth_price_divergence_top,top,0.6474347962728663,False,2965,2775,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4889.22998046875,5159.419921875,0.2241441441,0.7466570293,0.05236827889520945,0.6998030751680757,0.6474347962728663,True,60,622,2775,,,,inactive,False,False,False,False,,2
2017-12-11,all_a_ma20_breadth_price_divergence_top,top,0.5137233270273823,False,3228,3022,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4956.47998046875,5159.419921875,0.31237591,0.6989169675,0.039333867853209914,0.5530571948805922,0.5137233270273823,True,60,944,3022,,,,inactive,False,False,False,False,,2
2017-12-12,all_a_ma20_breadth_price_divergence_top,top,0.5789984114040809,False,3228,3022,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4902.419921875,5159.419921875,0.2594308405,0.6989169675,0.04981180130548535,0.6288102127095663,0.5789984114040809,True,60,784,3022,,,,inactive,False,False,False,False,,2
2017-12-13,all_a_ma20_breadth_price_divergence_top,top,0.46457579260809556,False,3228,3018,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4939.43994140625,5159.419921875,0.3310139165,0.6717171717,0.042636572289081354,0.5072123648971769,0.46457579260809556,True,60,999,3018,,,,inactive,False,False,False,False,,2
2017-12-14,all_a_ma20_breadth_price_divergence_top,top,0.3969278822626927,False,3228,3022,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4927.60986328125,5159.419921875,0.3656518862,0.6551226551,0.044929480853248216,0.4418573631159409,0.3969278822626927,True,60,1105,3022,,,,inactive,False,False,False,False,,2
2017-12-15,all_a_ma20_breadth_price_divergence_top,top,0.37229792283106466,False,3228,3027,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4889.43994140625,5159.419921875,0.3769408655,0.6551226551,0.05232758421621864,0.4246255070472833,0.37229792283106466,True,60,1141,3027,,,,inactive,False,False,False,False,,2
2017-12-18,all_a_ma20_breadth_price_divergence_top,top,0.42238418802190403,False,3228,3025,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4876.22998046875,5159.419921875,0.3385123967,0.6475881929,0.05488794199626512,0.47727213001816915,0.42238418802190403,True,60,1024,3025,,,,inactive,False,False,False,False,,2
2017-12-19,all_a_ma20_breadth_price_divergence_top,top,0.2962895535857314,False,3228,3024,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4922.08984375,5159.419921875,0.4259259259,0.6475881929,0.04599937235555562,0.342288925941287,0.2962895535857314,True,60,1288,3024,,,,inactive,False,False,False,False,,2
2017-12-20,all_a_ma20_breadth_price_divergence_top,top,0.42240065759957524,False,3228,3030,breadth_price_divergence_v1_20120104_20260814,all_a,全A,4896.18994140625,5159.419921875,0.3297029703,0.6261212774,0.05101929760605506,0.4734199552056303,0.42240065759957524,True,60,999,3030,,,,inactive,False,False,False,False,,2
