above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,base_valid_missing_industry_count,breadth_ma120,breadth_ma20,breadth_ma60,close_missing_count,date,four_industry_present_count,four_industry_top1_ids,four_industry_top1_triggered,high_missing_count,insufficient_history_count_high_low_120,insufficient_history_count_high_low_250,insufficient_history_count_high_low_60,insufficient_history_count_ma120,insufficient_history_count_ma20,insufficient_history_count_ma60,limit_close_net_count,limit_close_net_ratio,limit_down_close_count,limit_down_close_ratio,limit_down_hit_count,limit_down_hit_ratio,limit_hit_net_count,limit_hit_net_ratio,limit_price_missing_count,limit_up_close_count,limit_up_close_ratio,limit_up_hit_count,limit_up_hit_ratio,low_missing_count,new_high_count_120,new_high_count_250,new_high_count_60,new_high_low_net_count_120,new_high_low_net_count_250,new_high_low_net_count_60,new_high_low_net_ratio_120,new_high_low_net_ratio_250,new_high_low_net_ratio_60,new_high_ratio_120,new_high_ratio_250,new_high_ratio_60,new_low_count_120,new_low_count_250,new_low_count_60,new_low_ratio_120,new_low_ratio_250,new_low_ratio_60,paused_count,paused_status_missing_count,ranked_industry_count_ma20,st_count,st_status_missing_count,target_bank_breadth_ma20,target_bank_expected_name,target_bank_industry_code,target_bank_industry_name,target_bank_is_top1_ma20,target_bank_mapping_count,target_bank_rank_ma20,target_bank_valid_count_ma20,target_coal_breadth_ma20,target_coal_expected_name,target_coal_industry_code,target_coal_industry_name,target_coal_is_top1_ma20,target_coal_mapping_count,target_coal_rank_ma20,target_coal_valid_count_ma20,target_nonferrous_breadth_ma20,target_nonferrous_expected_name,target_nonferrous_industry_code,target_nonferrous_industry_name,target_nonferrous_is_top1_ma20,target_nonferrous_mapping_count,target_nonferrous_rank_ma20,target_nonferrous_valid_count_ma20,target_steel_breadth_ma20,target_steel_expected_name,target_steel_industry_code,target_steel_industry_name,target_steel_is_top1_ma20,target_steel_mapping_count,target_steel_rank_ma20,target_steel_valid_count_ma20,top1_industry_codes_ma20,top1_industry_names_ma20,top1_tie_count_ma20,turnover_cap_weight_valid_count,turnover_ge_10pct_count,turnover_ge_10pct_ratio,turnover_ge_20pct_count,turnover_ge_20pct_ratio,turnover_ge_5pct_count,turnover_ge_5pct_ratio,turnover_ratio_pct_cap_weighted_mean,turnover_ratio_pct_mean,turnover_ratio_pct_p25,turnover_ratio_pct_p50,turnover_ratio_pct_p75,turnover_ratio_pct_p90,turnover_ratio_pct_p95,turnover_valid_count,universe_size,valid_count_high_low_120,valid_count_high_low_250,valid_count_high_low_60,valid_count_limit,valid_count_ma120,valid_count_ma20,valid_count_ma60
2131,1510,2125,2135,0,0.9985941893,0.7072599532,0.9953161593,0,2015-05-04,3,,False,0,1,11,0,1,0,0,90,0.04215456674,3,0.001405152225,7,0.003278688525,124,0.05807962529,0,93,0.04355971897,131,0.06135831382,0,309,306,313,309,306,313,0.1447985005,0.1440677966,0.1466042155,0.1447985005,0.1440677966,0.1466042155,0,0,0,0,0,0,312,0,28,42,0,0.75,银行,801780,银行I,False,1,9,16,,煤炭,,,False,0,,0,0.725,有色金属,801050,有色金属I,False,1,13,80,0.8620689655,钢铁,801040,钢铁I,False,1,3,29,801740,国防军工I,1,2133,79,0.03703703704,6,0.002812939522,482,0.2259728083,2.704426718,3.905105251,2.1536,3.2563,4.7861,7.07886,8.93138,2133,2478,2134,2124,2135,2135,2134,2135,2135
2122,991,2085,2129,0,0.9971804511,0.4654767496,0.9793330202,0,2015-05-05,3,,False,0,1,11,0,1,0,0,13,0.006106153124,24,0.01127289807,56,0.02630342884,6,0.002818224519,0,37,0.0173790512,62,0.02912165336,0,227,226,228,227,226,228,0.1066729323,0.1067044381,0.1070925317,0.1066729323,0.1067044381,0.1070925317,0,0,0,0,0,0,319,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.425,有色金属,801050,有色金属I,False,1,18,80,0.4137931034,钢铁,801040,钢铁I,False,1,21,29,801740,国防军工I,1,2127,96,0.04513399154,10,0.004701457452,571,0.2684532205,3.028962123,4.221019229,2.33565,3.5167,5.1766,7.60162,9.75927,2127,2478,2128,2118,2129,2129,2128,2129,2129
2116,827,2041,2129,0,0.9943609023,0.3884452795,0.9586660404,0,2015-05-06,3,,False,0,1,11,0,1,0,0,34,0.01596993894,1,0.0004697040864,21,0.009863785815,80,0.03757632691,0,35,0.01643964302,101,0.04744011273,0,170,169,172,170,169,171,0.07988721805,0.07979225685,0.08031939878,0.07988721805,0.07979225685,0.08078910287,0,0,1,0,0,0.0004697040864,319,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.35,有色金属,801050,有色金属I,False,1,15,80,0.1724137931,钢铁,801040,钢铁I,False,1,26,29,801740,国防军工I,1,2127,91,0.04278326281,7,0.003291020216,484,0.2275505407,2.808229212,3.954020075,2.1615,3.2072,4.7799,6.9487,9.61917,2127,2478,2128,2118,2129,2129,2128,2129,2129
2099,645,1924,2129,0,0.9863721805,0.3029591357,0.9037106623,0,2015-05-07,3,,False,0,1,10,0,1,0,0,-6,-0.002818224519,52,0.02442461249,98,0.04603100047,-33,-0.01550023485,0,46,0.02160638798,65,0.03053076562,0,119,118,120,118,118,117,0.05545112782,0.05568664464,0.05495537811,0.05592105263,0.05568664464,0.05636449037,1,0,3,0.000469924812,0,0.001409112259,319,0,28,42,0,0.125,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.25,有色金属,801050,有色金属I,False,1,16,80,0,钢铁,801040,钢铁I,False,1,28,29,801750,计算机I,1,2127,57,0.02679830748,3,0.001410437236,355,0.1669017395,2.293235403,3.396646921,1.85825,2.7929,4.131,6.14498,7.96258,2127,2478,2128,2119,2129,2129,2128,2129,2129
2112,927,2021,2126,0,0.9938823529,0.4360301035,0.950611477,0,2015-05-08,3,,False,0,1,10,0,1,0,0,186,0.08748824083,1,0.0004703668862,2,0.0009407337723,232,0.1091251176,0,187,0.08795860771,234,0.1100658514,0,203,203,204,203,203,204,0.09552941176,0.09593572779,0.09595484478,0.09552941176,0.09593572779,0.09595484478,0,0,0,0,0,0,320,0,28,42,0,0.0625,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.3625,有色金属,801050,有色金属I,False,1,18,80,0.1034482759,钢铁,801040,钢铁I,False,1,27,29,801750,计算机I,1,2124,107,0.05037664783,10,0.004708097928,489,0.2302259887,2.559713885,3.931050471,2.050425,3.06325,4.790525,7.36969,10.014545,2124,2478,2125,2116,2126,2126,2125,2126,2126
2130,1424,2097,2137,0,0.9971910112,0.6663547029,0.9812821713,0,2015-05-11,3,,False,0,1,10,0,1,0,0,224,0.1048198409,0,0,1,0.0004679457183,305,0.1427234441,0,224,0.1048198409,306,0.1431913898,0,420,417,422,420,417,422,0.1966292135,0.1960507757,0.1974730931,0.1966292135,0.1960507757,0.1974730931,0,0,0,0,0,0,309,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.5555555556,有色金属,801050,有色金属I,False,1,20,81,0.2068965517,钢铁,801040,钢铁I,False,1,27,29,801750,计算机I,1,2135,179,0.08384074941,11,0.005152224824,778,0.3644028103,3.189746042,4.943676581,2.64785,4.0505,6.18225,9.52506,11.81309,2135,2478,2136,2127,2137,2137,2136,2137,2137
2140,1627,2112,2146,0,0.9976689977,0.7581547064,0.9841565704,0,2015-05-12,3,,False,0,1,10,0,1,0,0,180,0.08387698043,0,0,1,0.0004659832246,228,0.1062441752,0,180,0.08387698043,229,0.1067101584,0,549,547,551,549,547,551,0.2559440559,0.2560861423,0.2567567568,0.2559440559,0.2560861423,0.2567567568,0,0,0,0,0,0,301,0,28,42,0,0.1875,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.6419753086,有色金属,801050,有色金属I,False,1,22,81,0.3103448276,钢铁,801040,钢铁I,False,1,27,29,801740,国防军工I,1,2144,229,0.1068097015,13,0.006063432836,872,0.4067164179,3.384548726,5.25957556,2.78045,4.3146,6.677075,10.18414,12.39952,2144,2478,2145,2136,2146,2146,2145,2146,2146
2129,1686,2101,2134,0,0.998124707,0.7900656045,0.9845360825,0,2015-05-13,3,,False,0,1,10,0,1,0,0,149,0.06982193065,0,0,7,0.00328022493,206,0.09653233365,0,149,0.06982193065,213,0.09981255858,0,562,556,565,562,556,565,0.2634786685,0.2617702448,0.2647610122,0.2634786685,0.2617702448,0.2647610122,0,0,0,0,0,0,312,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.7721518987,有色金属,801050,有色金属I,False,1,17,79,0.2857142857,钢铁,801040,钢铁I,False,1,27,28,801760,传媒I,1,2132,220,0.1031894934,12,0.005628517824,897,0.4207317073,3.372312149,5.304781567,2.840975,4.4055,6.716975,10.07078,12.17878,2132,2478,2133,2124,2134,2134,2133,2134,2134
2127,1708,2090,2132,0,0.998122947,0.8011257036,0.9803001876,0,2015-05-14,3,,False,0,1,11,0,1,0,0,119,0.05581613508,6,0.002814258912,8,0.003752345216,168,0.07879924953,0,125,0.058630394,176,0.08255159475,0,508,502,511,508,502,511,0.2383857344,0.2366808109,0.2396810507,0.2383857344,0.2366808109,0.2396810507,0,0,0,0,0,0,313,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.8987341772,有色金属,801050,有色金属I,False,1,6,79,0.2962962963,钢铁,801040,钢铁I,False,1,27,27,801760|801770,传媒I|通信I,2,2130,198,0.09295774648,8,0.003755868545,752,0.3530516432,3.03608095,4.926433099,2.520125,3.94655,6.235025,9.68064,12.430965,2130,2478,2131,2121,2132,2132,2131,2132,2132
2128,1521,2062,2134,0,0.9976558837,0.7127460169,0.9662605436,0,2015-05-15,3,,False,0,1,11,0,1,0,0,95,0.04451733833,2,0.0009372071228,10,0.004686035614,123,0.05763823805,0,97,0.04545454545,133,0.06232427366,0,370,365,377,370,365,375,0.1734646038,0.1719265191,0.1757263355,0.1734646038,0.1719265191,0.1766635426,0,0,2,0,0,0.0009372071228,311,0,28,42,0,0.0625,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.6962025316,有色金属,801050,有色金属I,False,1,19,79,0.2222222222,钢铁,801040,钢铁I,False,1,27,27,801080,电子I,1,2132,152,0.0712945591,7,0.003283302064,701,0.3287992495,2.927994709,4.638475657,2.41125,3.7658,5.889,8.95437,11.079495,2132,2478,2133,2123,2134,2134,2133,2134,2134
2113,1597,2039,2120,0,0.9971684757,0.7533018868,0.9617924528,0,2015-05-18,3,,False,0,1,11,0,1,0,0,198,0.09339622642,1,0.0004716981132,5,0.002358490566,256,0.120754717,0,199,0.09386792453,261,0.1231132075,0,536,526,540,536,526,540,0.2529495045,0.249407302,0.2547169811,0.2529495045,0.249407302,0.2547169811,0,0,0,0,0,0,325,0,28,42,0,0,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.7051282051,有色金属,801050,有色金属I,False,1,19,78,0.1923076923,钢铁,801040,钢铁I,False,1,27,26,801770,通信I,1,2118,147,0.06940509915,4,0.001888574127,749,0.3536355052,2.756198816,4.661542493,2.369575,3.81385,6.180075,8.79032,11.21437,2118,2478,2119,2109,2120,2120,2119,2120,2120
2117,1776,2085,2120,0,0.9990561586,0.8377358491,0.983490566,0,2015-05-19,3,,False,0,1,11,0,1,0,0,174,0.0820754717,0,0,4,0.001886792453,228,0.1075471698,0,174,0.0820754717,232,0.1094339623,0,611,603,616,611,603,616,0.2883435583,0.2859174964,0.2905660377,0.2883435583,0.2859174964,0.2905660377,0,0,0,0,0,0,325,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.7692307692,有色金属,801050,有色金属I,False,1,20,78,0.3333333333,钢铁,801040,钢铁I,False,1,27,27,801140,轻工制造I,1,2118,152,0.07176581681,9,0.004249291785,802,0.3786591124,3.011455775,4.86221322,2.6766,4.11155,6.193675,8.83846,11.070675,2118,2478,2119,2109,2120,2120,2119,2120,2120
2119,1857,2086,2122,0,0.9990570486,0.8751178134,0.9830348728,0,2015-05-20,3,,False,0,1,11,0,1,0,0,172,0.08105560792,0,0,5,0.002356267672,328,0.1545711593,0,172,0.08105560792,333,0.156927427,0,1026,1018,1030,1026,1018,1030,0.4837340877,0.4822359072,0.4853911404,0.4837340877,0.4822359072,0.4853911404,0,0,0,0,0,0,323,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.7848101266,有色金属,801050,有色金属I,False,1,20,79,0.4444444444,钢铁,801040,钢铁I,False,1,26,27,801210|801740|801760,休闲服务I|国防军工I|传媒I,3,2120,208,0.09811320755,11,0.005188679245,1046,0.4933962264,3.467889938,5.673890708,3.18165,4.94525,7.356225,9.95702,12.43291,2120,2478,2121,2111,2122,2122,2121,2122,2122
2119,1965,2104,2122,0,0.9990570486,0.9260131951,0.9915174364,0,2015-05-21,3,,False,0,1,11,0,1,0,0,310,0.1460885957,0,0,2,0.0009425070688,389,0.1833176249,0,310,0.1460885957,391,0.184260132,0,792,786,793,792,786,793,0.3734087694,0.3723353861,0.3737040528,0.3734087694,0.3723353861,0.3737040528,0,0,0,0,0,0,322,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.825,有色金属,801050,有色金属I,False,1,22,80,0.5555555556,钢铁,801040,钢铁I,False,1,26,27,801010|801110|801150|801200|801210|801730|801740|801760|801890,农林牧渔I|家用电器I|医药生物I|商业贸易I|休闲服务I|电气设备I|国防军工I|传媒I|机械设备I,9,2120,196,0.09245283019,6,0.002830188679,967,0.4561320755,3.233159584,5.399542028,3.00535,4.6816,6.930025,9.75114,12.19352,2120,2476,2121,2111,2122,2122,2121,2122,2122
2109,2084,2105,2112,0,0.9990525817,0.9867424242,0.9966856061,0,2015-05-22,3,nonferrous,True,0,1,11,0,1,0,0,171,0.08096590909,4,0.001893939394,10,0.004734848485,251,0.118844697,0,175,0.08285984848,261,0.1235795455,0,1056,1046,1056,1056,1046,1056,0.5002368546,0.4978581628,0.5,0.5002368546,0.4978581628,0.5,0,0,0,0,0,0,332,0,28,42,0,0.875,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,77,0.8518518519,钢铁,801040,钢铁I,False,1,27,27,801010|801050|801080|801110|801120|801130|801140|801150|801160|801170|801200|801210|801230|801740|801760|801880|801890,农林牧渔I|有色金属I|电子I|家用电器I|食品饮料I|纺织服装I|轻工制造I|医药生物I|公用事业I|交通运输I|商业贸易I|休闲服务I|综合I|国防军工I|传媒I|汽车I|机械设备I,17,2110,339,0.1606635071,19,0.009004739336,1211,0.5739336493,4.051662164,6.398931137,3.72855,5.5997,8.16355,11.40698,13.45859,2110,2476,2111,2101,2112,2112,2111,2112,2112
2090,2079,2091,2092,0,0.9995217599,0.9937858509,0.9995219885,0,2015-05-25,3,bank|nonferrous|steel,True,0,1,11,0,1,0,0,187,0.08938814532,8,0.003824091778,35,0.01673040153,223,0.1065965583,0,195,0.09321223709,258,0.1233269598,0,943,933,945,943,933,945,0.4509803922,0.4483421432,0.4517208413,0.4509803922,0.4483421432,0.4517208413,0,0,0,0,0,0,352,0,28,42,0,1,银行,801780,银行I,True,1,1,16,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,77,1,钢铁,801040,钢铁I,True,1,1,27,801010|801020|801030|801040|801050|801080|801110|801120|801130|801140|801160|801170|801180|801200|801230|801710|801720|801740|801770|801780|801880|801890,农林牧渔I|采掘I|化工I|钢铁I|有色金属I|电子I|家用电器I|食品饮料I|纺织服装I|轻工制造I|公用事业I|交通运输I|房地产I|商业贸易I|综合I|建筑材料I|建筑装饰I|国防军工I|通信I|银行I|汽车I|机械设备I,22,2090,279,0.133492823,14,0.006698564593,1225,0.5861244019,4.071664139,6.299944211,3.815075,5.68225,8.16875,10.7483,12.755525,2090,2476,2091,2081,2092,2092,2091,2092,2092
2097,2093,2098,2099,0,0.9995233556,0.997141496,0.9995235827,0,2015-05-26,3,bank|nonferrous|steel,True,0,1,11,0,1,0,0,263,0.1252977608,0,0,1,0.0004764173416,331,0.1576941401,0,263,0.1252977608,332,0.1581705574,0,1260,1243,1266,1260,1243,1266,0.6005719733,0.5953065134,0.6031443545,0.6005719733,0.5953065134,0.6031443545,0,0,0,0,0,0,345,0,28,42,0,1,银行,801780,银行I,True,1,1,16,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,77,1,钢铁,801040,钢铁I,True,1,1,27,801010|801020|801030|801040|801050|801080|801110|801120|801130|801140|801150|801160|801170|801180|801200|801210|801230|801710|801720|801740|801770|801780|801880|801890,农林牧渔I|采掘I|化工I|钢铁I|有色金属I|电子I|家用电器I|食品饮料I|纺织服装I|轻工制造I|医药生物I|公用事业I|交通运输I|房地产I|商业贸易I|休闲服务I|综合I|建筑材料I|建筑装饰I|国防军工I|通信I|银行I|汽车I|机械设备I,24,2097,300,0.1430615165,16,0.007629947544,1272,0.6065808298,4.223417217,6.390191893,3.8421,5.7313,8.1895,11.2032,13.1066,2097,2476,2098,2088,2099,2099,2098,2099,2099
2096,2083,2096,2097,0,1,0.9933237959,0.9995231283,0,2015-05-27,3,bank|nonferrous|steel,True,0,1,11,0,1,0,0,229,0.1092036242,0,0,3,0.001430615165,307,0.1463996185,0,229,0.1092036242,310,0.1478302337,0,1118,1106,1121,1118,1106,1121,0.5333969466,0.5302013423,0.5345731998,0.5333969466,0.5302013423,0.5345731998,0,0,0,0,0,0,347,0,28,42,0,1,银行,801780,银行I,True,1,1,16,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,78,1,钢铁,801040,钢铁I,True,1,1,27,801010|801020|801030|801040|801050|801080|801110|801120|801130|801140|801160|801170|801200|801210|801230|801710|801720|801730|801740|801780|801790|801890,农林牧渔I|采掘I|化工I|钢铁I|有色金属I|电子I|家用电器I|食品饮料I|纺织服装I|轻工制造I|公用事业I|交通运输I|商业贸易I|休闲服务I|综合I|建筑材料I|建筑装饰I|电气设备I|国防军工I|银行I|非银金融I|机械设备I,22,2095,326,0.1556085919,23,0.01097852029,1236,0.5899761337,4.154617217,6.420693604,3.7498,5.7153,8.3263,11.4466,13.92044,2095,2476,2096,2086,2097,2097,2096,2097,2097
2083,1870,2054,2086,0,0.9990407674,0.8964525407,0.9846596357,0,2015-05-28,3,,False,0,1,11,0,1,0,0,-442,-0.2118887824,496,0.2377756472,745,0.3571428571,-566,-0.2713326942,0,54,0.02588686481,179,0.08581016299,0,926,916,928,926,916,928,0.4441247002,0.4414457831,0.4448705657,0.4441247002,0.4414457831,0.4448705657,0,0,0,0,0,0,358,0,28,42,0,0.125,银行,801780,银行I,False,1,28,16,,煤炭,,,False,0,,0,0.858974359,有色金属,801050,有色金属I,False,1,21,78,0.7777777778,钢铁,801040,钢铁I,False,1,26,27,801740,国防军工I,1,2084,419,0.2010556622,40,0.01919385797,1381,0.6626679463,4.653536752,7.15059453,4.293325,6.37345,9.1425,12.29625,14.5487,2084,2476,2085,2075,2086,2086,2085,2086,2086
2072,1794,2024,2082,0,0.9956751562,0.8616714697,0.972142171,0,2015-05-29,3,,False,0,1,11,0,1,0,0,171,0.08213256484,1,0.0004803073967,175,0.08405379443,31,0.0148895293,0,172,0.08261287224,206,0.09894332373,0,163,161,165,163,161,161,0.07832772705,0.07774022211,0.07732949087,0.07832772705,0.07774022211,0.07925072046,0,0,4,0,0,0.001921229587,362,0,28,42,0,0.25,银行,801780,银行I,False,1,27,16,,煤炭,,,False,0,,0,0.7307692308,有色金属,801050,有色金属I,False,1,25,78,0.7407407407,钢铁,801040,钢铁I,False,1,24,27,801740,国防军工I,1,2080,226,0.1086538462,22,0.01057692308,1101,0.5293269231,3.800064085,5.974725529,3.503875,5.2267,7.427025,10.28112,12.519245,2080,2476,2081,2071,2082,2082,2081,2082,2082
2065,1993,2050,2066,0,1,0.9646660213,0.9922555663,0,2015-06-01,3,steel,True,0,1,11,0,1,0,0,385,0.1863504356,0,0,3,0.001452081317,462,0.2236205227,0,385,0.1863504356,465,0.2250726041,0,474,472,475,474,472,475,0.2295399516,0.2296836983,0.2299128751,0.2295399516,0.2296836983,0.2299128751,0,0,0,0,0,0,379,0,28,42,0,0.875,银行,801780,银行I,False,1,26,16,,煤炭,,,False,0,,0,0.9743589744,有色金属,801050,有色金属I,False,1,14,78,1,钢铁,801040,钢铁I,True,1,1,27,801040|801080|801120|801140|801170|801740,钢铁I|电子I|食品饮料I|轻工制造I|交通运输I|国防军工I,6,2064,167,0.08091085271,13,0.006298449612,955,0.4626937984,3.517634572,5.397909738,3.171025,4.77185,6.8247,9.26048,11.58817,2064,2476,2065,2055,2066,2066,2065,2066,2066
2059,2017,2048,2061,0,0.9995145631,0.9786511402,0.9936923823,0,2015-06-02,3,steel,True,0,1,11,0,1,0,0,369,0.1790393013,0,0,1,0.0004852013586,450,0.2183406114,0,369,0.1790393013,451,0.2188258127,0,941,939,942,941,939,942,0.4567961165,0.4580487805,0.4570596798,0.4567961165,0.4580487805,0.4570596798,0,0,0,0,0,0,383,0,28,42,0,0.8125,银行,801780,银行I,False,1,27,16,,煤炭,,,False,0,,0,0.9743589744,有色金属,801050,有色金属I,False,1,22,78,1,钢铁,801040,钢铁I,True,1,1,27,801040|801080|801110|801140|801150|801160|801170|801200|801210|801230|801730|801740|801770|801890,钢铁I|电子I|家用电器I|轻工制造I|医药生物I|公用事业I|交通运输I|商业贸易I|休闲服务I|综合I|电气设备I|国防军工I|通信I|机械设备I,14,2059,258,0.1253035454,10,0.004856726566,1126,0.5468674114,3.791665664,6.022481253,3.4742,5.4154,7.92455,10.59988,12.44122,2059,2476,2060,2050,2061,2061,2060,2061,2061
2061,2014,2047,2062,0,1,0.9767216295,0.9927255092,0,2015-06-03,3,,False,0,1,11,0,1,0,0,194,0.09408341416,5,0.002424830262,21,0.0101842871,230,0.111542192,0,199,0.09650824442,251,0.1217264791,0,940,937,942,940,937,942,0.456089277,0.4568503169,0.4568380213,0.456089277,0.4568503169,0.4568380213,0,0,0,0,0,0,383,0,28,42,0,0.8125,银行,801780,银行I,False,1,27,16,,煤炭,,,False,0,,0,0.9875,有色金属,801050,有色金属I,False,1,11,80,0.962962963,钢铁,801040,钢铁I,False,1,22,27,801110|801140|801160|801210|801230|801740|801890,家用电器I|轻工制造I|公用事业I|休闲服务I|综合I|国防军工I|机械设备I,7,2060,264,0.1281553398,7,0.003398058252,1111,0.5393203883,3.830437487,6.03929466,3.426025,5.3224,7.8909,10.68021,12.972795,2060,2476,2061,2051,2062,2062,2061,2062,2062
2068,1979,2055,2070,0,0.9995166747,0.9560386473,0.9927536232,0,2015-06-04,3,bank,True,0,1,11,0,1,0,0,153,0.07391304348,12,0.005797101449,486,0.2347826087,-284,-0.1371980676,0,165,0.07971014493,202,0.09758454106,0,520,516,520,520,516,519,0.2513291445,0.2506070908,0.2507246377,0.2513291445,0.2506070908,0.2512077295,0,0,1,0,0,0.0004830917874,375,0,28,42,0,1,银行,801780,银行I,True,1,1,16,,煤炭,,,False,0,,0,0.9625,有色金属,801050,有色金属I,False,1,14,80,0.962962963,钢铁,801040,钢铁I,False,1,13,27,801020|801740|801780,采掘I|国防军工I|银行I,3,2068,220,0.1063829787,16,0.007736943907,1066,0.5154738878,3.897798385,5.851925435,3.389775,5.1287,7.387625,10.21195,12.602685,2068,2476,2069,2059,2070,2070,2069,2070,2070
2065,2006,2059,2066,0,1,0.9709583737,0.9966118103,0,2015-06-05,3,bank|nonferrous|steel,True,0,1,11,0,1,0,0,162,0.07841239109,3,0.001452081317,8,0.003872216844,211,0.1021297193,0,165,0.07986447241,219,0.1060019361,0,747,746,748,747,746,748,0.3617433414,0.3630170316,0.3620522749,0.3617433414,0.3630170316,0.3620522749,0,0,0,0,0,0,379,0,28,42,0,1,银行,801780,银行I,True,1,1,15,,煤炭,,,False,0,,0,1,有色金属,801050,有色金属I,True,1,1,80,1,钢铁,801040,钢铁I,True,1,1,27,801020|801040|801050|801160|801720|801740|801780,采掘I|钢铁I|有色金属I|公用事业I|建筑装饰I|国防军工I|银行I,7,2064,305,0.1477713178,11,0.005329457364,1213,0.5876937984,4.321705489,6.373271899,3.69175,5.7412,8.149425,11.28476,13.51626,2064,2476,2065,2055,2066,2066,2065,2066,2066
2052,1918,2048,2052,0,1,0.9346978558,0.9980506823,0,2015-06-08,3,bank|steel,True,0,0,10,0,0,0,0,53,0.02582846004,49,0.0238791423,126,0.06140350877,17,0.00828460039,0,102,0.04970760234,143,0.06968810916,0,475,475,475,475,475,475,0.2314814815,0.2326150833,0.2314814815,0.2314814815,0.2326150833,0.2314814815,0,0,0,0,0,0,394,0,28,42,0,1,银行,801780,银行I,True,1,1,14,,煤炭,,,False,0,,0,0.9605263158,有色金属,801050,有色金属I,False,1,14,76,1,钢铁,801040,钢铁I,True,1,1,27,801020|801040|801170|801720|801780|801790,采掘I|钢铁I|交通运输I|建筑装饰I|银行I|非银金融I,6,2050,237,0.1156097561,11,0.005365853659,1152,0.5619512195,4.302163325,6.104115171,3.62825,5.48315,7.769325,10.45605,12.621,2050,2476,2052,2042,2052,2052,2052,2052,2052
2060,1901,2053,2060,0,1,0.922815534,0.9966019417,0,2015-06-09,3,bank,True,0,0,10,0,0,0,0,68,0.03300970874,13,0.006310679612,25,0.01213592233,86,0.04174757282,0,81,0.03932038835,111,0.05388349515,0,294,294,296,294,294,296,0.1427184466,0.1434146341,0.1436893204,0.1427184466,0.1434146341,0.1436893204,0,0,0,0,0,0,387,0,28,42,0,1,银行,801780,银行I,True,1,1,14,,煤炭,,,False,0,,0,0.9736842105,有色金属,801050,有色金属I,False,1,6,76,0.962962963,钢铁,801040,钢铁I,False,1,10,27,801020|801170|801780|801790,采掘I|交通运输I|银行I|非银金融I,4,2058,105,0.05102040816,12,0.00583090379,827,0.4018464529,3.650861852,4.91360379,2.888125,4.3589,6.2303,8.31894,10.03856,2058,2476,2060,2050,2060,2060,2060,2060,2060
2056,1943,2047,2056,0,1,0.9450389105,0.9956225681,0,2015-06-10,3,bank|steel,True,0,0,10,0,0,0,0,128,0.06225680934,1,0.000486381323,4,0.001945525292,181,0.08803501946,0,129,0.06274319066,185,0.08998054475,0,366,366,367,366,366,367,0.1780155642,0.1788856305,0.1785019455,0.1780155642,0.1788856305,0.1785019455,0,0,0,0,0,0,391,0,28,42,0,1,银行,801780,银行I,True,1,1,14,,煤炭,,,False,0,,0,0.9733333333,有色金属,801050,有色金属I,False,1,10,75,1,钢铁,801040,钢铁I,True,1,1,27,801020|801040|801140|801170|801230|801780,采掘I|钢铁I|轻工制造I|交通运输I|综合I|银行I,6,2054,126,0.06134371957,1,0.0004868549172,860,0.4186952288,3.406097735,5.047743866,3.004,4.46465,6.437225,8.79623,10.489055,2054,2476,2056,2046,2056,2056,2056,2056,2056
2057,1936,2046,2057,0,1,0.9411764706,0.9946524064,0,2015-06-11,3,bank|steel,True,0,0,10,0,0,0,0,146,0.07097715119,0,0,1,0.0004861448712,188,0.09139523578,0,146,0.07097715119,189,0.09188138065,0,526,526,528,526,526,528,0.2557122022,0.2569614069,0.256684492,0.2557122022,0.2569614069,0.256684492,0,0,0,0,0,0,391,0,28,42,0,1,银行,801780,银行I,True,1,1,14,,煤炭,,,False,0,,0,0.9726027397,有色金属,801050,有色金属I,False,1,13,73,1,钢铁,801040,钢铁I,True,1,1,26,801040|801140|801210|801230|801740|801780,钢铁I|轻工制造I|休闲服务I|综合I|国防军工I|银行I,6,2055,164,0.0798053528,3,0.001459854015,873,0.4248175182,3.362461121,5.134144039,2.92355,4.4735,6.5131,9.14714,11.49608,2055,2476,2057,2047,2057,2057,2057,2057,2057
