date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,breadth_composite,breadth_change_5d,change_available,above_count_ma20,valid_count_ma20,breadth_ma20,above_count_ma60,valid_count_ma60,breadth_ma60,above_count_ma120,valid_count_ma120,breadth_ma120,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2017-09-07,multi_period_ma_breadth_bottom,bottom,0.6519078473666666,False,2965,2778,multi_period_ma_breadth_v1_20120104_20260814,0.6519078473666666,0.048154689666666584,True,2049,2778,0.7375809935,2040,2778,0.7343412527,1344,2778,0.4838012959,,,,inactive,False,False,False,False,,2
2017-09-08,multi_period_ma_breadth_bottom,bottom,0.6469242807333333,False,2965,2769,multi_period_ma_breadth_v1_20120104_20260814,0.6469242807333333,0.01043002786666658,True,1959,2769,0.707475623,2046,2769,0.7388949079,1369,2769,0.4944023113,,,,inactive,False,False,False,False,,2
2017-09-11,multi_period_ma_breadth_bottom,bottom,0.6850981809666666,False,2965,2767,multi_period_ma_breadth_v1_20120104_20260814,0.6850981809666666,0.02346567469999994,True,2066,2767,0.7466570293,2147,2767,0.7759306108,1474,2767,0.5327069028,,,,inactive,False,False,False,False,,2
2017-09-12,multi_period_ma_breadth_bottom,bottom,0.6505356928,False,2965,2769,multi_period_ma_breadth_v1_20120104_20260814,0.6505356928,-0.011581165433333318,True,1910,2769,0.6897797039,2059,2769,0.7435897436,1435,2769,0.5182376309,,,,inactive,False,False,False,False,,2
2017-09-13,multi_period_ma_breadth_bottom,bottom,0.6649819494666667,False,2965,2770,multi_period_ma_breadth_v1_20120104_20260814,0.6649819494666667,-0.007192380033333223,True,1936,2770,0.6989169675,2103,2770,0.7592057762,1487,2770,0.5368231047,,,,inactive,False,False,False,False,,2
2017-09-14,multi_period_ma_breadth_bottom,bottom,0.6524771524666666,False,2965,2772,multi_period_ma_breadth_v1_20120104_20260814,0.6524771524666666,0.0005693050999999727,True,1862,2772,0.6717171717,2074,2772,0.7481962482,1490,2772,0.5375180375,,,,inactive,False,False,False,False,,2
2017-09-15,multi_period_ma_breadth_bottom,bottom,0.6203703703666666,False,2965,2772,multi_period_ma_breadth_v1_20120104_20260814,0.6203703703666666,-0.026553910366666655,True,1655,2772,0.597041847,2016,2772,0.7272727273,1488,2772,0.5367965368,,,,inactive,False,False,False,False,,2
2017-09-18,multi_period_ma_breadth_bottom,bottom,0.6643819143666666,False,2965,2772,multi_period_ma_breadth_v1_20120104_20260814,0.6643819143666666,-0.020716266600000033,True,1816,2772,0.6551226551,2122,2772,0.7655122655,1587,2772,0.5725108225,,,,inactive,False,False,False,False,,2
2017-09-19,multi_period_ma_breadth_bottom,bottom,0.6287497000333333,False,2965,2778,multi_period_ma_breadth_v1_20120104_20260814,0.6287497000333333,-0.021785992766666706,True,1630,2778,0.5867530598,2047,2778,0.7368610511,1563,2778,0.5626349892,,,,inactive,False,False,False,False,,2
2017-09-20,multi_period_ma_breadth_bottom,bottom,0.6712263018666667,False,2965,2778,multi_period_ma_breadth_v1_20120104_20260814,0.6712263018666667,0.006244352399999986,True,1799,2778,0.6475881929,2134,2778,0.7681785457,1661,2778,0.597912167,,,,inactive,False,False,False,False,,2
2017-09-21,multi_period_ma_breadth_bottom,bottom,0.5940570332999999,False,2965,2782,multi_period_ma_breadth_v1_20120104_20260814,0.5940570332999999,-0.05842011916666667,True,1412,2782,0.5075485262,2000,2782,0.718907261,1546,2782,0.5557153127,,,,inactive,False,False,False,False,,2
2017-09-22,multi_period_ma_breadth_bottom,bottom,0.5430725054000001,False,2965,2786,multi_period_ma_breadth_v1_20120104_20260814,0.5430725054000001,-0.07729786496666657,True,1192,2786,0.4278535535,1834,2786,0.6582914573,1513,2786,0.5430725054,,,,inactive,False,False,False,False,,2
2017-09-25,multi_period_ma_breadth_bottom,bottom,0.4516977522666667,False,2965,2788,multi_period_ma_breadth_v1_20120104_20260814,0.4516977522666667,-0.2126841620999999,True,878,2788,0.3149210904,1567,2788,0.5620516499,1333,2788,0.4781205165,,,,inactive,False,False,False,False,,2
2017-09-26,multi_period_ma_breadth_bottom,bottom,0.4259458169333333,False,2965,2793,multi_period_ma_breadth_v1_20120104_20260814,0.4259458169333333,-0.20280388310000003,True,767,2793,0.2746151092,1476,2793,0.5284640172,1326,2793,0.4747583244,,,,inactive,False,False,False,False,,2
2017-09-27,multi_period_ma_breadth_bottom,bottom,0.46296296296666667,False,2965,2790,multi_period_ma_breadth_v1_20120104_20260814,0.46296296296666667,-0.20826333889999998,True,890,2790,0.3189964158,1575,2790,0.564516129,1410,2790,0.5053763441,,,,inactive,False,False,False,False,,2
2017-09-28,multi_period_ma_breadth_bottom,bottom,0.43345280766666666,False,2965,2790,multi_period_ma_breadth_v1_20120104_20260814,0.43345280766666666,-0.16060422563333326,True,827,2790,0.2964157706,1443,2790,0.5172043011,1358,2790,0.4867383513,,,,inactive,False,False,False,False,,2
2017-09-29,multi_period_ma_breadth_bottom,bottom,0.4839904420666667,False,2965,2790,multi_period_ma_breadth_v1_20120104_20260814,0.4839904420666667,-0.05908206333333338,True,969,2790,0.347311828,1608,2790,0.576344086,1474,2790,0.5283154122,,,,inactive,False,False,False,False,,2
2017-10-09,multi_period_ma_breadth_bottom,bottom,0.5680784876666667,False,2965,2786,multi_period_ma_breadth_v1_20120104_20260814,0.5680784876666667,0.11638073539999999,True,1286,2786,0.4615936827,1823,2786,0.6543431443,1639,2786,0.588298636,,,,inactive,False,False,False,False,,2
2017-10-10,multi_period_ma_breadth_bottom,bottom,0.6710919746666666,False,2965,2787,multi_period_ma_breadth_v1_20120104_20260814,0.6710919746666666,0.24514615773333331,True,1745,2787,0.6261212774,2035,2787,0.7301758163,1831,2787,0.6569788303,,,,inactive,False,False,False,False,,2
2017-10-11,multi_period_ma_breadth_bottom,bottom,0.6750388709666667,False,2965,2787,multi_period_ma_breadth_v1_20120104_20260814,0.6750388709666667,0.21207590800000004,True,1736,2787,0.6228919986,2051,2787,0.7359167564,1857,2787,0.6663078579,,,,inactive,False,False,False,False,,2
2017-10-12,multi_period_ma_breadth_bottom,bottom,0.6427632365333333,False,2965,2789,multi_period_ma_breadth_v1_20120104_20260814,0.6427632365333333,0.20931042886666668,True,1579,2789,0.5661527429,1971,2789,0.7067049122,1828,2789,0.6554320545,,,,inactive,False,False,False,False,,2
2017-10-13,multi_period_ma_breadth_bottom,bottom,0.6832557584666666,False,2965,2793,multi_period_ma_breadth_v1_20120104_20260814,0.6832557584666666,0.19926531639999995,True,1732,2793,0.6201217329,2056,2793,0.7361260294,1937,2793,0.6935195131,,,,inactive,False,False,False,False,,2
2017-10-16,multi_period_ma_breadth_bottom,bottom,0.4991642789,False,2965,2792,multi_period_ma_breadth_v1_20120104_20260814,0.4991642789,-0.0689142087666667,True,995,2792,0.3563753582,1604,2792,0.5744985673,1582,2792,0.5666189112,,,,inactive,False,False,False,False,,2
2017-10-17,multi_period_ma_breadth_bottom,bottom,0.49868483979999995,False,2965,2788,multi_period_ma_breadth_v1_20120104_20260814,0.49868483979999995,-0.17240713486666664,True,989,2788,0.3547345768,1583,2788,0.5677905308,1599,2788,0.5735294118,,,,inactive,False,False,False,False,,2
2017-10-18,multi_period_ma_breadth_bottom,bottom,0.4343615495,False,2965,2788,multi_period_ma_breadth_v1_20120104_20260814,0.4343615495,-0.2406773214666667,True,840,2788,0.3012912482,1365,2788,0.4895982783,1428,2788,0.512195122,,,,inactive,False,False,False,False,,2
2017-10-19,multi_period_ma_breadth_bottom,bottom,0.3685218432,False,2965,2785,multi_period_ma_breadth_v1_20120104_20260814,0.3685218432,-0.27424139333333336,True,690,2785,0.2477558348,1138,2785,0.4086175943,1251,2785,0.4491921005,,,,inactive,False,False,False,False,,2
2017-10-20,multi_period_ma_breadth_bottom,bottom,0.4246558946666667,False,2965,2785,multi_period_ma_breadth_v1_20120104_20260814,0.4246558946666667,-0.25859986379999994,True,861,2785,0.3091561939,1273,2785,0.4570915619,1414,2785,0.5077199282,,,,inactive,False,False,False,False,,2
2017-10-23,multi_period_ma_breadth_bottom,bottom,0.45827355333333336,False,2965,2788,multi_period_ma_breadth_v1_20120104_20260814,0.45827355333333336,-0.04089072556666662,True,1000,2788,0.3586800574,1340,2788,0.4806312769,1493,2788,0.5355093257,,,,inactive,False,False,False,False,,2
2017-10-24,multi_period_ma_breadth_bottom,bottom,0.4313936781666667,False,2965,2784,multi_period_ma_breadth_v1_20120104_20260814,0.4313936781666667,-0.06729116163333326,True,925,2784,0.3322557471,1249,2784,0.4486350575,1429,2784,0.5132902299,,,,inactive,False,False,False,False,,2
2017-10-25,multi_period_ma_breadth_bottom,bottom,0.4720028715,False,2965,2786,multi_period_ma_breadth_v1_20120104_20260814,0.4720028715,0.03764132199999998,True,1068,2786,0.3833452979,1352,2786,0.4852835607,1525,2786,0.5473797559,,,,inactive,False,False,False,False,,2
2017-10-26,multi_period_ma_breadth_bottom,bottom,0.5046080191333334,False,2965,2785,multi_period_ma_breadth_v1_20120104_20260814,0.5046080191333334,0.13608617593333344,True,1203,2785,0.431956912,1404,2785,0.5041292639,1609,2785,0.5777378815,,,,inactive,False,False,False,False,,2
2017-10-27,multi_period_ma_breadth_bottom,bottom,0.4557627929333334,False,2965,2788,multi_period_ma_breadth_v1_20120104_20260814,0.4557627929333334,0.031106898266666683,True,1047,2788,0.3755380201,1268,2788,0.4548063128,1497,2788,0.5369440459,,,,inactive,False,False,False,False,,2
2017-10-30,multi_period_ma_breadth_bottom,bottom,0.31768780606666663,False,2965,2791,multi_period_ma_breadth_v1_20120104_20260814,0.31768780606666663,-0.14058574726666673,True,644,2791,0.2307416697,912,2791,0.3267646005,1104,2791,0.395557148,,,,inactive,False,False,False,False,,2
2017-10-31,multi_period_ma_breadth_bottom,bottom,0.34559961889999996,False,2965,2799,multi_period_ma_breadth_v1_20120104_20260814,0.34559961889999996,-0.08579405926666672,True,747,2799,0.2668810289,966,2799,0.3451232583,1189,2799,0.4247945695,,,,inactive,False,False,False,False,,2
2017-11-01,multi_period_ma_breadth_bottom,bottom,0.3508208422666667,False,2965,2802,multi_period_ma_breadth_v1_20120104_20260814,0.3508208422666667,-0.12118202923333327,True,777,2802,0.2773019272,982,2802,0.3504639543,1190,2802,0.4246966453,,,,inactive,False,False,False,False,,2
2017-11-02,multi_period_ma_breadth_bottom,bottom,0.31044705326666666,False,2965,2811,multi_period_ma_breadth_v1_20120104_20260814,0.31044705326666666,-0.19416096586666676,True,667,2811,0.237282106,891,2811,0.3169690502,1060,2811,0.3770900036,,,,inactive,False,False,False,False,,2
2017-11-03,multi_period_ma_breadth_bottom,bottom,0.2848678753666667,False,2965,2813,multi_period_ma_breadth_v1_20120104_20260814,0.2848678753666667,-0.1708949175666667,True,583,2813,0.2072520441,832,2813,0.295769641,989,2813,0.351581941,,,,inactive,False,False,False,False,,2
2017-11-06,multi_period_ma_breadth_bottom,bottom,0.3100913079666667,False,2965,2811,multi_period_ma_breadth_v1_20120104_20260814,0.3100913079666667,-0.00759649809999996,True,668,2811,0.2376378513,887,2811,0.315546069,1060,2811,0.3770900036,,,,inactive,False,False,False,False,,2
2017-11-07,multi_period_ma_breadth_bottom,bottom,0.33096254146666665,False,2965,2812,multi_period_ma_breadth_v1_20120104_20260814,0.33096254146666665,-0.014637077433333312,True,762,2812,0.2709815078,924,2812,0.3285917496,1106,2812,0.393314367,,,,inactive,False,False,False,False,,2
2017-11-08,multi_period_ma_breadth_bottom,bottom,0.35073390153333334,False,2965,2816,multi_period_ma_breadth_v1_20120104_20260814,0.35073390153333334,-8.694073333337382e-05,True,857,2816,0.3043323864,962,2816,0.3416193182,1144,2816,0.40625,,,,inactive,False,False,False,False,,2
2017-11-09,multi_period_ma_breadth_bottom,bottom,0.3702520411666666,False,2965,2817,multi_period_ma_breadth_v1_20120104_20260814,0.3702520411666666,0.05980498789999994,True,952,2817,0.3379481718,986,2817,0.3500177494,1191,2817,0.4227902023,,,,inactive,False,False,False,False,,2
2017-11-10,multi_period_ma_breadth_bottom,bottom,0.3807491702333334,False,2965,2812,multi_period_ma_breadth_v1_20120104_20260814,0.3807491702333334,0.09588129486666669,True,1043,2812,0.3709103841,985,2812,0.350284495,1184,2812,0.4210526316,,,,inactive,False,False,False,False,,2
2017-11-13,multi_period_ma_breadth_bottom,bottom,0.3822238044333333,False,2965,2809,multi_period_ma_breadth_v1_20120104_20260814,0.3822238044333333,0.07213249646666664,True,1057,2809,0.3762904948,975,2809,0.3470986116,1189,2809,0.4232823069,,,,inactive,False,False,False,False,,2
2017-11-14,multi_period_ma_breadth_bottom,bottom,0.35290628706666666,False,2965,2810,multi_period_ma_breadth_v1_20120104_20260814,0.35290628706666666,0.02194374560000001,True,952,2810,0.3387900356,915,2810,0.3256227758,1108,2810,0.3943060498,,,,inactive,False,False,False,False,,2
2017-11-15,multi_period_ma_breadth_bottom,bottom,0.32170404653333334,False,2965,2809,multi_period_ma_breadth_v1_20120104_20260814,0.32170404653333334,-0.029029854999999993,True,827,2809,0.2944108224,832,2809,0.2961908152,1052,2809,0.374510502,,,,inactive,False,False,False,False,,2
2017-11-16,multi_period_ma_breadth_bottom,bottom,0.3083422587333334,False,2965,2801,multi_period_ma_breadth_v1_20120104_20260814,0.3083422587333334,-0.06190978243333323,True,787,2801,0.2809710818,808,2801,0.2884684041,996,2801,0.3555872903,,,,inactive,False,False,False,False,,2
2017-11-17,multi_period_ma_breadth_bottom,bottom,0.22095509623333331,False,2965,2806,multi_period_ma_breadth_v1_20120104_20260814,0.22095509623333331,-0.15979407400000006,True,472,2806,0.1682109765,592,2806,0.210976479,796,2806,0.2836778332,,,,inactive,False,False,False,False,,2
2017-11-20,multi_period_ma_breadth_bottom,bottom,0.22845238093333334,False,2965,2800,multi_period_ma_breadth_v1_20120104_20260814,0.22845238093333334,-0.15377142349999998,True,508,2800,0.1814285714,614,2800,0.2192857143,797,2800,0.2846428571,,,,inactive,False,False,False,False,,2
2017-11-21,multi_period_ma_breadth_bottom,bottom,0.23925211386666664,False,2965,2799,multi_period_ma_breadth_v1_20120104_20260814,0.23925211386666664,-0.11365417320000001,True,573,2799,0.20471597,629,2799,0.2247231154,807,2799,0.2883172562,,,,inactive,False,False,False,False,,2
2017-11-22,multi_period_ma_breadth_bottom,bottom,0.24248927036666665,False,2965,2796,multi_period_ma_breadth_v1_20120104_20260814,0.24248927036666665,-0.0792147761666667,True,582,2796,0.2081545064,637,2796,0.2278254649,815,2796,0.2914878398,,,,inactive,False,False,False,False,,2
2017-11-23,multi_period_ma_breadth_bottom,bottom,0.18952142256666668,False,2965,2793,multi_period_ma_breadth_v1_20120104_20260814,0.18952142256666668,-0.1188208361666667,True,391,2793,0.1399928392,512,2793,0.1833154314,685,2793,0.2452559971,,,,inactive,False,False,False,False,,2
2017-11-24,multi_period_ma_breadth_bottom,bottom,0.1937179028,False,2965,2791,multi_period_ma_breadth_v1_20120104_20260814,0.1937179028,-0.027237193433333307,True,412,2791,0.1476173415,512,2791,0.1834467933,698,2791,0.2500895736,,,,inactive,False,False,False,False,,2
2017-11-27,multi_period_ma_breadth_bottom,bottom,0.16224928366666666,False,2965,2792,multi_period_ma_breadth_v1_20120104_20260814,0.16224928366666666,-0.06620309726666668,True,313,2792,0.1121060172,428,2792,0.1532951289,618,2792,0.2213467049,,,,inactive,False,False,False,False,,2
2017-11-28,multi_period_ma_breadth_bottom,bottom,0.19097222223333335,False,2965,2784,multi_period_ma_breadth_v1_20120104_20260814,0.19097222223333335,-0.048279891633333294,True,433,2784,0.1555316092,477,2784,0.1713362069,685,2784,0.2460488506,,,,inactive,False,False,False,False,,2
2017-11-29,multi_period_ma_breadth_bottom,bottom,0.2023211294666667,False,2965,2786,multi_period_ma_breadth_v1_20120104_20260814,0.2023211294666667,-0.040168140899999955,True,515,2786,0.1848528356,479,2786,0.171931084,697,2786,0.2501794688,,,,inactive,False,False,False,False,,2
2017-11-30,multi_period_ma_breadth_bottom,bottom,0.18703570570000003,False,2965,2782,multi_period_ma_breadth_v1_20120104_20260814,0.18703570570000003,-0.002485716866666654,True,447,2782,0.1606757728,457,2782,0.1642703091,657,2782,0.2361610352,,,,inactive,False,False,False,False,,2
2017-12-01,multi_period_ma_breadth_bottom,bottom,0.20616085339999998,False,2965,2781,multi_period_ma_breadth_v1_20120104_20260814,0.20616085339999998,0.012442950599999975,True,532,2781,0.1912980942,485,2781,0.1743976987,703,2781,0.2527867673,,,,inactive,False,False,False,False,,2
2017-12-04,multi_period_ma_breadth_bottom,bottom,0.18912103746666667,False,2965,2776,multi_period_ma_breadth_v1_20120104_20260814,0.18912103746666667,0.02687175380000001,True,479,2776,0.1725504323,458,2776,0.1649855908,638,2776,0.2298270893,,,,inactive,False,False,False,False,,2
2017-12-05,multi_period_ma_breadth_bottom,bottom,0.1485611511,False,2965,2780,multi_period_ma_breadth_v1_20120104_20260814,0.1485611511,-0.04241107113333334,True,333,2780,0.1197841727,366,2780,0.1316546763,540,2780,0.1942446043,,,,inactive,False,False,False,False,,2
2017-12-06,multi_period_ma_breadth_bottom,bottom,0.1648681055,False,2965,2780,multi_period_ma_breadth_v1_20120104_20260814,0.1648681055,-0.03745302396666669,True,410,2780,0.1474820144,391,2780,0.140647482,574,2780,0.2064748201,,,,inactive,False,False,False,False,,2
2017-12-07,multi_period_ma_breadth_bottom,bottom,0.1679288376,False,2965,2773,multi_period_ma_breadth_v1_20120104_20260814,0.1679288376,-0.019106868100000035,True,447,2773,0.1611972593,384,2773,0.1384781825,566,2773,0.204111071,,,,inactive,False,False,False,False,,2
2017-12-08,multi_period_ma_breadth_bottom,bottom,0.19771771770000002,False,2965,2775,multi_period_ma_breadth_v1_20120104_20260814,0.19771771770000002,-0.008443135699999965,True,622,2775,0.2241441441,426,2775,0.1535135135,598,2775,0.2154954955,,,,inactive,False,False,False,False,,2
2017-12-11,multi_period_ma_breadth_bottom,bottom,0.2411403054,True,3228,2983,multi_period_ma_breadth_v1_20120104_20260814,0.2411403054,0.052019267933333335,True,944,3022,0.31237591,531,3022,0.1757114494,702,2983,0.2353335568,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,1,onset,True,False,False,False,,2
2017-12-12,multi_period_ma_breadth_bottom,bottom,0.2123427306,True,3228,2984,multi_period_ma_breadth_v1_20120104_20260814,0.2123427306,0.06378157949999999,True,784,3022,0.2594308405,497,3022,0.1644606221,636,2984,0.2131367292,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,2,continuation,False,True,False,True,nth_active_day,2
2017-12-13,multi_period_ma_breadth_bottom,bottom,0.24177603726666666,True,3228,2982,multi_period_ma_breadth_v1_20120104_20260814,0.24177603726666666,0.07690793176666666,True,999,3018,0.3310139165,516,3018,0.1709741551,666,2982,0.2233400402,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,3,continuation,False,True,False,False,,2
2017-12-14,multi_period_ma_breadth_bottom,bottom,0.2552479259,True,3228,2986,multi_period_ma_breadth_v1_20120104_20260814,0.2552479259,0.08731908830000001,True,1105,3022,0.3656518862,531,3022,0.1757114494,670,2986,0.2243804421,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,4,continuation,False,True,False,False,,2
2017-12-15,multi_period_ma_breadth_bottom,bottom,0.25333481139999997,True,3228,2992,multi_period_ma_breadth_v1_20120104_20260814,0.25333481139999997,0.05561709369999995,True,1141,3027,0.3769408655,508,3027,0.167822927,644,2992,0.2152406417,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,5,continuation,False,True,False,False,,2
2017-12-18,multi_period_ma_breadth_bottom,bottom,0.23563623116666665,False,3228,2994,multi_period_ma_breadth_v1_20120104_20260814,0.23563623116666665,-0.00550407423333335,True,1024,3025,0.3385123967,490,3025,0.1619834711,618,2994,0.2064128257,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000023,23,,exit,False,False,True,False,,2
2017-12-19,multi_period_ma_breadth_bottom,bottom,0.2738727013,True,3228,2994,multi_period_ma_breadth_v1_20120104_20260814,0.2738727013,0.06152997070000002,True,1288,3024,0.4259259259,534,3024,0.1765873016,656,2994,0.2191048764,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000024,24,1,onset,True,False,False,False,,2
2017-12-20,multi_period_ma_breadth_bottom,bottom,0.2353232091,False,3228,3001,multi_period_ma_breadth_v1_20120104_20260814,0.2353232091,-0.0064528281666666465,True,999,3030,0.3297029703,504,3030,0.1663366337,630,3001,0.2099300233,multi_period_ma_breadth_bottom::bottom::multi_period_ma_breadth_v1_20120104_20260814::000024,24,,exit,False,False,True,True,short_episode_exit,2
2017-12-21,multi_period_ma_breadth_bottom,bottom,0.24499052833333335,False,3228,2998,multi_period_ma_breadth_v1_20120104_20260814,0.24499052833333335,-0.01025739756666666,True,1037,3026,0.3426966292,536,3026,0.1771315268,645,2998,0.215143429,,,,inactive,False,False,False,False,,2
2017-12-22,multi_period_ma_breadth_bottom,bottom,0.2425981267,False,3228,3003,multi_period_ma_breadth_v1_20120104_20260814,0.2425981267,-0.010736684699999971,True,1034,3029,0.3413667877,531,3029,0.1753053813,634,3003,0.2111222111,,,,inactive,False,False,False,False,,2
2017-12-25,multi_period_ma_breadth_bottom,bottom,0.20654688023333334,False,3228,3005,multi_period_ma_breadth_v1_20120104_20260814,0.20654688023333334,-0.029089350933333313,True,796,3031,0.2626195975,484,3031,0.1596832728,593,3005,0.1973377704,,,,inactive,False,False,False,False,,2
2017-12-26,multi_period_ma_breadth_bottom,bottom,0.2332515988,False,3228,3004,multi_period_ma_breadth_v1_20120104_20260814,0.2332515988,-0.040621102500000034,True,989,3028,0.3266182299,517,3028,0.1707397622,608,3004,0.2023968043,,,,inactive,False,False,False,False,,2
2017-12-27,multi_period_ma_breadth_bottom,bottom,0.22006501946666668,False,3228,3001,multi_period_ma_breadth_v1_20120104_20260814,0.22006501946666668,-0.015258189633333336,True,951,3024,0.314484127,463,3024,0.1531084656,578,3001,0.1926024658,,,,inactive,False,False,False,False,,2
2017-12-28,multi_period_ma_breadth_bottom,bottom,0.23957432276666668,False,3228,2999,multi_period_ma_breadth_v1_20120104_20260814,0.23957432276666668,-0.005416205566666665,True,1090,3021,0.3608076796,496,3021,0.164184045,581,2999,0.1937312437,,,,inactive,False,False,False,False,,2
2017-12-29,multi_period_ma_breadth_bottom,bottom,0.2834286092333333,False,3228,3002,multi_period_ma_breadth_v1_20120104_20260814,0.2834286092333333,0.040830482533333295,True,1384,3023,0.4578233543,551,3023,0.1822692689,631,3002,0.2101932045,,,,inactive,False,False,False,False,,2
2018-01-02,multi_period_ma_breadth_bottom,bottom,0.3441544813,False,3228,3004,multi_period_ma_breadth_v1_20120104_20260814,0.3441544813,0.13760760106666664,True,1774,3022,0.587028458,657,3022,0.2174056916,685,3004,0.2280292943,,,,inactive,False,False,False,False,,2
2018-01-03,multi_period_ma_breadth_bottom,bottom,0.3994865978666667,False,3228,3012,multi_period_ma_breadth_v1_20120104_20260814,0.3994865978666667,0.1662349990666667,True,2130,3028,0.7034346103,754,3028,0.249009247,741,3012,0.2460159363,,,,inactive,False,False,False,False,,2
2018-01-04,multi_period_ma_breadth_bottom,bottom,0.39977653816666664,False,3228,3009,multi_period_ma_breadth_v1_20120104_20260814,0.39977653816666664,0.17971151869999996,True,2098,3025,0.693553719,779,3025,0.2575206612,747,3009,0.2482552343,,,,inactive,False,False,False,False,,2
2018-01-05,multi_period_ma_breadth_bottom,bottom,0.40611877766666665,False,3228,3011,multi_period_ma_breadth_v1_20120104_20260814,0.40611877766666665,0.16654445489999997,True,2101,3026,0.6943159286,830,3026,0.2742894911,752,3011,0.2497509133,,,,inactive,False,False,False,False,,2
2018-01-08,multi_period_ma_breadth_bottom,bottom,0.39944499359999996,False,3228,3014,multi_period_ma_breadth_v1_20120104_20260814,0.39944499359999996,0.11601638436666667,True,1972,3027,0.6514701024,873,3027,0.2884043608,779,3014,0.2584605176,,,,inactive,False,False,False,False,,2
2018-01-09,multi_period_ma_breadth_bottom,bottom,0.3976313908333333,False,3228,3016,multi_period_ma_breadth_v1_20120104_20260814,0.3976313908333333,0.05347690953333334,True,1945,3028,0.642338177,889,3028,0.2935931308,775,3016,0.2569628647,,,,inactive,False,False,False,False,,2
2018-01-10,multi_period_ma_breadth_bottom,bottom,0.34152538853333336,False,3228,3019,multi_period_ma_breadth_v1_20120104_20260814,0.34152538853333336,-0.05796120933333332,True,1536,3029,0.5070980522,828,3029,0.2733575437,737,3019,0.2441205697,,,,inactive,False,False,False,False,,2
2018-01-11,multi_period_ma_breadth_bottom,bottom,0.37758337133333336,False,3228,3022,multi_period_ma_breadth_v1_20120104_20260814,0.37758337133333336,-0.022193166833333278,True,1801,3032,0.5939973615,876,3032,0.2889182058,755,3022,0.2498345467,,,,inactive,False,False,False,False,,2
2018-01-12,multi_period_ma_breadth_bottom,bottom,0.35375324319999996,False,3228,3024,multi_period_ma_breadth_v1_20120104_20260814,0.35375324319999996,-0.0523655344666667,True,1653,3031,0.5453645661,837,3031,0.2761464863,725,3024,0.2397486772,,,,inactive,False,False,False,False,,2
2018-01-15,multi_period_ma_breadth_bottom,bottom,0.22629030023333332,False,3228,3028,multi_period_ma_breadth_v1_20120104_20260814,0.22629030023333332,-0.17315469336666664,True,837,3035,0.2757825371,628,3035,0.2069192751,594,3028,0.1961690885,,,,inactive,False,False,False,False,,2
2018-01-16,multi_period_ma_breadth_bottom,bottom,0.2593867684333333,False,3228,3031,multi_period_ma_breadth_v1_20120104_20260814,0.2593867684333333,-0.13824462240000002,True,1007,3037,0.3315772144,712,3037,0.2344418834,643,3031,0.2121412075,,,,inactive,False,False,False,False,,2
2018-01-17,multi_period_ma_breadth_bottom,bottom,0.2680987121666667,False,3228,3028,multi_period_ma_breadth_v1_20120104_20260814,0.2680987121666667,-0.07342667636666667,True,1093,3034,0.3602504944,723,3034,0.2382992749,623,3028,0.2057463672,,,,inactive,False,False,False,False,,2
2018-01-18,multi_period_ma_breadth_bottom,bottom,0.2831964744,False,3228,3024,multi_period_ma_breadth_v1_20120104_20260814,0.2831964744,-0.09438689693333335,True,1181,3030,0.3897689769,759,3030,0.2504950495,633,3024,0.2093253968,,,,inactive,False,False,False,False,,2
2018-01-19,multi_period_ma_breadth_bottom,bottom,0.27672963766666664,False,3228,3032,multi_period_ma_breadth_v1_20120104_20260814,0.27672963766666664,-0.07702360553333332,True,1119,3035,0.3686985173,770,3035,0.2537067545,630,3032,0.2077836412,,,,inactive,False,False,False,False,,2
2018-01-22,multi_period_ma_breadth_bottom,bottom,0.3180883642666667,False,3228,3027,multi_period_ma_breadth_v1_20120104_20260814,0.3180883642666667,0.09179806403333338,True,1331,3028,0.4395640687,901,3027,0.2976544433,657,3027,0.2170465808,,,,inactive,False,False,False,False,,2
2018-01-23,multi_period_ma_breadth_bottom,bottom,0.32833006896666667,False,3228,3028,multi_period_ma_breadth_v1_20120104_20260814,0.32833006896666667,0.06894330053333336,True,1362,3029,0.4496533509,941,3028,0.3107661823,680,3028,0.2245706737,,,,inactive,False,False,False,False,,2
2018-01-24,multi_period_ma_breadth_bottom,bottom,0.3652475676333333,False,3228,3034,multi_period_ma_breadth_v1_20120104_20260814,0.3652475676333333,0.09714885546666663,True,1568,3035,0.5166392092,1045,3034,0.3444297956,712,3034,0.2346736981,,,,inactive,False,False,False,False,,2
