date,signal_id,model_id,direction,version,fold_id,validation_year,test_year,raw_value,pred_score,threshold,raw_triggered,triggered,universe_size,valid_count,truth_intensity,pred_probability_5d,actual_entry_within_5d,pred_probability_10d,actual_entry_within_10d,pred_probability_20d,actual_entry_within_20d,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-07-18,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.5848040646045,39.5848040646045,35.74450791221926,True,False,1,1,0.0,0.39584804064604495,0.0,0.39584804064604495,0.0,0.43420806711556625,0.0,,,,inactive,False,False,False,False,,2
2019-07-19,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,37.5933958083637,37.5933958083637,35.74450791221926,True,False,1,1,0.0,0.37593395808363705,0.0,0.37593395808363705,0.0,0.4348875746510486,0.0,,,,inactive,False,False,False,False,,2
2019-07-22,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.955121654664346,39.955121654664346,35.74450791221926,True,False,1,1,0.0,0.39955121654664344,0.0,0.39955121654664344,0.0,0.42139749063752235,0.0,,,,inactive,False,False,False,False,,2
2019-07-23,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.97535870462443,39.97535870462443,35.74450791221926,True,False,1,1,0.0,0.3997535870462443,0.0,0.3997535870462443,0.0,0.4361804270755632,0.0,,,,inactive,False,False,False,False,,2
2019-07-24,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,40.798951559659976,40.798951559659976,35.74450791221926,True,False,1,1,0.0,0.4079895155965998,0.0,0.4079895155965998,0.0,0.437711337196792,0.0,,,,inactive,False,False,False,False,,2
2019-07-25,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,41.6037635974484,41.6037635974484,35.74450791221926,True,False,1,1,0.0,0.416037635974484,0.0,0.416037635974484,0.0,0.4428665216012901,0.0,,,,inactive,False,False,False,False,,2
2019-07-26,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,41.25713413902164,41.25713413902164,35.74450791221926,True,False,1,1,0.0,0.4125713413902164,0.0,0.4125713413902164,0.0,0.4362009393569281,0.0,,,,inactive,False,False,False,False,,2
2019-07-29,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.37634164486893,39.37634164486893,35.74450791221926,True,False,1,1,0.0,0.3937634164486893,0.0,0.3937634164486893,0.0,0.43679177480744946,0.0,,,,inactive,False,False,False,False,,2
2019-07-30,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,34.64277357543185,34.64277357543185,35.74450791221926,False,False,1,1,0.0,0.3426641621749831,0.0,0.35520940743943474,0.0,0.40669587909605315,0.0,,,,inactive,False,False,False,False,,2
2019-07-31,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.58464226163283,35.58464226163283,35.74450791221926,False,False,1,1,0.0,0.3558464226163283,0.0,0.3558464226163283,0.0,0.4008146545221947,0.0,,,,inactive,False,False,False,False,,2
2019-08-01,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,36.1129796679927,36.1129796679927,35.74450791221926,True,True,1,1,0.0,0.36112979667992695,0.0,0.36112979667992695,0.0,0.4044321652291945,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000005,5,1,onset,True,False,False,False,,2
2019-08-02,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.3220391361461,35.3220391361461,35.74450791221926,False,False,1,1,0.0,0.353220391361461,0.0,0.353220391361461,0.0,0.39613787409274576,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000005,5,,exit,False,False,True,True,short_episode_exit,2
2019-08-05,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,33.06373656203207,33.06373656203207,35.74450791221926,False,False,1,1,0.0,0.3293204133894133,0.0,0.3337102541591046,0.0,0.40232159577926685,0.0,,,,inactive,False,False,False,False,,2
2019-08-06,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.66578752870725,35.66578752870725,35.74450791221926,False,False,1,1,0.0,0.3566578752870725,0.0,0.3566578752870725,0.0,0.41323603625514305,0.0,,,,inactive,False,False,False,False,,2
2019-08-07,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.590215861068543,30.590215861068543,35.74450791221926,False,False,1,1,0.0,0.29288557999584336,0.0,0.33627417537865034,0.0,0.40127269713054925,0.0,,,,inactive,False,False,False,False,,2
2019-08-08,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.035036485903706,25.035036485903706,35.74450791221926,False,False,1,1,0.0,0.23108377504076535,0.0,0.29530574110167096,0.0,0.37026907571904355,0.0,,,,inactive,False,False,False,False,,2
2019-08-09,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,24.79638850490175,24.79638850490175,35.74450791221926,False,False,1,1,0.0,0.22740065451785046,0.0,0.2959447562884073,0.0,0.37425726635501116,0.0,,,,inactive,False,False,False,False,,2
2019-08-12,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,23.132104729692752,23.132104729692752,35.74450791221926,False,False,1,1,0.0,0.20727508579835852,0.0,0.2874282907935885,0.0,0.371082917008356,0.0,,,,inactive,False,False,False,False,,2
2019-08-13,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,20.324244543836254,20.324244543836254,35.74450791221926,False,False,1,1,0.0,0.16697652191800882,0.0,0.2878629336525212,0.0,0.37810659305245325,0.0,,,,inactive,False,False,False,False,,2
2019-08-14,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.843282916716564,22.843282916716564,35.74450791221926,False,False,1,1,0.0,0.20495978710195106,0.0,0.2832032606526664,0.0,0.37165587200247746,0.0,,,,inactive,False,False,False,False,,2
2019-08-15,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,26.93401051335756,26.93401051335756,35.74450791221926,False,False,1,1,0.0,0.2609572765931595,0.0,0.2889000383945465,0.0,0.3722306770809273,0.0,,,,inactive,False,False,False,False,,2
2019-08-16,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,23.790063749721497,23.790063749721497,35.74450791221926,False,False,1,1,0.0,0.21274013792474988,0.0,0.29660846983296696,0.0,0.38298805178330486,0.0,,,,inactive,False,False,False,False,,2
2019-08-19,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.174757591125392,25.174757591125392,35.74450791221926,False,False,1,1,0.0,0.22720653658637366,0.0,0.30901000100264125,0.0,0.38212912231352975,0.0,,,,inactive,False,False,False,False,,2
2019-08-20,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.877444063560155,30.877444063560155,35.74450791221926,False,False,1,1,0.0,0.2926844255334953,0.0,0.3463178092071829,0.0,0.4104211767552672,0.0,,,,inactive,False,False,False,False,,2
2019-08-21,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.60404751491934,30.60404751491934,35.74450791221926,False,False,1,1,0.0,0.2928388089043313,0.0,0.3368443630538717,0.0,0.38919408703034003,0.0,,,,inactive,False,False,False,False,,2
2019-08-22,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,27.971996367496228,27.971996367496228,35.74450791221926,False,False,1,1,0.0,0.2522312216080468,0.0,0.34386036183109836,0.0,0.3932216129376843,0.0,,,,inactive,False,False,False,False,,2
2019-08-23,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.880569983201017,30.880569983201017,35.74450791221926,False,False,1,1,0.0,0.29710209167770363,0.0,0.33611411885872544,0.0,0.38688083801563056,0.0,,,,inactive,False,False,False,False,,2
2019-08-26,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.82699101448006,30.82699101448006,35.74450791221926,False,False,1,1,0.0,0.2978231077727708,0.0,0.3326457823462035,0.0,0.38095548085236713,0.0,,,,inactive,False,False,False,False,,2
2019-08-27,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,33.338475069402605,33.338475069402605,35.74450791221926,False,False,1,1,0.0,0.32333974915323177,0.0,0.3568230876225462,0.0,0.3919978145921206,0.0,,,,inactive,False,False,False,False,,2
2019-08-28,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.76216302776324,35.76216302776324,35.74450791221926,True,True,1,1,0.0,0.3523670865984472,0.0,0.3698822321957314,0.0,0.39057602544223397,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000006,6,1,onset,True,False,False,False,,2
2019-08-29,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,34.91173505344141,34.91173505344141,35.74450791221926,False,False,1,1,0.0,0.3444560516421834,0.0,0.3599937146162859,0.0,0.3934468784726954,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000006,6,,exit,False,False,True,True,short_episode_exit,2
2019-08-30,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,33.91277832946284,33.91277832946284,35.74450791221926,False,False,1,1,0.0,0.33463405360327214,0.0,0.34961315257445974,0.0,0.3839361742629553,0.0,,,,inactive,False,False,False,False,,2
2019-09-02,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,31.166812287241168,31.166812287241168,35.74450791221926,False,False,1,1,0.0,0.29773225221899136,0.0,0.34418515439705916,0.0,0.38976423173660557,0.0,,,,inactive,False,False,False,False,,2
2019-09-03,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,34.69061253720879,34.69061253720879,35.74450791221926,False,False,1,1,0.0,0.3421106337265142,0.0,0.35809560587842665,0.0,0.39465539593918075,0.0,,,,inactive,False,False,False,False,,2
2019-09-04,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,42.91867562140425,42.91867562140425,35.74450791221926,True,True,1,1,0.0,0.42918675621404256,0.0,0.42918675621404256,0.0,0.42918675621404256,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000007,7,1,onset,True,False,False,False,,2
2019-09-05,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,47.99218095156077,47.99218095156077,35.74450791221926,True,True,1,1,0.0,0.47992180951560776,0.0,0.47992180951560776,0.0,0.47992180951560776,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000007,7,2,continuation,False,True,False,True,nth_active_day,2
2019-09-06,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,41.38087407242121,41.38087407242121,35.74450791221926,True,False,1,1,0.0,0.4138087407242121,0.0,0.4138087407242121,0.0,0.43983642914808413,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000007,7,,exit,False,False,True,False,,2
2019-09-09,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,52.682723464294114,52.682723464294114,35.74450791221926,True,False,1,1,0.0,0.5268272346429411,0.0,0.5268272346429411,0.0,0.5268272346429411,0.0,,,,inactive,False,False,False,False,,2
2019-09-10,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,54.530937863176966,54.530937863176966,35.74450791221926,True,False,1,1,0.0,0.5453093786317696,0.0,0.5453093786317696,0.0,0.5453093786317696,0.0,,,,inactive,False,False,False,False,,2
2019-09-11,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,52.64228982712926,52.64228982712926,35.74450791221926,True,False,1,1,0.0,0.5264228982712926,0.0,0.5264228982712926,0.0,0.5264228982712926,0.0,,,,inactive,False,False,False,False,,2
2019-09-12,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,45.60606298449994,45.60606298449994,35.74450791221926,True,False,1,1,0.0,0.4560606298449995,0.0,0.4560606298449995,0.0,0.46350035972475395,0.0,,,,inactive,False,False,False,False,,2
2019-09-16,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,53.34473268575416,53.34473268575416,35.74450791221926,True,False,1,1,0.0,0.5334473268575416,0.0,0.5334473268575416,0.0,0.5334473268575416,0.0,,,,inactive,False,False,False,False,,2
2019-09-17,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,45.49683756663669,45.49683756663669,35.74450791221926,True,False,1,1,0.0,0.454968375666367,0.0,0.454968375666367,0.0,0.454968375666367,0.0,,,,inactive,False,False,False,False,,2
2019-09-18,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,42.5817475054921,42.5817475054921,35.74450791221926,True,False,1,1,0.0,0.42581747505492107,0.0,0.42581747505492107,0.0,0.4503646842682408,0.0,,,,inactive,False,False,False,False,,2
2019-09-19,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,43.046419902501704,43.046419902501704,35.74450791221926,True,False,1,1,0.0,0.4304641990250171,0.0,0.4304641990250171,0.0,0.45467617782835434,0.0,,,,inactive,False,False,False,False,,2
2019-09-20,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,45.07607499051463,45.07607499051463,35.74450791221926,True,False,1,1,0.0,0.4507607499051463,0.0,0.4507607499051463,0.0,0.4507607499051463,0.0,,,,inactive,False,False,False,False,,2
2019-09-23,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,41.43367359550457,41.43367359550457,35.74450791221926,True,False,1,1,0.0,0.4143367359550457,0.0,0.4143367359550457,0.0,0.43100961362091084,0.0,,,,inactive,False,False,False,False,,2
2019-09-24,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.00281124717367,39.00281124717367,35.74450791221926,True,False,1,1,0.0,0.3900281124717367,0.0,0.3900281124717367,0.0,0.4299794310240312,0.0,,,,inactive,False,False,False,False,,2
2019-09-25,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,36.42763421500613,36.42763421500613,35.74450791221926,True,False,1,1,0.0,0.36427634215006127,0.0,0.36427634215006127,0.0,0.40162473313234337,0.0,,,,inactive,False,False,False,False,,2
2019-09-26,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,29.856785494146205,29.856785494146205,35.74450791221926,False,False,1,1,0.0,0.2947481652617018,0.0,0.30748046419423597,0.0,0.37629711247085634,0.0,,,,inactive,False,False,False,False,,2
2019-09-27,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,26.84801463054436,26.84801463054436,35.74450791221926,False,False,1,1,0.0,0.2536140256904807,0.0,0.30316776107369037,0.0,0.38290746009843657,0.0,,,,inactive,False,False,False,False,,2
2019-09-30,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,24.2173180297374,24.2173180297374,35.74450791221926,False,False,1,1,0.0,0.22911226443800178,0.0,0.27264865063590915,0.0,0.3579600144049411,0.0,,,,inactive,False,False,False,False,,2
2019-10-08,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,24.09403192051593,24.09403192051593,35.74450791221926,False,False,1,1,0.0,0.2262380969072244,0.0,0.27524550456700747,0.0,0.3565648013419065,0.0,,,,inactive,False,False,False,False,,2
2019-10-09,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,24.861165893309618,24.861165893309618,35.74450791221926,False,False,1,1,0.0,0.23185071192051554,0.0,0.28772053529578445,0.0,0.37074778782045437,0.0,,,,inactive,False,False,False,False,,2
2019-10-10,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.73167529763379,25.73167529763379,35.74450791221926,False,False,1,1,0.0,0.2380602635686381,0.0,0.302248561594304,0.0,0.38484407590975694,0.0,,,,inactive,False,False,False,False,,2
2019-10-11,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,27.90757499108405,27.90757499108405,35.74450791221926,False,False,1,1,0.0,0.26461812660216416,0.0,0.3128102042977521,0.0,0.3828956704182526,0.0,,,,inactive,False,False,False,False,,2
2019-10-14,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,32.11254140726694,32.11254140726694,35.74450791221926,False,False,1,1,0.0,0.3086662585781318,0.0,0.3501967768932571,0.0,0.40352364873619767,0.0,,,,inactive,False,False,False,False,,2
2019-10-15,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.7331665153605,35.7331665153605,35.74450791221926,False,False,1,1,0.0,0.35733166515360504,0.0,0.35733166515360504,0.0,0.3971456029499021,0.0,,,,inactive,False,False,False,False,,2
2019-10-16,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,34.973049345568995,34.973049345568995,35.74450791221926,False,False,1,1,0.0,0.34868248364347204,0.0,0.35217584968419846,0.0,0.3947196018207789,0.0,,,,inactive,False,False,False,False,,2
2019-10-17,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.472620668279305,35.472620668279305,35.74450791221926,False,False,1,1,0.0,0.35472620668279303,0.0,0.35472620668279303,0.0,0.3958402779467374,0.0,,,,inactive,False,False,False,False,,2
2019-10-18,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,33.277377699850405,33.277377699850405,35.74450791221926,False,False,1,1,0.0,0.3327737769985041,0.0,0.3327737769985041,0.0,0.3781247942021184,0.0,,,,inactive,False,False,False,False,,2
2019-10-21,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,31.426464789611806,31.426464789611806,35.74450791221926,False,False,1,1,0.0,0.31219066120221983,0.0,0.31910395018188076,0.0,0.37585299301906894,0.0,,,,inactive,False,False,False,False,,2
2019-10-22,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,32.00208433895544,32.00208433895544,35.74450791221926,False,False,1,1,0.0,0.3140865794707016,0.0,0.333867459200211,0.0,0.3880539656235398,0.0,,,,inactive,False,False,False,False,,2
2019-10-23,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,32.24769656235195,32.24769656235195,35.74450791221926,False,False,1,1,0.0,0.32023944481872896,0.0,0.32769784750136394,0.0,0.3782078344039497,0.0,,,,inactive,False,False,False,False,,2
2019-10-24,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,32.10999133445668,32.10999133445668,35.74450791221926,False,False,1,1,0.0,0.31999143950656894,0.0,0.3236863522998953,0.0,0.3717570976481963,0.0,,,,inactive,False,False,False,False,,2
2019-10-25,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,32.13300332414861,32.13300332414861,35.74450791221926,False,False,1,1,0.0,0.3183909454123471,0.0,0.32818790484281063,0.0,0.37709256730929547,0.0,,,,inactive,False,False,False,False,,2
2019-10-28,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,35.757023066654256,35.757023066654256,35.74450791221926,True,True,1,1,0.0,0.3550006065822956,0.0,0.36356602019645207,0.0,0.3929379008244701,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000008,8,1,onset,True,False,False,False,,2
2019-10-29,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,39.83443151005003,39.83443151005003,35.74450791221926,True,True,1,1,0.0,0.39834431510050033,0.0,0.39834431510050033,0.0,0.39834431510050033,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000008,8,2,continuation,False,True,False,True,nth_active_day,2
2019-10-30,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,34.89200901192851,34.89200901192851,35.74450791221926,False,False,1,1,0.0,0.3489200901192851,0.0,0.3489200901192851,0.0,0.37982215106054296,0.0,ml_elastic_net::top::all_a_ml_walk_forward_v3::000008,8,,exit,False,False,True,False,,2
2019-10-31,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,29.90095418935149,29.90095418935149,35.74450791221926,False,False,1,1,0.0,0.2990095418935149,0.0,0.2990095418935149,0.0,0.35883698765661787,0.0,,,,inactive,False,False,False,False,,2
2019-11-01,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,29.985057980428675,29.985057980428675,35.74450791221926,False,False,1,1,0.0,0.29809507184160866,0.0,0.3039467650505356,0.0,0.3665170327639769,0.0,,,,inactive,False,False,False,False,,2
2019-11-04,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.775871193855885,30.775871193855885,35.74450791221926,False,False,1,1,0.0,0.30651815807635713,0.0,0.3106533376170297,0.0,0.37247504622681327,0.0,,,,inactive,False,False,False,False,,2
2019-11-05,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,30.532406869365218,30.532406869365218,35.74450791221926,False,False,1,1,0.0,0.3041496935987454,0.0,0.30806427724843477,0.0,0.3657557871447622,0.0,,,,inactive,False,False,False,False,,2
2019-11-06,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,27.723434132174855,27.723434132174855,35.74450791221926,False,False,1,1,0.0,0.27161016907067037,0.0,0.2903574099075978,0.0,0.35752745452871104,0.0,,,,inactive,False,False,False,False,,2
2019-11-07,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,26.549206402945174,26.549206402945174,35.74450791221926,False,False,1,1,0.0,0.25546761047078115,0.0,0.2888824556663499,0.0,0.3646202097944629,0.0,,,,inactive,False,False,False,False,,2
2019-11-08,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.123222278679375,25.123222278679375,35.74450791221926,False,False,1,1,0.0,0.23721535073317124,0.0,0.2839382575785797,0.0,0.3586023546042521,0.0,,,,inactive,False,False,False,False,,2
2019-11-11,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,26.750564441373605,26.750564441373605,35.74450791221926,False,False,1,1,0.0,0.2659178779717639,0.0,0.2712104327783378,0.0,0.34573560296727046,0.0,,,,inactive,False,False,False,False,,2
2019-11-12,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,28.759678410380552,28.759678410380552,35.74450791221926,False,False,1,1,0.0,0.2859407403639985,0.0,0.29146088616335525,0.0,0.3630311973523554,0.0,,,,inactive,False,False,False,False,,2
2019-11-13,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,26.20029876700111,26.20029876700111,35.74450791221926,False,False,1,1,0.0,0.25279888510791704,0.0,0.28347922698156397,0.0,0.3617630968520614,0.0,,,,inactive,False,False,False,False,,2
2019-11-14,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.65755728515119,25.65755728515119,35.74450791221926,False,False,1,1,0.0,0.24485037369474297,0.0,0.28393437088397283,0.0,0.3619126372182794,0.0,,,,inactive,False,False,False,False,,2
2019-11-15,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,27.46756686529897,27.46756686529897,35.74450791221926,False,False,1,1,0.0,0.2704251454559028,0.0,0.28459355611285914,0.0,0.3622814075354782,0.0,,,,inactive,False,False,False,False,,2
2019-11-18,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,25.04092735352359,25.04092735352359,35.74450791221926,False,False,1,1,0.0,0.23648942932107184,0.0,0.2828889100349521,0.0,0.3658157449160332,0.0,,,,inactive,False,False,False,False,,2
2019-11-19,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.327264256627405,22.327264256627405,35.74450791221926,False,False,1,1,0.0,0.20023385933604648,0.0,0.27702980343680506,0.0,0.3561541440560683,0.0,,,,inactive,False,False,False,False,,2
2019-11-20,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.600508148631164,22.600508148631164,35.74450791221926,False,False,1,1,0.0,0.20808472071761785,0.0,0.26781925661326383,0.0,0.3461920195230321,0.0,,,,inactive,False,False,False,False,,2
2019-11-21,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,23.393568179492963,23.393568179492963,35.74450791221926,False,False,1,1,0.0,0.2190852927582023,0.0,0.2685865895472935,0.0,0.34700137794923713,0.0,,,,inactive,False,False,False,False,,2
2019-11-22,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.174549449492,22.174549449492,35.74450791221926,False,False,1,1,0.0,0.20155966123339336,0.0,0.26884577210514893,0.0,0.34557236067866254,0.0,,,,inactive,False,False,False,False,,2
2019-11-25,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,20.99902822338155,20.99902822338155,35.74450791221926,False,False,1,1,0.0,0.18852331723055676,0.0,0.26007986724141924,0.0,0.3452131011763395,0.0,,,,inactive,False,False,False,False,,2
2019-11-26,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.927826961345275,22.927826961345275,35.74450791221926,False,False,1,1,0.0,0.21546726363493557,0.0,0.26150395022999284,0.0,0.3470857392356113,0.0,,,,inactive,False,False,False,False,,2
2019-11-27,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,22.164866246818796,22.164866246818796,35.74450791221926,False,False,1,1,0.0,0.2081869278580008,0.0,0.2530593765586247,0.0,0.33868852356107504,0.0,,,,inactive,False,False,False,False,,2
2019-11-28,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,21.506871398264376,21.506871398264376,35.74450791221926,False,False,1,1,0.0,0.19988227095872532,0.0,0.2505037477051202,0.0,0.33601755304631464,0.0,,,,inactive,False,False,False,False,,2
2019-11-29,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,21.950857989062474,21.950857989062474,35.74450791221926,False,False,1,1,0.0,0.20441079154378672,0.0,0.25473675269991347,0.0,0.34593156599471603,0.0,,,,inactive,False,False,False,False,,2
2019-12-02,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,20.941748270775626,20.941748270775626,35.74450791221926,False,False,1,1,0.0,0.19064312121339375,0.0,0.2532243261946021,0.0,0.3457556600080964,0.0,,,,inactive,False,False,False,False,,2
2019-12-03,ml_elastic_net,elastic_net,top,all_a_ml_walk_forward_v3,wf_2019,2018,2019,21.218844687286147,21.218844687286147,35.74450791221926,False,False,1,1,0.0,0.19734120650395207,0.0,0.24683200773365005,0.0,0.3288534979736811,0.0,,,,inactive,False,False,False,False,,2
