signal_id,direction,version,event_kind,aggregation,index_id,index_name,observation_unit,match_scope,timing_slice,region_form_slice,region_count,matched_region_count,missed_region_count,region_recall,episode_count,matched_episode_count,false_alarm_count,isolated_false_alarm_count,duplicate_alarm_count,unclassified_episode_count,episode_precision,median_lead_lag_days,q25_lead_lag_days,q75_lead_lag_days
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,all,multi_lobe,19,5,14,0.2631578947368421,25,5,20,10,10,0,0.2,1.0,-2.0,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,all,single_lobe,17,7,10,0.4117647058823529,27,7,20,18,2,0,0.25925925925925924,0.0,-3.5,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,confirmation,all,36,6,30,0.16666666666666666,22,6,16,13,3,0,0.2727272727272727,1.0,1.0,4.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,confirmation,multi_lobe,19,3,16,0.15789473684210525,11,3,8,6,2,0,0.2727272727272727,1.0,1.0,3.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,confirmation,single_lobe,17,3,14,0.17647058823529413,11,3,8,7,1,0,0.2727272727272727,1.0,1.0,3.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,prediction,all,36,6,30,0.16666666666666666,30,6,24,15,9,0,0.2,-4.0,-9.75,-1.25
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,prediction,multi_lobe,19,2,17,0.10526315789473684,14,2,12,4,8,0,0.14285714285714285,-8.5,-11.75,-5.25
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,all_a,全A,region_or_episode,window,prediction,single_lobe,17,4,13,0.23529411764705882,16,4,12,11,1,0,0.25,-3.5,-7.25,-0.75
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,cni2000,国证2000,region_or_episode,loose,all,all,31,6,25,0.1935483870967742,52,6,46,35,7,0,0.11538461538461539,-0.5,-2.0,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,cni2000,国证2000,region_or_episode,loose,all,multi_lobe,14,3,11,0.21428571428571427,19,3,16,10,5,0,0.15789473684210525,-2.0,-2.5,1.5
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,cni2000,国证2000,region_or_episode,loose,all,single_lobe,17,3,14,0.17647058823529413,33,3,30,25,2,0,0.09090909090909091,1.0,-0.5,1.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,cni2000,国证2000,region_or_episode,loose,confirmation,all,31,3,28,0.0967741935483871,16,3,13,11,0,0,0.1875,1.0,1.0,3.0
new_high_low_breadth_top,top,new_high_low_breadth_v1_20120104_20260814,onset,index,cni2000,国证2000,region_or_episode,loose,confirmation,multi_lobe,14,1,13,0.07142857142857142,4,1,3,3,0,0,0.25,5.0,5.0,5.0
