date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,new_high_low_net_composite,new_high_low_net_change_5d,change_available,new_high_count_60,new_low_count_60,new_high_low_net_count_60,new_high_ratio_60,new_low_ratio_60,new_high_low_net_ratio_60,valid_count_high_low_60,new_high_count_120,new_low_count_120,new_high_low_net_count_120,new_high_ratio_120,new_low_ratio_120,new_high_low_net_ratio_120,valid_count_high_low_120,new_high_count_250,new_low_count_250,new_high_low_net_count_250,new_high_ratio_250,new_low_ratio_250,new_high_low_net_ratio_250,valid_count_high_low_250,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2018-03-27,new_high_low_breadth_bottom,bottom,0.025072782569999997,False,3228,2826,new_high_low_breadth_v1_20120104_20260814,0.025072782569999997,0.016699330595999998,True,142,12,130,0.04766700235,0.004028197382,0.04363880497,2979,61,7,54,0.020483546,0.002350570853,0.01813297515,2978,43,5,38,0.0152158528,0.001769285209,0.01344656759,2826,,,,inactive,False,False,False,False,,2
2018-03-28,new_high_low_breadth_bottom,bottom,0.015273011594,False,3228,2822,new_high_low_breadth_v1_20120104_20260814,0.015273011594,-0.0002906732836666648,True,125,45,80,0.04201680672,0.01512605042,0.0268907563,2975,50,19,31,0.01681237391,0.006388702085,0.01042367182,2974,30,6,24,0.01063075833,0.002126151665,0.008504606662,2822,,,,inactive,False,False,False,False,,2
2018-03-29,new_high_low_breadth_bottom,bottom,0.005420645124999999,False,3228,2823,new_high_low_breadth_v1_20120104_20260814,0.005420645124999999,0.0034589698026666654,True,75,41,34,0.02521008403,0.01378151261,0.01142857143,2975,27,20,7,0.00907868191,0.006724949563,0.002353732347,2974,12,5,7,0.004250797024,0.001771165427,0.002479631598,2823,,,,inactive,False,False,False,False,,2
2018-03-30,new_high_low_breadth_bottom,bottom,0.03051486113,False,3228,2831,new_high_low_breadth_v1_20120104_20260814,0.03051486113,0.14628700951,True,157,7,150,0.05271994627,0.002350570853,0.05036937542,2978,75,5,70,0.02519314746,0.001679543164,0.0235136043,2977,54,4,50,0.01907453197,0.001412928294,0.01766160367,2831,,,,inactive,False,False,False,False,,2
2018-04-02,new_high_low_breadth_bottom,bottom,0.04737554982,False,3228,2834,new_high_low_breadth_v1_20120104_20260814,0.04737554982,0.21046848705333332,True,264,14,250,0.08859060403,0.004697986577,0.08389261745,2980,114,12,102,0.03826787513,0.004028197382,0.03423967774,2979,76,8,68,0.02681721948,0.002822865208,0.02399435427,2834,,,,inactive,False,False,False,False,,2
2018-04-03,new_high_low_breadth_bottom,bottom,0.006620822602666668,False,3228,2842,new_high_low_breadth_v1_20120104_20260814,0.006620822602666668,-0.01845195996733333,True,109,60,49,0.03654039557,0.02011397922,0.01642641636,2983,49,44,5,0.01643192488,0.01475519785,0.001676727029,2982,27,22,5,0.009500351865,0.007741027445,0.001759324419,2842,,,,inactive,False,False,False,False,,2
2018-04-04,new_high_low_breadth_bottom,bottom,0.017721252963666667,False,3228,2846,new_high_low_breadth_v1_20120104_20260814,0.017721252963666667,0.0024482413696666674,True,154,40,114,0.05159128978,0.01340033501,0.03819095477,2985,61,31,30,0.02044235925,0.01038873995,0.0100536193,2984,34,20,14,0.01194659171,0.007027406887,0.004919184821,2846,,,,inactive,False,False,False,False,,2
2018-04-09,new_high_low_breadth_bottom,bottom,-0.0033588829756666665,False,3228,2847,new_high_low_breadth_v1_20120104_20260814,-0.0033588829756666665,-0.008779528100666666,True,102,86,16,0.03419376467,0.02883003688,0.005363727791,2983,43,66,-23,0.01441985245,0.02213279678,-0.007712944333,2982,21,43,-22,0.007376185458,0.01510361784,-0.007727432385,2847,,,,inactive,False,False,False,False,,2
2018-04-10,new_high_low_breadth_bottom,bottom,0.007214638789999999,False,3228,2853,new_high_low_breadth_v1_20120104_20260814,0.007214638789999999,-0.023300222340000003,True,109,41,68,0.03650368386,0.01373074347,0.02277294039,2986,36,31,5,0.01206030151,0.01038525963,0.001675041876,2985,18,26,-8,0.006309148265,0.009113214161,-0.002804065896,2853,,,,inactive,False,False,False,False,,2
2018-04-11,new_high_low_breadth_bottom,bottom,0.01622953689,False,3228,2854,new_high_low_breadth_v1_20120104_20260814,0.01622953689,-0.03114601293,True,114,15,99,0.03815261044,0.005020080321,0.03313253012,2988,51,15,36,0.01707398728,0.005021760964,0.01205222631,2987,23,13,10,0.008058864751,0.004555010512,0.00350385424,2854,,,,inactive,False,False,False,False,,2
2018-04-12,new_high_low_breadth_bottom,bottom,0.014525441776666667,False,3228,2858,new_high_low_breadth_v1_20120104_20260814,0.014525441776666667,0.007904619174,True,111,21,90,0.037111334,0.00702106319,0.03009027081,2991,49,16,33,0.01638795987,0.005351170569,0.0110367893,2990,21,14,7,0.007347795661,0.004898530441,0.00244926522,2858,,,,inactive,False,False,False,False,,2
2018-04-13,new_high_low_breadth_bottom,bottom,0.014226105708333332,False,3228,2863,new_high_low_breadth_v1_20120104_20260814,0.014226105708333332,-0.003495147255333335,True,105,23,82,0.03508185767,0.007684597394,0.02739726027,2993,49,20,29,0.01637700535,0.006684491979,0.009692513369,2992,30,14,16,0.01047851904,0.00488997555,0.005588543486,2863,,,,inactive,False,False,False,False,,2
2018-04-16,new_high_low_breadth_bottom,bottom,-0.015840372423333336,False,3228,2859,new_high_low_breadth_v1_20120104_20260814,-0.015840372423333336,-0.01248148944766667,True,82,118,-36,0.02745229327,0.03950451958,-0.01205222631,2987,43,104,-61,0.01440053583,0.03482920295,-0.02042866711,2986,26,69,-43,0.009094088842,0.0241343127,-0.01504022385,2859,,,,inactive,False,False,False,False,,2
2018-04-17,new_high_low_breadth_bottom,bottom,-0.03676249729666667,False,3228,2857,new_high_low_breadth_v1_20120104_20260814,-0.03676249729666667,-0.04397713608666667,True,85,193,-108,0.02847571189,0.06465661642,-0.03618090452,2985,43,167,-124,0.01441018767,0.05596514745,-0.04155495979,2984,27,120,-93,0.009450472524,0.04200210011,-0.03255162758,2857,,,,inactive,False,False,False,False,,2
2018-04-18,new_high_low_breadth_bottom,bottom,-0.06818275283333335,False,3228,2857,new_high_low_breadth_v1_20120104_20260814,-0.06818275283333335,-0.08441228972333334,True,83,281,-198,0.0278430057,0.09426366991,-0.06642066421,2981,26,253,-227,0.008724832215,0.08489932886,-0.07617449664,2980,15,192,-177,0.005250262513,0.06720336017,-0.06195309765,2857,,,,inactive,False,False,False,False,,2
2018-04-19,new_high_low_breadth_bottom,bottom,0.014020972091999997,False,3228,2858,new_high_low_breadth_v1_20120104_20260814,0.014020972091999997,-0.0005044696846666693,True,114,23,91,0.03826787513,0.007720711648,0.03054716348,2979,47,20,27,0.0157824043,0.006715916723,0.009066487576,2978,25,18,7,0.008747375787,0.006298110567,0.00244926522,2858,,,,inactive,False,False,False,False,,2
2018-04-20,new_high_low_breadth_bottom,bottom,-0.06791704751000001,False,3228,2857,new_high_low_breadth_v1_20120104_20260814,-0.06791704751000001,-0.08214315321833335,True,55,258,-203,0.0184811828,0.08669354839,-0.06821236559,2976,15,236,-221,0.005042016807,0.07932773109,-0.07428571429,2975,10,185,-175,0.003500175009,0.06475323766,-0.06125306265,2857,,,,inactive,False,False,False,False,,2
2018-04-23,new_high_low_breadth_bottom,bottom,-0.10670231285,False,3228,2862,new_high_low_breadth_v1_20120104_20260814,-0.10670231285,-0.09086194042666666,True,41,371,-330,0.01376300772,0.1245384357,-0.110775428,2979,14,345,-331,0.004701141706,0.1158495635,-0.1111484218,2978,7,288,-281,0.002445842068,0.1006289308,-0.09818308875,2862,,,,inactive,False,False,False,False,,2
2018-04-24,new_high_low_breadth_bottom,bottom,-0.0034724674500000003,False,3228,2862,new_high_low_breadth_v1_20120104_20260814,-0.0034724674500000003,0.033290029846666666,True,74,55,19,0.02485723883,0.01847497481,0.006382264024,2977,27,51,-24,0.009072580645,0.01713709677,-0.008064516129,2976,13,38,-25,0.004542278127,0.01327742837,-0.008735150245,2862,,,,inactive,False,False,False,False,,2
2018-04-25,new_high_low_breadth_bottom,bottom,0.019137802126333335,False,3228,2863,new_high_low_breadth_v1_20120104_20260814,0.019137802126333335,0.08732055495966667,True,132,25,107,0.04432505037,0.008394895903,0.03593015447,2978,64,25,39,0.0214981525,0.008397715821,0.01310043668,2977,44,20,24,0.01536849459,0.006985679357,0.008382815229,2863,,,,inactive,False,False,False,False,,2
2018-04-26,new_high_low_breadth_bottom,bottom,-0.044063752129999995,False,3228,2862,new_high_low_breadth_v1_20120104_20260814,-0.044063752129999995,-0.05808472422199999,True,101,212,-111,0.03396099529,0.07128446537,-0.03732347007,2974,49,196,-147,0.01648166835,0.06592667339,-0.04944500505,2973,30,160,-130,0.01048218029,0.05590496157,-0.04542278127,2862,,,,inactive,False,False,False,False,,2
2018-04-27,new_high_low_breadth_bottom,bottom,-0.05209789042333333,False,3228,2869,new_high_low_breadth_v1_20120104_20260814,-0.05209789042333333,0.01581915708666668,True,98,250,-152,0.03293010753,0.08400537634,-0.05107526882,2976,57,229,-172,0.01915966387,0.07697478992,-0.05781512605,2975,44,180,-136,0.01533635413,0.06273963053,-0.0474032764,2869,,,,inactive,False,False,False,False,,2
2018-05-02,new_high_low_breadth_bottom,bottom,-0.05920868722,True,3228,2867,new_high_low_breadth_v1_20120104_20260814,-0.05920868722,0.047493625629999994,True,110,274,-164,0.0369872226,0.09213180901,-0.05514458642,2974,68,260,-192,0.02287251934,0.08745375042,-0.06458123108,2973,52,218,-166,0.01813742588,0.07603767004,-0.05790024416,2867,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000021,21,1,onset,True,False,False,False,,2
2018-05-03,new_high_low_breadth_bottom,bottom,-0.07926502003666666,False,3228,2870,new_high_low_breadth_v1_20120104_20260814,-0.07926502003666666,-0.07579255258666666,True,81,302,-221,0.02723604573,0.1015467384,-0.07431069267,2974,34,288,-254,0.01143625967,0.09687184662,-0.08543558695,2973,27,251,-224,0.009407665505,0.08745644599,-0.07804878049,2870,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000021,21,,exit,False,False,True,True,short_episode_exit,2
2018-05-04,new_high_low_breadth_bottom,bottom,0.014961145668333333,False,3228,2874,new_high_low_breadth_v1_20120104_20260814,0.014961145668333333,-0.004176656458000002,True,129,39,90,0.04333221364,0.01310043668,0.03023177696,2977,62,36,26,0.02083333333,0.01209677419,0.00873655914,2976,46,29,17,0.01600556715,0.01009046625,0.005915100905,2874,,,,inactive,False,False,False,False,,2
2018-05-07,new_high_low_breadth_bottom,bottom,0.032290950340000006,False,3228,2880,new_high_low_breadth_v1_20120104_20260814,0.032290950340000006,0.07635470247000001,True,199,35,164,0.06675612211,0.0117410265,0.05501509561,2981,106,33,73,0.0355704698,0.0110738255,0.0244966443,2980,73,23,50,0.02534722222,0.007986111111,0.01736111111,2880,,,,inactive,False,False,False,False,,2
2018-05-08,new_high_low_breadth_bottom,bottom,0.034480590043333335,False,3228,2882,new_high_low_breadth_v1_20120104_20260814,0.034480590043333335,0.08657848046666666,True,203,14,189,0.06805229635,0.004693261817,0.06335903453,2983,88,14,74,0.02951039571,0.004694835681,0.02481556003,2982,56,12,44,0.01943095073,0.004163775156,0.01526717557,2882,,,,inactive,False,False,False,False,,2
2018-05-09,new_high_low_breadth_bottom,bottom,0.021775332340666666,False,3228,2880,new_high_low_breadth_v1_20120104_20260814,0.021775332340666666,0.08098401956066667,True,152,12,140,0.05100671141,0.004026845638,0.04697986577,2980,46,11,35,0.0154414233,0.003692514267,0.01174890903,2979,29,10,19,0.01006944444,0.003472222222,0.006597222222,2880,,,,inactive,False,False,False,False,,2
2018-05-10,new_high_low_breadth_bottom,bottom,0.03456259632000001,False,3228,2886,new_high_low_breadth_v1_20120104_20260814,0.03456259632000001,0.11382761635666666,True,214,14,200,0.0717398592,0.004693261817,0.06704659739,2983,83,13,70,0.02783366868,0.004359490275,0.0234741784,2982,50,12,38,0.01732501733,0.004158004158,0.01316701317,2886,,,,inactive,False,False,False,False,,2
2018-05-11,new_high_low_breadth_bottom,bottom,0.02895052420333333,False,3228,2889,new_high_low_breadth_v1_20120104_20260814,0.02895052420333333,0.013989378534999998,True,176,22,154,0.05896147404,0.007370184255,0.05159128978,2985,87,20,67,0.02915549598,0.006702412869,0.02245308311,2984,55,18,37,0.01903772932,0.006230529595,0.01280719972,2889,,,,inactive,False,False,False,False,,2
2018-05-14,new_high_low_breadth_bottom,bottom,0.002183806507533334,False,3228,2896,new_high_low_breadth_v1_20120104_20260814,0.002183806507533334,-0.03010714383246667,True,88,54,34,0.02944128471,0.01806624289,0.01137504182,2989,46,47,-1,0.01539491299,0.01572958501,-0.0003346720214,2988,26,39,-13,0.008977900552,0.01346685083,-0.004488950276,2896,,,,inactive,False,False,False,False,,2
2018-05-15,new_high_low_breadth_bottom,bottom,0.0057719206573333326,False,3228,2896,new_high_low_breadth_v1_20120104_20260814,0.0057719206573333326,-0.028708669386000002,True,124,69,55,0.04147157191,0.02307692308,0.01839464883,2990,60,56,4,0.02007360321,0.018735363,0.001338240214,2989,43,50,-7,0.0148480663,0.01726519337,-0.002417127072,2896,,,,inactive,False,False,False,False,,2
2018-05-16,new_high_low_breadth_bottom,bottom,0.02660230611,False,3228,2906,new_high_low_breadth_v1_20120104_20260814,0.02660230611,0.004826973769333335,True,181,48,133,0.06039372706,0.01601601602,0.04437771104,2997,110,42,68,0.03671562083,0.01401869159,0.02269692924,2996,70,33,37,0.0240880936,0.01135581555,0.01273227805,2906,,,,inactive,False,False,False,False,,2
2018-05-17,new_high_low_breadth_bottom,bottom,-0.0023120509433333333,False,3228,2910,new_high_low_breadth_v1_20120104_20260814,-0.0023120509433333333,-0.03687464726333334,True,106,87,19,0.03533333333,0.029,0.006333333333,3000,52,65,-13,0.01733911304,0.0216738913,-0.004334778259,2999,26,52,-26,0.008934707904,0.01786941581,-0.008934707904,2910,,,,inactive,False,False,False,False,,2
2018-05-18,new_high_low_breadth_bottom,bottom,-0.0025352525516666663,False,3228,2912,new_high_low_breadth_v1_20120104_20260814,-0.0025352525516666663,-0.031485776755,True,103,84,19,0.03435623749,0.02801867912,0.006337558372,2998,49,63,-14,0.01634968302,0.02102102102,-0.004671338005,2997,20,47,-27,0.006868131868,0.01614010989,-0.009271978022,2912,,,,inactive,False,False,False,False,,2
2018-05-21,new_high_low_breadth_bottom,bottom,0.030864216923333337,False,3228,2909,new_high_low_breadth_v1_20120104_20260814,0.030864216923333337,0.028680410415800002,True,181,19,162,0.06045424182,0.006346025384,0.05410821643,2994,89,16,73,0.02973605079,0.005345806883,0.0243902439,2993,51,10,41,0.01753179787,0.003437607425,0.01409419044,2909,,,,inactive,False,False,False,False,,2
2018-05-22,new_high_low_breadth_bottom,bottom,0.029932444506666666,False,3228,2914,new_high_low_breadth_v1_20120104_20260814,0.029932444506666666,0.024160523849333333,True,172,14,158,0.05742904841,0.004674457429,0.05275459098,2995,85,8,77,0.02839011356,0.002672010688,0.02571810287,2994,41,8,33,0.01407000686,0.002745367193,0.01132463967,2914,,,,inactive,False,False,False,False,,2
2018-05-23,new_high_low_breadth_bottom,bottom,0.028252657440000006,False,3228,2918,new_high_low_breadth_v1_20120104_20260814,0.028252657440000006,0.0016503513300000043,True,189,48,141,0.06308411215,0.01602136182,0.04706275033,2996,111,33,78,0.03706176962,0.01101836394,0.02604340568,2995,59,25,34,0.02021932831,0.008567511995,0.01165181631,2918,,,,inactive,False,False,False,False,,2
2018-05-24,new_high_low_breadth_bottom,bottom,-0.001608522197,False,3228,2917,new_high_low_breadth_v1_20120104_20260814,-0.001608522197,0.0007035287463333334,True,105,102,3,0.03508185767,0.03407951888,0.001002338791,2993,69,69,0,0.02306149733,0.02306149733,0.0,2992,38,55,-17,0.01302708262,0.018854988,-0.005827905382,2917,,,,inactive,False,False,False,False,,2
2018-05-25,new_high_low_breadth_bottom,bottom,-0.02784166453,False,3228,2919,new_high_low_breadth_v1_20120104_20260814,-0.02784166453,-0.025306411978333335,True,106,205,-99,0.03539232053,0.06844741235,-0.03305509182,2995,66,133,-67,0.02204408818,0.04442217769,-0.02237808951,2994,27,109,-82,0.009249743063,0.03734155533,-0.02809181226,2919,,,,inactive,False,False,False,False,,2
2018-05-28,new_high_low_breadth_bottom,bottom,-0.05001740737333333,False,3228,2928,new_high_low_breadth_v1_20120104_20260814,-0.05001740737333333,-0.08088162429666666,True,156,350,-194,0.05198267244,0.1166277907,-0.06464511829,3001,102,224,-122,0.034,0.07466666667,-0.04066666667,3000,64,195,-131,0.0218579235,0.06659836066,-0.04474043716,2928,,,,inactive,False,False,False,False,,2
2018-05-29,new_high_low_breadth_bottom,bottom,-0.05088292550666667,False,3228,2926,new_high_low_breadth_v1_20120104_20260814,-0.05088292550666667,-0.08081537001333333,True,167,351,-184,0.05572238906,0.1171171171,-0.06139472806,2997,107,235,-128,0.03571428571,0.07843791722,-0.04272363151,2996,66,208,-142,0.02255639098,0.07108680793,-0.04853041695,2926,,,,inactive,False,False,False,False,,2
2018-05-30,new_high_low_breadth_bottom,bottom,-0.24776016616666666,False,3228,2922,new_high_low_breadth_v1_20120104_20260814,-0.24776016616666666,-0.2760128236066667,True,45,1007,-962,0.01504513541,0.3366766968,-0.3216315614,2991,25,682,-657,0.008361204013,0.2280936455,-0.2197324415,2990,18,608,-590,0.006160164271,0.2080766598,-0.2019164956,2922,,,,inactive,False,False,False,False,,2
2018-05-31,new_high_low_breadth_bottom,bottom,-0.052341928700000005,False,3228,2920,new_high_low_breadth_v1_20120104_20260814,-0.052341928700000005,-0.050733406503000004,True,102,286,-184,0.03413654618,0.09571619813,-0.06157965194,2988,59,206,-147,0.01975225979,0.06896551724,-0.04921325745,2987,36,171,-135,0.01232876712,0.05856164384,-0.04623287671,2920,,,,inactive,False,False,False,False,,2
2018-06-01,new_high_low_breadth_bottom,bottom,-0.07834957041,False,3228,2923,new_high_low_breadth_v1_20120104_20260814,-0.07834957041,-0.050507905879999995,True,92,390,-298,0.03077952492,0.1304784209,-0.09969889595,2989,49,250,-201,0.01639892905,0.08366800535,-0.06726907631,2988,27,226,-199,0.009237085186,0.07731782415,-0.06808073897,2923,,,,inactive,False,False,False,False,,2
2018-06-04,new_high_low_breadth_bottom,bottom,-0.07003754216333334,False,3228,2929,new_high_low_breadth_v1_20120104_20260814,-0.07003754216333334,-0.020020134790000012,True,56,319,-263,0.01870407482,0.1065464262,-0.08784235137,2994,29,210,-181,0.009689274975,0.07016371534,-0.06047444036,2993,12,193,-181,0.00409696142,0.06589279618,-0.06179583476,2929,,,,inactive,False,False,False,False,,2
2018-06-05,new_high_low_breadth_bottom,bottom,-0.035881809613333336,False,3228,2929,new_high_low_breadth_v1_20120104_20260814,-0.035881809613333336,0.015001115893333333,True,78,197,-119,0.02604340568,0.06577629382,-0.03973288815,2995,49,145,-96,0.01636606546,0.04843019372,-0.03206412826,2994,25,130,-105,0.008535336292,0.04438374872,-0.03584841243,2929,,,,inactive,False,False,False,False,,2
2018-06-06,new_high_low_breadth_bottom,bottom,0.003199627789333333,False,3228,2928,new_high_low_breadth_v1_20120104_20260814,0.003199627789333333,0.250959793956,True,95,65,30,0.0317513369,0.02172459893,0.01002673797,2992,64,52,12,0.02139752591,0.0173854898,0.004012036108,2991,33,46,-13,0.0112704918,0.01571038251,-0.00443989071,2928,,,,inactive,False,False,False,False,,2
2018-06-07,new_high_low_breadth_bottom,bottom,-0.018435595653333334,False,3228,2926,new_high_low_breadth_v1_20120104_20260814,-0.018435595653333334,0.03390633304666667,True,71,139,-68,0.02376966856,0.04653498493,-0.02276531637,2987,53,92,-39,0.01774949766,0.03081044876,-0.01306095111,2986,29,86,-57,0.00991114149,0.02939166097,-0.01948051948,2926,,,,inactive,False,False,False,False,,2
2018-06-08,new_high_low_breadth_bottom,bottom,-0.1780099701333333,False,3228,2926,new_high_low_breadth_v1_20120104_20260814,-0.1780099701333333,-0.0996603997233333,True,43,689,-646,0.01440053583,0.2307434695,-0.2163429337,2986,26,504,-478,0.008710217755,0.1688442211,-0.1601340034,2985,17,478,-461,0.005809979494,0.1633629528,-0.1575529733,2926,,,,inactive,False,False,False,False,,2
2018-06-11,new_high_low_breadth_bottom,bottom,-0.15659807153333333,False,3352,2928,new_high_low_breadth_v1_20120104_20260814,-0.15659807153333333,-0.08656052936999999,True,36,627,-591,0.01140684411,0.1986692015,-0.1872623574,3156,23,459,-436,0.007355292613,0.1467860569,-0.1394307643,3127,6,425,-419,0.002049180328,0.1451502732,-0.1431010929,2928,,,,inactive,False,False,False,False,,2
2018-06-12,new_high_low_breadth_bottom,bottom,-0.11522983403333335,False,3352,2927,new_high_low_breadth_v1_20120104_20260814,-0.11522983403333335,-0.07934802442000002,True,60,487,-427,0.01902346227,0.1544071021,-0.1353836398,3154,38,359,-321,0.01215611004,0.1148432502,-0.1026871401,3126,21,336,-315,0.007174581483,0.1147933037,-0.1076187222,2927,,,,inactive,False,False,False,False,,2
2018-06-13,new_high_low_breadth_bottom,bottom,-0.1620677655,False,3352,2930,new_high_low_breadth_v1_20120104_20260814,-0.1620677655,-0.16526739328933332,True,48,652,-604,0.01521394612,0.2066561014,-0.1914421553,3155,32,482,-450,0.01023345059,0.1541413495,-0.1439078989,3127,19,461,-442,0.006484641638,0.157337884,-0.1508532423,2930,,,,inactive,False,False,False,False,,2
2018-06-14,new_high_low_breadth_bottom,bottom,-0.20839014296666666,False,3352,2927,new_high_low_breadth_v1_20120104_20260814,-0.20839014296666666,-0.18995454731333333,True,38,812,-774,0.01205583756,0.2576142132,-0.2455583756,3152,19,601,-582,0.00608,0.19232,-0.18624,3125,5,571,-566,0.001708233686,0.195080287,-0.1933720533,2927,,,,inactive,False,False,False,False,,2
2018-06-15,new_high_low_breadth_bottom,bottom,-0.32772118896666663,False,3352,2922,new_high_low_breadth_v1_20120104_20260814,-0.32772118896666663,-0.14971121883333333,True,31,1278,-1247,0.009850651414,0.4061010486,-0.3962503972,3147,15,921,-906,0.004804612428,0.2950032031,-0.2901985906,3122,1,868,-867,0.0003422313484,0.2970568104,-0.2967145791,2922,,,,inactive,False,False,False,False,,2
2018-06-19,new_high_low_breadth_bottom,bottom,-0.5999309929333333,False,3352,2911,new_high_low_breadth_v1_20120104_20260814,-0.5999309929333333,-0.44333292139999997,True,8,2173,-2165,0.002554278416,0.6938058748,-0.6912515964,3132,4,1740,-1736,0.001287001287,0.5598455598,-0.5585585586,3108,0,1601,-1601,0.0,0.5499828238,-0.5499828238,2911,,,,inactive,False,False,False,False,,2
2018-06-20,new_high_low_breadth_bottom,bottom,-0.41091424126666665,False,3352,2914,new_high_low_breadth_v1_20120104_20260814,-0.41091424126666665,-0.2956844072333333,True,14,1447,-1433,0.004467134652,0.4617102744,-0.4572431398,3134,7,1216,-1209,0.002250803859,0.3909967846,-0.3887459807,3110,2,1129,-1127,0.0006863417982,0.3874399451,-0.3867536033,2914,,,,inactive,False,False,False,False,,2
2018-06-21,new_high_low_breadth_bottom,bottom,-0.3301534864666667,False,3352,2916,new_high_low_breadth_v1_20120104_20260814,-0.3301534864666667,-0.1680857209666667,True,28,1171,-1143,0.00893712097,0.3737631663,-0.3648260453,3133,15,992,-977,0.004824702477,0.3190736571,-0.3142489546,3109,8,916,-908,0.002743484225,0.3141289438,-0.3113854595,2916,,,,inactive,False,False,False,False,,2
2018-06-22,new_high_low_breadth_bottom,bottom,-0.4118436509,False,3352,2921,new_high_low_breadth_v1_20120104_20260814,-0.4118436509,-0.20345350793333336,True,18,1453,-1435,0.005739795918,0.4633290816,-0.4575892857,3136,8,1224,-1216,0.002570694087,0.3933161954,-0.3907455013,3112,4,1135,-1131,0.001369394043,0.3885655597,-0.3871961657,2921,,,,inactive,False,False,False,False,,2
2018-06-25,new_high_low_breadth_bottom,bottom,-0.03707841029666667,False,3352,2929,new_high_low_breadth_v1_20120104_20260814,-0.03707841029666667,0.29064277867,True,28,152,-124,0.008914358485,0.04839223177,-0.03947787329,3141,14,126,-112,0.004488618147,0.04039756332,-0.03590894517,3119,8,113,-105,0.002731307614,0.03857972004,-0.03584841243,2929,,,,inactive,False,False,False,False,,2
2018-06-26,new_high_low_breadth_bottom,bottom,-0.1608350891,True,3352,2936,new_high_low_breadth_v1_20120104_20260814,-0.1608350891,0.4390959038333333,True,20,597,-577,0.006357279085,0.1897647807,-0.1834075016,3146,14,491,-477,0.00448,0.15712,-0.15264,3125,8,438,-430,0.00272479564,0.1491825613,-0.1464577657,2936,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000022,22,1,onset,True,False,False,False,,2
2018-06-27,new_high_low_breadth_bottom,bottom,-0.03931250684333333,False,3352,2944,new_high_low_breadth_v1_20120104_20260814,-0.03931250684333333,0.37160173442333333,True,27,166,-139,0.008563273073,0.05264827149,-0.04408499841,3153,12,137,-125,0.003828972559,0.04371410338,-0.03988513082,3134,5,105,-100,0.001698369565,0.03566576087,-0.0339673913,2944,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000022,22,,exit,False,False,True,True,short_episode_exit,2
2018-06-28,new_high_low_breadth_bottom,bottom,-0.07653385852333333,True,3352,2952,new_high_low_breadth_v1_20120104_20260814,-0.07653385852333333,0.25361962794333337,True,17,299,-282,0.005383153895,0.09468017733,-0.08929702343,3158,9,241,-232,0.002867155145,0.07677604333,-0.07390888818,3139,6,202,-196,0.002032520325,0.06842818428,-0.06639566396,2952,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000023,23,1,onset,True,False,False,False,,2
2018-06-29,new_high_low_breadth_bottom,bottom,-0.04724208682666667,False,3352,2958,new_high_low_breadth_v1_20120104_20260814,-0.04724208682666667,0.36460156407333333,True,21,191,-170,0.00663507109,0.06034755134,-0.05371248025,3165,14,156,-142,0.004444444444,0.04952380952,-0.04507936508,3150,8,135,-127,0.002704530088,0.04563894523,-0.04293441515,2958,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000023,23,,exit,False,False,True,True,short_episode_exit,2
2018-07-02,new_high_low_breadth_bottom,bottom,-0.05247259181666667,False,3352,2968,new_high_low_breadth_v1_20120104_20260814,-0.05247259181666667,-0.015394181520000001,True,31,212,-181,0.009766855703,0.06679269061,-0.05702583491,3174,20,186,-166,0.006331117442,0.05887939221,-0.05254827477,3159,15,157,-142,0.005053908356,0.05289757412,-0.04784366577,2968,,,,inactive,False,False,False,False,,2
2018-07-03,new_high_low_breadth_bottom,bottom,-0.07260189063,True,3352,2981,new_high_low_breadth_v1_20120104_20260814,-0.07260189063,0.08823319847,True,25,283,-258,0.007854225573,0.08890983349,-0.08105560792,3183,17,242,-225,0.005364468287,0.07636478384,-0.07100031556,3169,7,203,-196,0.0023482053,0.06809795371,-0.06574974841,2981,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000024,24,1,onset,True,False,False,False,,2
2018-07-04,new_high_low_breadth_bottom,bottom,-0.03314661365,False,3352,2982,new_high_low_breadth_v1_20120104_20260814,-0.03314661365,0.006165893193333334,True,16,134,-118,0.005026704367,0.04209864907,-0.03707194471,3183,11,113,-102,0.003471126538,0.03565793626,-0.03218680972,3169,7,97,-90,0.00234741784,0.03252850436,-0.03018108652,2982,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000024,24,,exit,False,False,True,True,short_episode_exit,2
