date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,ma_window,ma_breadth,breadth_change_5d,change_available,above_count,ma_valid_count,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2013-01-04,ma120_breadth_reversal_bottom,bottom,0.5460644007,False,2290,2236,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5460644007,0.11837355199999994,True,1221,2236,,,,inactive,False,False,False,False,,2
2013-01-07,ma120_breadth_reversal_bottom,bottom,0.6013452915,False,2290,2230,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6013452915,0.08140227160000002,True,1341,2230,,,,inactive,False,False,False,False,,2
2013-01-08,ma120_breadth_reversal_bottom,bottom,0.6708520179,False,2290,2230,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6708520179,0.20573573880000007,True,1496,2230,,,,inactive,False,False,False,False,,2
2013-01-09,ma120_breadth_reversal_bottom,bottom,0.6841397849,False,2290,2232,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6841397849,0.16419676500000002,True,1527,2232,,,,inactive,False,False,False,False,,2
2013-01-10,ma120_breadth_reversal_bottom,bottom,0.7284560144,False,2290,2228,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7284560144,0.1673185735999999,True,1623,2228,,,,inactive,False,False,False,False,,2
2013-01-11,ma120_breadth_reversal_bottom,bottom,0.5921938089,False,2290,2229,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5921938089,0.0461294082,True,1320,2229,,,,inactive,False,False,False,False,,2
2013-01-14,ma120_breadth_reversal_bottom,bottom,0.7774294671,False,2290,2233,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7774294671,0.1760841756,True,1736,2233,,,,inactive,False,False,False,False,,2
2013-01-15,ma120_breadth_reversal_bottom,bottom,0.863738234,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.863738234,0.1928862161,True,1927,2231,,,,inactive,False,False,False,False,,2
2013-01-16,ma120_breadth_reversal_bottom,bottom,0.8502913492,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8502913492,0.1661515643,True,1897,2231,,,,inactive,False,False,False,False,,2
2013-01-17,ma120_breadth_reversal_bottom,bottom,0.8126400717,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8126400717,0.0841840573,True,1813,2231,,,,inactive,False,False,False,False,,2
2013-01-18,ma120_breadth_reversal_bottom,bottom,0.8689038031,False,2290,2235,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8689038031,0.2767099942000001,True,1942,2235,,,,inactive,False,False,False,False,,2
2013-01-21,ma120_breadth_reversal_bottom,bottom,0.8910714286,False,2290,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8910714286,0.11364196149999994,True,1996,2240,,,,inactive,False,False,False,False,,2
2013-01-22,ma120_breadth_reversal_bottom,bottom,0.820569902,False,2290,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.820569902,-0.04316833200000003,True,1843,2246,,,,inactive,False,False,False,False,,2
2013-01-23,ma120_breadth_reversal_bottom,bottom,0.8136424432,False,2290,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8136424432,-0.03664890600000004,True,1825,2243,,,,inactive,False,False,False,False,,2
2013-01-24,ma120_breadth_reversal_bottom,bottom,0.6878895815,False,2290,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6878895815,-0.12475049019999995,True,1545,2246,,,,inactive,False,False,False,False,,2
2013-01-25,ma120_breadth_reversal_bottom,bottom,0.678412132,False,2290,2242,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.678412132,-0.1904916711000001,True,1521,2242,,,,inactive,False,False,False,False,,2
2013-01-28,ma120_breadth_reversal_bottom,bottom,0.7924107143,False,2290,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7924107143,-0.09866071430000001,True,1775,2240,,,,inactive,False,False,False,False,,2
2013-01-29,ma120_breadth_reversal_bottom,bottom,0.8303571429,False,2290,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8303571429,0.009787240899999938,True,1860,2240,,,,inactive,False,False,False,False,,2
2013-01-30,ma120_breadth_reversal_bottom,bottom,0.8285077951,False,2290,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8285077951,0.014865351900000046,True,1860,2245,,,,inactive,False,False,False,False,,2
2013-01-31,ma120_breadth_reversal_bottom,bottom,0.8154735438,False,2290,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8154735438,0.12758396230000002,True,1834,2249,,,,inactive,False,False,False,False,,2
2013-02-01,ma120_breadth_reversal_bottom,bottom,0.8345931525,False,2290,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8345931525,0.15618102050000005,True,1877,2249,,,,inactive,False,False,False,False,,2
2013-02-04,ma120_breadth_reversal_bottom,bottom,0.8024911032,False,2290,2248,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8024911032,0.01008038890000007,True,1804,2248,,,,inactive,False,False,False,False,,2
2013-02-05,ma120_breadth_reversal_bottom,bottom,0.8387383385,False,2290,2251,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8387383385,0.008381195600000058,True,1888,2251,,,,inactive,False,False,False,False,,2
2013-02-06,ma120_breadth_reversal_bottom,bottom,0.8515555556,False,2290,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8515555556,0.023047760499999903,True,1916,2250,,,,inactive,False,False,False,False,,2
2013-02-07,ma120_breadth_reversal_bottom,bottom,0.8573333333,False,2290,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8573333333,0.04185978949999991,True,1929,2250,,,,inactive,False,False,False,False,,2
2013-02-08,ma120_breadth_reversal_bottom,bottom,0.8974245115,False,2290,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8974245115,0.06283135900000003,True,2021,2252,,,,inactive,False,False,False,False,,2
2013-02-18,ma120_breadth_reversal_bottom,bottom,0.9186305024,False,2290,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.9186305024,0.11613939919999994,True,2066,2249,,,,inactive,False,False,False,False,,2
2013-02-19,ma120_breadth_reversal_bottom,bottom,0.8801781737,False,2290,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8801781737,0.04143983519999994,True,1976,2245,,,,inactive,False,False,False,False,,2
2013-02-20,ma120_breadth_reversal_bottom,bottom,0.9296527159,False,2290,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.9296527159,0.07809716030000002,True,2088,2246,,,,inactive,False,False,False,False,,2
2013-02-21,ma120_breadth_reversal_bottom,bottom,0.8767245216,False,2290,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8767245216,0.019391188300000084,True,1970,2247,,,,inactive,False,False,False,False,,2
2013-02-22,ma120_breadth_reversal_bottom,bottom,0.864142539,False,2290,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.864142539,-0.03328197249999998,True,1940,2245,,,,inactive,False,False,False,False,,2
2013-02-25,ma120_breadth_reversal_bottom,bottom,0.8870535714,False,2290,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8870535714,-0.03157693100000003,True,1987,2240,,,,inactive,False,False,False,False,,2
2013-02-26,ma120_breadth_reversal_bottom,bottom,0.8282016957,False,2290,2241,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8282016957,-0.05197647799999994,True,1856,2241,,,,inactive,False,False,False,False,,2
2013-02-27,ma120_breadth_reversal_bottom,bottom,0.82426405,False,2290,2242,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.82426405,-0.10538866589999996,True,1848,2242,,,,inactive,False,False,False,False,,2
2013-02-28,ma120_breadth_reversal_bottom,bottom,0.8906738063,False,2290,2241,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8906738063,0.013949284700000009,True,1996,2241,,,,inactive,False,False,False,False,,2
2013-03-01,ma120_breadth_reversal_bottom,bottom,0.9071013845,False,2290,2239,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.9071013845,0.042958845499999954,True,2031,2239,,,,inactive,False,False,False,False,,2
2013-03-04,ma120_breadth_reversal_bottom,bottom,0.7512326311,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7512326311,-0.13582094029999991,True,1676,2231,,,,inactive,False,False,False,False,,2
2013-03-05,ma120_breadth_reversal_bottom,bottom,0.828929691,False,2290,2233,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.828929691,0.0007279953000000061,True,1851,2233,,,,inactive,False,False,False,False,,2
2013-03-06,ma120_breadth_reversal_bottom,bottom,0.8782452999,False,2290,2234,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8782452999,0.05398124989999997,True,1962,2234,,,,inactive,False,False,False,False,,2
2013-03-07,ma120_breadth_reversal_bottom,bottom,0.8704616764,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8704616764,-0.020212129899999987,True,1942,2231,,,,inactive,False,False,False,False,,2
2013-03-08,ma120_breadth_reversal_bottom,bottom,0.8616830797,False,2290,2234,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8616830797,-0.045418304799999976,True,1925,2234,,,,inactive,False,False,False,False,,2
2013-03-11,ma120_breadth_reversal_bottom,bottom,0.8529937444,False,2290,2238,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8529937444,0.10176111329999993,True,1909,2238,,,,inactive,False,False,False,False,,2
2013-03-12,ma120_breadth_reversal_bottom,bottom,0.7569258266,False,2290,2238,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7569258266,-0.07200386440000006,True,1694,2238,,,,inactive,False,False,False,False,,2
2013-03-13,ma120_breadth_reversal_bottom,bottom,0.7031738936,False,2290,2237,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7031738936,-0.17507140629999995,True,1573,2237,,,,inactive,False,False,False,False,,2
2013-03-14,ma120_breadth_reversal_bottom,bottom,0.7091152815,False,2290,2238,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7091152815,-0.16134639490000002,True,1587,2238,,,,inactive,False,False,False,False,,2
2013-03-15,ma120_breadth_reversal_bottom,bottom,0.6979865772,False,2290,2235,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6979865772,-0.1636965025,True,1560,2235,,,,inactive,False,False,False,False,,2
2013-03-18,ma120_breadth_reversal_bottom,bottom,0.6195165622,False,2290,2234,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6195165622,-0.23347718220000002,True,1384,2234,,,,inactive,False,False,False,False,,2
2013-03-19,ma120_breadth_reversal_bottom,bottom,0.6330357143,False,2290,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6330357143,-0.12389011229999991,True,1418,2240,,,,inactive,False,False,False,False,,2
2013-03-20,ma120_breadth_reversal_bottom,bottom,0.7420794288,False,2290,2241,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7420794288,0.03890553519999995,True,1663,2241,,,,inactive,False,False,False,False,,2
2013-03-21,ma120_breadth_reversal_bottom,bottom,0.7717342844,False,2290,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7717342844,0.0626190029,True,1731,2243,,,,inactive,False,False,False,False,,2
2013-03-22,ma120_breadth_reversal_bottom,bottom,0.7802050825,False,2290,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7802050825,0.08221850529999997,True,1750,2243,,,,inactive,False,False,False,False,,2
2013-03-25,ma120_breadth_reversal_bottom,bottom,0.7844982079,False,2290,2232,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7844982079,0.16498164570000007,True,1751,2232,,,,inactive,False,False,False,False,,2
2013-03-26,ma120_breadth_reversal_bottom,bottom,0.7379032258,False,2290,2232,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7379032258,0.10486751149999995,True,1647,2232,,,,inactive,False,False,False,False,,2
2013-03-27,ma120_breadth_reversal_bottom,bottom,0.7411553963,False,2290,2233,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7411553963,-0.0009240324999999494,True,1655,2233,,,,inactive,False,False,False,False,,2
2013-03-28,ma120_breadth_reversal_bottom,bottom,0.5860986547,False,2290,2230,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5860986547,-0.18563562970000003,True,1307,2230,,,,inactive,False,False,False,False,,2
2013-03-29,ma120_breadth_reversal_bottom,bottom,0.5897666068,False,2290,2228,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5897666068,-0.19043847569999994,True,1314,2228,,,,inactive,False,False,False,False,,2
2013-04-01,ma120_breadth_reversal_bottom,bottom,0.6042133572,False,2290,2231,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6042133572,-0.1802848507,True,1348,2231,,,,inactive,False,False,False,False,,2
2013-04-02,ma120_breadth_reversal_bottom,bottom,0.5688649619,False,2290,2229,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5688649619,-0.16903826389999999,True,1268,2229,,,,inactive,False,False,False,False,,2
2013-04-03,ma120_breadth_reversal_bottom,bottom,0.5260791367,False,2290,2224,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5260791367,-0.2150762596000001,True,1170,2224,,,,inactive,False,False,False,False,,2
2013-04-08,ma120_breadth_reversal_bottom,bottom,0.505866426,False,2290,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.505866426,-0.08023222870000002,True,1121,2216,,,,inactive,False,False,False,False,,2
2013-04-09,ma120_breadth_reversal_bottom,bottom,0.5459045905,False,2290,2222,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5459045905,-0.043862016300000084,True,1213,2222,,,,inactive,False,False,False,False,,2
2013-04-10,ma120_breadth_reversal_bottom,bottom,0.5327018493,False,2290,2217,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5327018493,-0.07151150790000005,True,1181,2217,,,,inactive,False,False,False,False,,2
2013-04-11,ma120_breadth_reversal_bottom,bottom,0.5166816952,False,2290,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5166816952,-0.052183266700000064,True,1146,2218,,,,inactive,False,False,False,False,,2
2013-04-12,ma120_breadth_reversal_bottom,bottom,0.4783783784,False,2290,2220,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4783783784,-0.047700758299999924,True,1062,2220,,,,inactive,False,False,False,False,,2
2013-04-15,ma120_breadth_reversal_bottom,bottom,0.427412083,False,2290,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.427412083,-0.07845434299999998,True,948,2218,,,,inactive,False,False,False,False,,2
2013-04-16,ma120_breadth_reversal_bottom,bottom,0.4612612613,False,2290,2220,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4612612613,-0.08464332919999995,True,1024,2220,,,,inactive,False,False,False,False,,2
2013-04-17,ma120_breadth_reversal_bottom,bottom,0.4788097385,False,2290,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4788097385,-0.05389211079999995,True,1062,2218,,,,inactive,False,False,False,False,,2
2013-04-18,ma120_breadth_reversal_bottom,bottom,0.4846570397,False,2290,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4846570397,-0.03202465549999994,True,1074,2216,,,,inactive,False,False,False,False,,2
2013-04-19,ma120_breadth_reversal_bottom,bottom,0.5631768953,False,2290,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5631768953,0.08479851690000001,True,1248,2216,,,,inactive,False,False,False,False,,2
2013-04-22,ma120_breadth_reversal_bottom,bottom,0.5755525485,False,2290,2217,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5755525485,0.14814046550000004,True,1276,2217,,,,inactive,False,False,False,False,,2
2013-04-23,ma120_breadth_reversal_bottom,bottom,0.4526600541,False,2290,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4526600541,-0.008601207200000016,True,1004,2218,,,,inactive,False,False,False,False,,2
2013-04-24,ma120_breadth_reversal_bottom,bottom,0.5279783394,False,2290,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5279783394,0.049168600900000026,True,1170,2216,,,,inactive,False,False,False,False,,2
2013-04-25,ma120_breadth_reversal_bottom,bottom,0.4788097385,False,2290,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4788097385,-0.005847301199999988,True,1062,2218,,,,inactive,False,False,False,False,,2
2013-04-26,ma120_breadth_reversal_bottom,bottom,0.4268953069,False,2289,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4268953069,-0.13628158840000004,True,946,2216,,,,inactive,False,False,False,False,,2
2013-05-02,ma120_breadth_reversal_bottom,bottom,0.4345076784,False,2289,2214,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4345076784,-0.14104487010000005,True,962,2214,,,,inactive,False,False,False,False,,2
2013-05-03,ma120_breadth_reversal_bottom,bottom,0.4932432432,False,2289,2220,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4932432432,0.04058318910000003,True,1095,2220,,,,inactive,False,False,False,False,,2
2013-05-06,ma120_breadth_reversal_bottom,bottom,0.549391069,False,2289,2217,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.549391069,0.021412729599999958,True,1218,2217,,,,inactive,False,False,False,False,,2
2013-05-07,ma120_breadth_reversal_bottom,bottom,0.5592075642,False,2289,2221,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5592075642,0.08039782569999993,True,1242,2221,,,,inactive,False,False,False,False,,2
2013-05-08,ma120_breadth_reversal_bottom,bottom,0.5907039711,False,2289,2216,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5907039711,0.16380866419999995,True,1309,2216,,,,inactive,False,False,False,False,,2
2013-05-09,ma120_breadth_reversal_bottom,bottom,0.5933273219,False,2289,2218,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5933273219,0.15881964350000005,True,1316,2218,,,,inactive,False,False,False,False,,2
2013-05-10,ma120_breadth_reversal_bottom,bottom,0.6314839874,False,2289,2217,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6314839874,0.1382407442,True,1400,2217,,,,inactive,False,False,False,False,,2
2013-05-13,ma120_breadth_reversal_bottom,bottom,0.642048029,False,2289,2207,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.642048029,0.09265696000000001,True,1417,2207,,,,inactive,False,False,False,False,,2
2013-05-14,ma120_breadth_reversal_bottom,bottom,0.604703754,False,2289,2211,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.604703754,0.04549618980000003,True,1337,2211,,,,inactive,False,False,False,False,,2
2013-05-15,ma120_breadth_reversal_bottom,bottom,0.643761302,False,2289,2212,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.643761302,0.05305733090000009,True,1424,2212,,,,inactive,False,False,False,False,,2
2013-05-16,ma120_breadth_reversal_bottom,bottom,0.6846153846,False,2289,2210,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6846153846,0.0912880627,True,1513,2210,,,,inactive,False,False,False,False,,2
2013-05-17,ma120_breadth_reversal_bottom,bottom,0.7379873073,False,2289,2206,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7379873073,0.10650331989999995,True,1628,2206,,,,inactive,False,False,False,False,,2
2013-05-20,ma120_breadth_reversal_bottom,bottom,0.7784349409,False,2289,2198,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7784349409,0.13638691189999996,True,1711,2198,,,,inactive,False,False,False,False,,2
2013-05-21,ma120_breadth_reversal_bottom,bottom,0.8016341353,False,2289,2203,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8016341353,0.19693038130000007,True,1766,2203,,,,inactive,False,False,False,False,,2
2013-05-22,ma120_breadth_reversal_bottom,bottom,0.7968253968,False,2289,2205,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7968253968,0.15306409479999994,True,1757,2205,,,,inactive,False,False,False,False,,2
2013-05-23,ma120_breadth_reversal_bottom,bottom,0.7611060743,False,2289,2206,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7611060743,0.07649068969999995,True,1679,2206,,,,inactive,False,False,False,False,,2
2013-05-24,ma120_breadth_reversal_bottom,bottom,0.7862006355,False,2289,2203,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7862006355,0.048213328200000016,True,1732,2203,,,,inactive,False,False,False,False,,2
2013-05-27,ma120_breadth_reversal_bottom,bottom,0.8010018215,False,2289,2196,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8010018215,0.022566880600000006,True,1759,2196,,,,inactive,False,False,False,False,,2
2013-05-28,ma120_breadth_reversal_bottom,bottom,0.8233955394,False,2289,2197,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8233955394,0.021761404099999937,True,1809,2197,,,,inactive,False,False,False,False,,2
2013-05-29,ma120_breadth_reversal_bottom,bottom,0.8340154616,False,2289,2199,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8340154616,0.03719006479999998,True,1834,2199,,,,inactive,False,False,False,False,,2
2013-05-30,ma120_breadth_reversal_bottom,bottom,0.8285584357,False,2289,2199,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8285584357,0.0674523614,True,1822,2199,,,,inactive,False,False,False,False,,2
2013-05-31,ma120_breadth_reversal_bottom,bottom,0.813266697,False,2289,2201,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.813266697,0.027066061500000016,True,1790,2201,,,,inactive,False,False,False,False,,2
2013-06-03,ma120_breadth_reversal_bottom,bottom,0.802002731,False,2289,2197,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.802002731,0.0010009094999999801,True,1762,2197,,,,inactive,False,False,False,False,,2
2013-06-04,ma120_breadth_reversal_bottom,bottom,0.712403453,False,2289,2201,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.712403453,-0.11099208640000002,True,1568,2201,,,,inactive,False,False,False,False,,2
2013-06-05,ma120_breadth_reversal_bottom,bottom,0.7228532485,False,2289,2201,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7228532485,-0.11116221309999996,True,1591,2201,,,,inactive,False,False,False,False,,2
2013-06-06,ma120_breadth_reversal_bottom,bottom,0.6448683015,False,2289,2202,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6448683015,-0.18369013420000002,True,1420,2202,,,,inactive,False,False,False,False,,2
2013-06-07,ma120_breadth_reversal_bottom,bottom,0.564721969,False,2289,2194,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.564721969,-0.24854472799999994,True,1239,2194,,,,inactive,False,False,False,False,,2
2013-06-13,ma120_breadth_reversal_bottom,bottom,0.4368709973,False,2289,2186,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4368709973,-0.36513173369999996,True,955,2186,,,,inactive,False,False,False,False,,2
2013-06-14,ma120_breadth_reversal_bottom,bottom,0.4842537654,False,2289,2191,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4842537654,-0.22814968759999998,True,1061,2191,,,,inactive,False,False,False,False,,2
2013-06-17,ma120_breadth_reversal_bottom,bottom,0.4919908467,False,2289,2185,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4919908467,-0.2308624018,True,1075,2185,,,,inactive,False,False,False,False,,2
2013-06-18,ma120_breadth_reversal_bottom,bottom,0.5036563071,False,2289,2188,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5036563071,-0.14121199439999998,True,1102,2188,,,,inactive,False,False,False,False,,2
2013-06-19,ma120_breadth_reversal_bottom,bottom,0.4833409402,False,2289,2191,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4833409402,-0.08138102880000003,True,1059,2191,,,,inactive,False,False,False,False,,2
2013-06-20,ma120_breadth_reversal_bottom,bottom,0.3953275309,False,2289,2183,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3953275309,-0.041543466400000006,True,863,2183,,,,inactive,False,False,False,False,,2
2013-06-21,ma120_breadth_reversal_bottom,bottom,0.3633867277,False,2289,2185,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3633867277,-0.12086703769999996,True,794,2185,,,,inactive,False,False,False,False,,2
2013-06-24,ma120_breadth_reversal_bottom,bottom,0.2377462208,False,2289,2183,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2377462208,-0.25424462589999997,True,519,2183,,,,inactive,False,False,False,False,,2
2013-06-25,ma120_breadth_reversal_bottom,bottom,0.2363719652,False,2289,2183,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2363719652,-0.26728434189999994,True,516,2183,,,,inactive,False,False,False,False,,2
2013-06-26,ma120_breadth_reversal_bottom,bottom,0.2710622711,False,2289,2184,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2710622711,-0.21227866910000004,True,592,2184,,,,inactive,False,False,False,False,,2
2013-06-27,ma120_breadth_reversal_bottom,bottom,0.2486288848,False,2289,2188,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2486288848,-0.1466986461,True,544,2188,,,,inactive,False,False,False,False,,2
2013-06-28,ma120_breadth_reversal_bottom,bottom,0.242023701,False,2289,2194,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.242023701,-0.12136302670000002,True,531,2194,,,,inactive,False,False,False,False,,2
2013-07-01,ma120_breadth_reversal_bottom,bottom,0.2695191884,False,2344,2267,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2695191884,0.03177296760000001,True,611,2267,,,,inactive,False,False,False,False,,2
2013-07-02,ma120_breadth_reversal_bottom,bottom,0.3043670049,False,2344,2267,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3043670049,0.06799503970000001,True,690,2267,,,,inactive,False,False,False,False,,2
2013-07-03,ma120_breadth_reversal_bottom,bottom,0.3054208903,False,2344,2269,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3054208903,0.03435861920000005,True,693,2269,,,,inactive,False,False,False,False,,2
2013-07-04,ma120_breadth_reversal_bottom,bottom,0.316091954,False,2344,2262,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.316091954,0.0674630692,True,715,2262,,,,inactive,False,False,False,False,,2
2013-07-05,ma120_breadth_reversal_bottom,bottom,0.2984084881,True,2344,2262,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2984084881,0.05638478709999997,True,675,2262,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000011,11,1,onset,True,False,False,False,,2
2013-07-08,ma120_breadth_reversal_bottom,bottom,0.2387068202,False,2344,2258,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2387068202,-0.030812368199999995,True,539,2258,ma120_breadth_reversal_bottom::bottom::ma_period_breadth_decomposition_v1_20120104_20260814::000011,11,,exit,False,False,True,True,short_episode_exit,2
2013-07-09,ma120_breadth_reversal_bottom,bottom,0.2453498671,False,2344,2258,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2453498671,-0.05901713780000001,True,554,2258,,,,inactive,False,False,False,False,,2
2013-07-10,ma120_breadth_reversal_bottom,bottom,0.2872952634,False,2344,2259,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.2872952634,-0.018125626900000025,True,649,2259,,,,inactive,False,False,False,False,,2
2013-07-11,ma120_breadth_reversal_bottom,bottom,0.3311229001,False,2344,2262,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3311229001,0.015030946099999998,True,749,2262,,,,inactive,False,False,False,False,,2
2013-07-12,ma120_breadth_reversal_bottom,bottom,0.321539142,False,2344,2261,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.321539142,0.02313065390000002,True,727,2261,,,,inactive,False,False,False,False,,2
2013-07-15,ma120_breadth_reversal_bottom,bottom,0.3597696057,False,2343,2257,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3597696057,0.12106278549999999,True,812,2257,,,,inactive,False,False,False,False,,2
