snapshot_id,snapshot_as_of_date,symbol,name,exchange,tdx_market,tdx_code,tdx_symbol,instrument_type,tracking_index_code,tracking_index_market_id,catalog_source,catalog_status,data_status,requested,active,has_local_daily,has_local_5m,has_local_1m,first_daily_date,last_daily_date,first_5m_datetime,last_5m_datetime,first_1m_datetime,last_1m_datetime,daily_records,min5_records,min1_records,price_coefficient,registry_source
snapshot-20260806T091453459470Z,2026-08-06,159501.XSHE,纳指ETF嘉实,XSHE,0,159501,sz159501,etf,NDX,12,specetfdata.txt,catalog,available,True,True,True,True,True,2023-06-14,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,763,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159502.XSHE,标普生物科技ETF,XSHE,0,159502,sz159502,etf,SPSIBI,12,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-10,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,622,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159505.XSHE,国证2000ETF博时,XSHE,0,159505,sz159505,etf,399303,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-04,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,646,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159506.XSHE,港股通创新药医疗,XSHE,0,159506,sz159506,etf,HZ5353,27,specetfdata.txt,catalog,available,True,True,True,True,True,2023-07-03,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,752,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159507.XSHE,通信ETF广发,XSHE,0,159507,sz159507,etf,399389,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-06-21,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,756,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159508.XSHE,生物医药ETF华安,XSHE,0,159508,sz159508,etf,399441,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-07-14,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,742,21408,16560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159509.XSHE,纳指科技ETF景顺,XSHE,0,159509,sz159509,etf,NDXTMC,12,specetfdata.txt,catalog,available,True,True,True,True,True,2023-08-08,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,726,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159510.XSHE,沪深300价值ETF华,XSHE,0,159510,sz159510,etf,931586,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-08-16,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,720,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159511.XSHE,通信ETF南方,XSHE,0,159511,sz159511,etf,000936,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-08-07,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,727,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159512.XSHE,汽车ETF广发,XSHE,0,159512,sz159512,etf,931008,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-07-25,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,736,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159513.XSHE,纳斯达克100ETF大,XSHE,0,159513,sz159513,etf,NDX,12,specetfdata.txt,catalog,available,True,True,True,True,True,2023-07-28,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,733,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159515.XSHE,国企红利ETF鹏扬,XSHE,0,159515,sz159515,etf,000824,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-06,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,704,21408,16560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159516.XSHE,半导体设备ETF国,XSHE,0,159516,sz159516,etf,931743,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-07-27,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,734,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159517.XSHE,中证800增强ETF银,XSHE,0,159517,sz159517,etf,000906,1,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-05,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,704,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159518.XSHE,标普油气ETF嘉实,XSHE,0,159518,sz159518,etf,SPSIOPTR,12,specetfdata.txt,catalog,available,True,True,True,True,True,2023-11-15,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,659,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159519.XSHE,港股国企ETF国泰,XSHE,0,159519,sz159519,etf,H11153,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-08-31,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,709,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159520.XSHE,消费龙头ETF工银,XSHE,0,159520,sz159520,etf,931068,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-10-31,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,672,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159521.XSHE,国证2000ETF平安,XSHE,0,159521,sz159521,etf,399303,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-07,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,703,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159523.XSHE,沪深300成长ETF华,XSHE,0,159523,sz159523,etf,931589,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-19,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,696,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159525.XSHE,红利低波ETF富国,XSHE,0,159525,sz159525,etf,H30269,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-05-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,540,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159526.XSHE,机器人ETF嘉实,XSHE,0,159526,sz159526,etf,H30590,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-04-24,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,555,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159527.XSHE,云计算ETF广发,XSHE,0,159527,sz159527,etf,930851,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-01,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,604,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159528.XSHE,国企改革ETF富国,XSHE,0,159528,sz159528,etf,399974,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-05-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,539,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159529.XSHE,标普消费ETF景顺,XSHE,0,159529,sz159529,etf,SP5CSSUP,12,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-02,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,601,21264,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159530.XSHE,机器人ETF易方达,XSHE,0,159530,sz159530,etf,980022,102,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,616,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159531.XSHE,中证2000ETF南方,XSHE,0,159531,sz159531,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,697,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159532.XSHE,中证2000ETF易方,XSHE,0,159532,sz159532,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-21,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,694,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159533.XSHE,中证2000ETF博时,XSHE,0,159533,sz159533,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-06-07,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,524,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159535.XSHE,中证2000ETF嘉实,XSHE,0,159535,sz159535,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,693,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159536.XSHE,中证2000ETF汇添,XSHE,0,159536,sz159536,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-21,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,694,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159537.XSHE,信创ETF国泰,XSHE,0,159537,sz159537,etf,CN5075,102,specetfdata.txt,catalog,available,True,True,True,True,True,2023-10-10,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,686,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159538.XSHE,信创ETF富国,XSHE,0,159538,sz159538,etf,CN5075,102,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,692,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159539.XSHE,信创ETF广发,XSHE,0,159539,sz159539,etf,CN5075,102,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-28,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,687,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159540.XSHE,信创ETF易方达,XSHE,0,159540,sz159540,etf,CN5075,102,specetfdata.txt,catalog,available,True,True,True,True,True,2023-09-28,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,689,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159541.XSHE,创业板综ETF万家,XSHE,0,159541,sz159541,etf,399102,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-10-31,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,672,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159542.XSHE,工程机械ETF大成,XSHE,0,159542,sz159542,etf,931752,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-06-07,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,525,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159543.XSHE,国证2000ETF工银,XSHE,0,159543,sz159543,etf,399303,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-11-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,658,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159545.XSHE,恒生红利低波ETF,XSHE,0,159545,sz159545,etf,HZ5339,27,specetfdata.txt,catalog,available,True,True,True,True,True,2024-04-15,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,562,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159546.XSHE,集成电路ETF国泰,XSHE,0,159546,sz159546,etf,932087,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-10-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,679,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159547.XSHE,红利低波ETF华夏,XSHE,0,159547,sz159547,etf,H30269,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-06,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,600,21312,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159549.XSHE,红利低波ETF天弘,XSHE,0,159549,sz159549,etf,930955,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-11,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,643,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159550.XSHE,互联网ETF东财,XSHE,0,159550,sz159550,etf,930625,62,specetfdata.txt,catalog,available,True,True,True,True,True,2025-06-27,2026-08-06,2025-06-27 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,271,13008,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159551.XSHE,机器人ETF国泰,XSHE,0,159551,sz159551,etf,H30590,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-11-16,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,660,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159552.XSHE,中证2000增强ETF,XSHE,0,159552,sz159552,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-06-28,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,511,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159553.XSHE,中证2000增强ETF,XSHE,0,159553,sz159553,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-04-15,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,560,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159555.XSHE,中证2000增强ETF,XSHE,0,159555,sz159555,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-12,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,641,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159556.XSHE,中证2000增强ETF,XSHE,0,159556,sz159556,etf,932000,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-10,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,621,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159557.XSHE,恒生医疗ETF嘉实,XSHE,0,159557,sz159557,etf,HZ5313,27,specetfdata.txt,catalog,available,True,True,True,True,True,2024-05-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,538,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159558.XSHE,半导体设备ETF易,XSHE,0,159558,sz159558,etf,931743,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-06-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,520,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159559.XSHE,机器人ETF景顺,XSHE,0,159559,sz159559,etf,980022,102,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-12,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,642,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159560.XSHE,芯片ETF景顺,XSHE,0,159560,sz159560,etf,H30007,62,specetfdata.txt,catalog,available,True,True,True,True,True,2023-11-20,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,658,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159561.XSHE,德国ETF嘉实,XSHE,0,159561,sz159561,etf,GDAXI,12,specetfdata.txt,catalog,available,True,True,True,True,True,2024-04-30,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,546,21216,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159562.XSHE,黄金股ETF华夏,XSHE,0,159562,sz159562,etf,931238,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,614,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159563.XSHE,创业板综ETF华夏,XSHE,0,159563,sz159563,etf,399102,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-23,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,594,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159565.XSHE,汽车零部件ETF易,XSHE,0,159565,sz159565,etf,931230,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-26,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,595,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159566.XSHE,储能电池ETF易方,XSHE,0,159566,sz159566,etf,980027,102,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-08,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,601,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159567.XSHE,港股创新药ETF银,XSHE,0,159567,sz159567,etf,987018,102,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-11,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,621,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159568.XSHE,港股互联网ETF博,XSHE,0,159568,sz159568,etf,931637,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-27,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,594,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159569.XSHE,港股红利低波ETF,XSHE,0,159569,sz159569,etf,987016,102,specetfdata.txt,catalog,available,True,True,True,True,True,2024-08-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,473,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159570.XSHE,港股通创新药ETF,XSHE,0,159570,sz159570,etf,987018,102,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-22,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,614,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159571.XSHE,创业板200ETF富国,XSHE,0,159571,sz159571,etf,399019,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-02,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,627,21408,16560,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159572.XSHE,创业板200ETF易方,XSHE,0,159572,sz159572,etf,399019,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-25,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,633,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159573.XSHE,创业板200ETF华夏,XSHE,0,159573,sz159573,etf,399019,0,specetfdata.txt,catalog,available,True,True,True,True,True,2023-12-25,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,633,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159575.XSHE,创业板200ETF银华,XSHE,0,159575,sz159575,etf,399019,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-02,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,626,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159576.XSHE,深证100ETF广发,XSHE,0,159576,sz159576,etf,399330,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-01-03,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,627,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159577.XSHE,美国50ETF汇添富,XSHE,0,159577,sz159577,etf,750108,12,specetfdata.txt,catalog,available,True,True,True,True,True,2024-02-23,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,596,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159578.XSHE,深证主板50ETF南,XSHE,0,159578,sz159578,etf,399750,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-06-07,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,525,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159581.XSHE,红利ETF万家,XSHE,0,159581,sz159581,etf,000922,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-15,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,581,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159582.XSHE,半导体ETF博时,XSHE,0,159582,sz159582,etf,931865,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-04-16,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,561,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159583.XSHE,通信ETF富国,XSHE,0,159583,sz159583,etf,931271,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-07-08,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,505,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159586.XSHE,计算机ETF南方,XSHE,0,159586,sz159586,etf,H30182,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-15,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,579,21408,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159587.XSHE,粮食ETF广发,XSHE,0,159587,sz159587,etf,399365,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-08-21,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,472,21360,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159588.XSHE,石油ETF景顺,XSHE,0,159588,sz159588,etf,399439,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-05-31,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,531,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159589.XSHE,红利ETF广发,XSHE,0,159589,sz159589,etf,000922,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-26,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,573,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159590.XSHE,软件ETF汇添富,XSHE,0,159590,sz159590,etf,H30202,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-11-06,2026-08-06,2024-11-06 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,426,20448,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159591.XSHE,A50ETF富国,XSHE,0,159591,sz159591,etf,930050,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,580,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159592.XSHE,A50ETF银华,XSHE,0,159592,sz159592,etf,930050,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,580,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159593.XSHE,中证A50ETF平安,XSHE,0,159593,sz159593,etf,930050,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-12,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,584,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159595.XSHE,中证A50ETF大成,XSHE,0,159595,sz159595,etf,930050,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,580,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159596.XSHE,A50ETF华宝,XSHE,0,159596,sz159596,etf,930050,62,specetfdata.txt,catalog,available,True,True,True,True,True,2024-03-18,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,580,21456,16800,0.001,tdx_local_catalog
snapshot-20260806T091453459470Z,2026-08-06,159597.XSHE,创业板成长ETF易,XSHE,0,159597,sz159597,etf,399667,0,specetfdata.txt,catalog,available,True,True,True,True,True,2024-05-27,2026-08-06,2024-10-08 09:35,2026-08-06 15:00,2026-04-27 09:31,2026-08-06 15:00,535,21456,16800,0.001,tdx_local_catalog
